ID del juego,Géneros,Categorías,Fecha de Lanzamiento
277500,"Casual, Indie, Simulation","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '2 May, 2014'}"
327090,"Action, Adventure, Indie, Massively Multiplayer, RPG, Simulation","Single-player, Multi-player, MMO, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Valve Anti-Cheat enabled, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '13 Jul, 2018'}"
327410,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '7 Nov, 2014'}"
327860,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '6 Feb, 2018'}"
328430,Adventure,"Single-player, Family Sharing","{'coming_soon': False, 'date': '17 Oct, 2014'}"
328780,Indie,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '22 Oct, 2014'}"
329380,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Leaderboards, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '30 Apr, 2015'}"
329690,"Adventure, Indie, Sports","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '9 Dec, 2014'}"
329830,Adventure,"Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '28 Oct, 2014'}"
330350,"Action, Adventure, Casual, Indie","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '19 Nov, 2014'}"
268050,Action,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '13 Oct, 2014'}"
328600,Strategy,"Single-player, Multi-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '14 Nov, 2014'}"
331510,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '12 Nov, 2014'}"
331610,"Casual, Indie, Simulation","Single-player, Family Sharing","{'coming_soon': False, 'date': '17 Dec, 2014'}"
289690,"Action, Adventure","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '8 Dec, 2014'}"
331790,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '17 Apr, 2015'}"
332500,"Action, Adventure, Indie, RPG, Early Access","Single-player, Multi-player, Co-op, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '8 Jan, 2015'}"
332790,"Violent, Gore, Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '6 Feb, 2015'}"
219910,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play on Tablet, Family Sharing","{'coming_soon': False, 'date': '16 Oct, 2012'}"
241910,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing","{'coming_soon': False, 'date': '17 Oct, 2013'}"
255320,"Adventure, Indie","Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '25 Oct, 2013'}"
268540,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Commentary available, Family Sharing","{'coming_soon': False, 'date': '6 May, 2014'}"
334560,"Action, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '9 Apr, 2015'}"
335430,"Action, Free to Play, Indie","Multi-player, PvP, Online PvP, Steam Trading Cards, Partial Controller Support","{'coming_soon': False, 'date': '26 Oct, 2017'}"
335790,"Action, Adventure, Casual, Indie","Single-player, Steam Trading Cards, Stats, Family Sharing","{'coming_soon': False, 'date': '11 Dec, 2014'}"
336380,"Adventure, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '31 Dec, 2014'}"
338710,"Casual, Indie, Strategy","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '9 Jan, 2015'}"
338980,"Casual, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '26 Feb, 2015'}"
339800,"Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '19 Jan, 2015'}"
340070,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '2 Feb, 2015'}"
340300,"Adventure, Casual, Indie","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '9 Jan, 2015'}"
340310,"Adventure, Casual, Indie","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '16 Jan, 2015'}"
341090,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '12 Feb, 2015'}"
341160,"Action, Adventure, Casual, Indie","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '30 Jan, 2015'}"
341550,"Action, Indie","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '8 Jul, 2015'}"
342580,"Casual, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '23 Mar, 2015'}"
343560,Indie,"Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '19 Aug, 2015'}"
343780,"Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '19 Jan, 2015'}"
344910,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '2 Apr, 2015'}"
345280,"Action, Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '26 Jan, 2015'}"
346040,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '31 Mar, 2015'}"
333950,"Action, Indie, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Workshop, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '19 Feb, 2015'}"
347430,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '9 Mar, 2015'}"
347510,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '19 Aug, 2015'}"
347610,Casual,"Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '6 Oct, 2015'}"
347560,"Adventure, Indie, RPG, Early Access","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '3 Feb, 2015'}"
349550,"Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '3 Mar, 2015'}"
351470,"Action, Adventure, Casual, Indie, Strategy","Single-player, Steam Trading Cards, Partial Controller Support","{'coming_soon': False, 'date': '27 Feb, 2015'}"
352950,"Action, Adventure, Indie","Single-player, Multi-player, Family Sharing","{'coming_soon': False, 'date': '3 Mar, 2016'}"
326180,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '20 Oct, 2014'}"
326190,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '22 Dec, 2014'}"
355430,"Action, Adventure, Indie, RPG","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '27 Mar, 2015'}"
355520,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '11 Mar, 2015'}"
351640,"Action, Free to Play, Indie, RPG",Single-player,"{'coming_soon': False, 'date': '18 Jun, 2015'}"
357280,Indie,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '29 May, 2015'}"
360590,"Action, Adventure, Casual, Indie, Massively Multiplayer, RPG, Simulation, Strategy","Single-player, Multi-player, Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '7 Jul, 2015'}"
360640,"Casual, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '5 Jun, 2015'}"
360650,"Casual, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '7 Aug, 2015'}"
361190,"Action, Casual, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '24 Apr, 2015'}"
362090,"Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '24 Apr, 2015'}"
248610,"Action, Indie, Simulation, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '20 Oct, 2014'}"
363490,"Action, Adventure, Indie, RPG, Strategy, Early Access","Single-player, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '14 Apr, 2015'}"
363610,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '24 Jun, 2015'}"
364270,"Indie, RPG, Strategy","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '28 Apr, 2015'}"
364930,Casual,"Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '27 Apr, 2015'}"
104200,"Adventure, Indie","Single-player, Steam Trading Cards","{'coming_soon': False, 'date': '6 May, 2011'}"
341500,"Action, Adventure, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Stats, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '19 Feb, 2015'}"
369040,"Action, Adventure, Casual, Indie, Simulation, Strategy","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Captions available, Steam Workshop, Partial Controller Support, Steam Cloud, Stats, Includes level editor, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '30 Jun, 2015'}"
369580,Casual,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '2 Jul, 2015'}"
369640,"Adventure, Indie","Single-player, Full controller support, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '13 May, 2015'}"
370510,"Casual, Indie","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '7 Jul, 2015'}"
371000,"Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '4 Jun, 2015'}"
371420,"Indie, Racing, Simulation, Sports","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '22 May, 2015'}"
371710,"Casual, Indie, Simulation, Strategy","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '15 May, 2015'}"
372210,"Action, Casual, Indie","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '4 Jun, 2015'}"
361800,"Indie, Massively Multiplayer, RPG","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Family Sharing","{'coming_soon': False, 'date': '17 Aug, 2017'}"
373080,,,
375460,"Adventure, Casual, Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '4 Jun, 2015'}"
375510,"Adventure, Indie, RPG, Early Access","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '4 Jun, 2015'}"
377290,"Action, Indie","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '16 Jul, 2015'}"
379290,"Action, Casual, Free to Play, Indie, Sports","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Includes level editor, Remote Play Together","{'coming_soon': False, 'date': '25 Jun, 2015'}"
381170,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Steam Cloud, Stats, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '20 Aug, 2015'}"
382180,"Action, Indie","Single-player, Steam Achievements, Family Sharing","{'coming_soon': False, 'date': '30 Jun, 2015'}"
383330,"Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '7 Jul, 2015'}"
383580,"Action, Adventure, Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '3 May, 2016'}"
383720,"Adventure, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Family Sharing","{'coming_soon': False, 'date': '30 Sep, 2015'}"
385070,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '16 Jul, 2015'}"
385080,Casual,"Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '29 Apr, 2016'}"
385150,"Adventure, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '17 Jul, 2015'}"
386590,"Adventure, Indie, RPG, Simulation, Early Access","Single-player, Steam Achievements, Steam Trading Cards, Stats, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '5 Oct, 2015'}"
352460,"Action, Adventure, Indie, Strategy","Multi-player, Cross-Platform Multiplayer, Steam Achievements, Stats, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '23 May, 2017'}"
391340,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Family Sharing","{'coming_soon': False, 'date': '14 Aug, 2015'}"
391740,"Action, Adventure, Indie","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '10 Aug, 2015'}"
391420,"Adventure, Casual, Indie","Single-player, Multi-player, LAN PvP, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '2 May, 2016'}"
395760,"Design & Illustration, Utilities",,"{'coming_soon': False, 'date': '15 Feb, 2023'}"
395930,"Casual, Indie, Simulation, Strategy","Single-player, Steam Trading Cards, Captions available, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '26 Aug, 2015'}"
275100,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': 'Mar 9, 2015'}"
396790,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '22 Oct, 2015'}"
397770,Casual,"Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '30 Sep, 2015'}"
397500,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '28 Aug, 2015'}"
399430,"Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '31 Aug, 2015'}"
403900,"Action, Indie","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '17 Sep, 2015'}"
404810,,,
405610,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '23 Oct, 2015'}"
406080,"Casual, Indie, Simulation, Strategy","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '2 Oct, 2015'}"
407290,Indie,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '8 Oct, 2015'}"
411560,"Casual, Indie","Single-player, Family Sharing","{'coming_soon': False, 'date': '4 Dec, 2015'}"
412940,,,
416080,"Action, Adventure, Indie, Simulation, Strategy","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '6 Nov, 2015'}"
416310,"Adventure, Casual, Strategy","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '23 Nov, 2015'}"
416320,"Adventure, Casual, Strategy","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '18 Nov, 2015'}"
416610,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '7 Jan, 2016'}"
418440,"Adventure, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '19 Nov, 2015'}"
418950,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '24 Mar, 2016'}"
423770,"Adventure, Indie, RPG, Simulation","Single-player, Full controller support, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '4 Dec, 2015'}"
428630,Indie,"Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '26 Jan, 2016'}"
433170,"Action, Adventure, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '12 Sep, 2019'}"
452060,"Action, Adventure, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '24 May, 2017'}"
462960,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '26 Apr, 2016'}"
463210,"Action, Casual, Indie, Simulation","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '27 Apr, 2016'}"
31250,Adventure,"Single-player, Family Sharing","{'coming_soon': False, 'date': ''}"
487120,"Action, Adventure, Indie, Massively Multiplayer, RPG","Single-player, Multi-player, MMO, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '1 Nov, 2019'}"
487180,"Action, Adventure, Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '2 Sep, 2016'}"
487220,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '16 Jun, 2016'}"
492270,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '4 Aug, 2016'}"
498330,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '25 Jul, 2016'}"
500580,Casual,"Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '18 Jul, 2016'}"
508170,"Action, Casual, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '5 Aug, 2016'}"
519190,"Action, Indie, RPG","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '21 May, 2018'}"
529180,"Action, Adventure, Massively Multiplayer, RPG, Simulation, Early Access","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Steam Workshop, Family Sharing","{'coming_soon': False, 'date': 'Jul 20, 2017'}"
536420,"Adventure, Casual, Indie, RPG, Strategy","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '14 Oct, 2016'}"
469820,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Captions available, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '18 Jan, 2018'}"
546400,"Action, Adventure, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '20 Feb, 2017'}"
529760,"Action, Adventure","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Family Sharing","{'coming_soon': False, 'date': '13 Feb, 2017'}"
555220,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing","{'coming_soon': False, 'date': '12 Jan, 2017'}"
565720,Casual,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '19 Dec, 2016'}"
567280,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '13 Dec, 2016'}"
568570,"Action, Adventure, Indie, RPG, Simulation, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '13 Dec, 2016'}"
575920,"Action, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '24 Jan, 2017'}"
595440,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '17 Feb, 2017'}"
603260,"Action, Casual, Indie, Simulation, Sports","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '24 Mar, 2017'}"
603750,"Adventure, Casual, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '10 Mar, 2017'}"
503350,"Action, Adventure, Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '7 Apr, 2017'}"
710780,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '23 Sep, 2017'}"
715560,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '13 Feb, 2019'}"
745740,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '23 Nov, 2017'}"
776960,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '16 Jan, 2018'}"
666140,"Adventure, Casual, Indie, RPG, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '15 Jan, 2019'}"
806140,"Action, Casual, Indie, Sports","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '2 Mar, 2018'}"
818730,"Adventure, Casual, Indie","Single-player, Steam Achievements, Family Sharing","{'coming_soon': False, 'date': '22 Mar, 2018'}"
828960,"Action, Indie, Racing, Sports","Single-player, Steam Achievements, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '10 Apr, 2018'}"
895400,"Action, Adventure, Indie, Massively Multiplayer, Early Access","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Family Sharing","{'coming_soon': False, 'date': '14 Apr, 2020'}"
933820,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '18 Mar, 2021'}"
555440,,,
752590,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '14 May, 2019'}"
1161270,"Casual, Indie, RPG","Single-player, Steam Achievements, Partial Controller Support","{'coming_soon': False, 'date': '4 Dec, 2019'}"
760620,,,
1377380,"Action, Adventure, Indie, Simulation, Early Access","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '27 Aug, 2020'}"
1587560,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '15 Apr, 2021'}"
1702010,"Adventure, RPG, Simulation, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Full controller support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '10 Aug, 2023'}"
13500,"Action, Adventure","Single-player, Family Sharing","{'coming_soon': False, 'date': '21 Nov, 2008'}"
13530,"Action, Adventure","Single-player, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '21 Nov, 2008'}"
33320,"Action, Adventure",Single-player,"{'coming_soon': False, 'date': '8 Jun, 2010'}"
218470,,,
399810,"Adventure, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '29 Oct, 2018'}"
418030,"Action, Early Access","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Family Sharing","{'coming_soon': False, 'date': '25 Oct, 2016'}"
11190,"Adventure, RPG","Single-player, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': 'Dec 23, 2009'}"
557340,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '20 Jun, 2019'}"
