ID del juego,Géneros,Categorías,Fecha de Lanzamiento,Multiplayer,Cantidad de descargas,Precio,In-Purchased,Fecha,Dias_Pasados,Minutos Totales
1449280,Action,"Single-player, Steam Achievements, Full controller support, Family Sharing","{'date': '17 Nov, 2020'}",0.0,1,2499,0,17/11/2020 00:00,1238,980
1522960,"Adventure, Indie","Single-player, Partial Controller Support, Steam Cloud, Family Sharing","{'date': '3 Mar, 2023'}",0.0,1,899,0,03/03/2023 00:00,402,170
2075070,"Casual, Indie, Simulation","Single-player, Steam Achievements, Family Sharing","{'date': '9 Jan, 2024'}",0.0,1,599,0,09/01/2024 00:00,90,87
286750,"Casual, Simulation, Strategy","Single-player, Family Sharing","{'date': '3 Sep, 2015'}",0.0,1,699,0,03/09/2015 00:00,3140,740
1328840,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'date': '10 Aug, 2022'}",0.0,1,1999,0,10/08/2022 00:00,607,485
2559270,"Casual, Indie, Simulation, Sports, Early Access","Single-player, Steam Achievements, Steam Cloud, Family Sharing","{'date': '10 Nov, 2023'}",0.0,1,1099,0,10/11/2023 00:00,150,302
747970,"Free to Play, Massively Multiplayer, RPG","Multi-player, PvP, Online PvP, In-App Purchases","{'date': '29 Jan, 2018'}",1.0,1,0,1,29/01/2018 00:00,2261,31
13540,Action,"Single-player, Multi-player, Family Sharing","{'date': '9 Apr, 2008'}",1.0,1,999,0,09/04/2008 00:00,5843,2
683900,"Simulation, Strategy","Single-player, Steam Cloud, Includes level editor, Family Sharing","{'date': '28 Sep, 2017'}",0.0,2,1999,0,28/09/2017 00:00,2384,119
1357610,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing","{'date': '31 Jul, 2020'}",0.0,2,299,0,31/07/2020 00:00,1347,2072
844300,"Action, Indie","Single-player, Steam Achievements, Family Sharing","{'date': '11 May, 2018'}",0.0,1,0,0,11/05/2018 00:00,2159,1
597840,"Animation & Modeling, Design & Illustration, Photo Editing, Utilities","Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud","{'date': '7 Dec, 2017'}",0.0,1,399,0,07/12/2017 00:00,2314,139
601400,"Action, Adventure, Casual, Indie, RPG, Early Access","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Cross-Platform Multiplayer, Steam Workshop, Family Sharing","{'date': '7 Aug, 2017'}",1.0,1,799,0,07/08/2017 00:00,2436,57
534370,Simulation,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play on TV, Family Sharing","{'date': '13 Mar, 2018'}",0.0,3,1999,0,13/03/2018 00:00,2218,481
887830,"Casual, Free to Play, Indie, Massively Multiplayer, Strategy, Early Access","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Family Sharing","{'date': '6 Jan, 2021'}",1.0,2,0,0,06/01/2021 00:00,1188,150
1329500,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Includes level editor, Remote Play Together, Family Sharing","{'date': '22 Sep, 2022'}",1.0,2,899,0,22/09/2022 00:00,564,267
1604000,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '16 Dec, 2021'}",0.0,5,899,0,16/12/2021 00:00,844,3886
463920,"Action, Indie, Early Access","Multi-player, Partial Controller Support, Stats, Steam Leaderboards, Family Sharing","{'date': '29 Apr, 2016'}",1.0,1,1199,0,29/04/2016 00:00,2901,2
529830,"Animation & Modeling, Design & Illustration",Steam Workshop,"{'date': '28 Oct, 2016'}",0.0,2,2499,0,28/10/2016 00:00,2719,65
1451740,"Adventure, Indie, Free to Play",Single-player,"{'date': '25 Nov, 2020'}",0.0,1,0,0,25/11/2020 00:00,1230,29
212780,"Indie, Simulation, Sports","Single-player, Steam Achievements, Partial Controller Support, Family Sharing","{'date': '27 Sep, 2012'}",0.0,2,999,0,27/09/2012 00:00,4211,3836
611040,"Casual, Indie, Simulation, Strategy","Single-player, Multi-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '28 Mar, 2018'}",1.0,1,1099,0,28/03/2018 00:00,2203,907
2216360,"Casual, Indie","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Workshop, Steam Cloud, Stats, Steam Leaderboards, Family Sharing","{'date': '20 Dec, 2022'}",1.0,1,699,0,20/12/2022 00:00,475,113
1573630,"Adventure, Casual, Indie, RPG, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '30 Sep, 2022'}",0.0,1,699,0,30/09/2022 00:00,556,4
1700,RPG,"Single-player, Family Sharing","{'date': '3 Apr, 2007'}",0.0,2,499,0,03/04/2007 00:00,6215,2
391000,"Adventure, Casual, Indie, Simulation, Strategy","Single-player, Steam Trading Cards, Captions available, Steam Cloud, Family Sharing","{'date': '21 Aug, 2015'}",0.0,1,1999,0,21/08/2015 00:00,3153,1558
435250,Action,"Single-player, Family Sharing","{'date': '12 Jan, 2016'}",0.0,1,499,0,12/01/2016 00:00,3009,404
518060,"Casual, Indie, Simulation, Sports, Strategy","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Tracked Controller Support, VR Supported, Steam Cloud, Steam Turn Notifications, Remote Play on TV, Remote Play Together, Family Sharing","{'date': '21 Jun, 2017'}",1.0,2,1299,0,21/06/2017 00:00,2483,336
1018010,"Action, Adventure, Racing, RPG, Simulation, Sports","Single-player, Multi-player, Partial Controller Support, Family Sharing","{'date': '16 May, 2019'}",1.0,1,1999,0,16/05/2019 00:00,1789,6
1002,Indie,"Single-player, Multi-player, Family Sharing","{'date': '12 Oct, 2005'}",1.0,1,99,0,12/10/2005 00:00,6753,4
237950,"Indie, Strategy","Single-player, Captions available, Family Sharing","{'date': '6 Jan, 2014'}",0.0,1,699,0,06/01/2014 00:00,3745,2
290020,"Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing","{'date': '8 Feb, 2017'}",0.0,1,1999,0,08/02/2017 00:00,2616,72
592260,"Design & Illustration, Early Access",Includes level editor,"{'date': '26 Feb, 2017'}",0.0,1,1499,0,26/02/2017 00:00,2598,1017
612930,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play Together, Family Sharing","{'date': '28 Mar, 2019'}",1.0,1,1499,0,28/03/2019 00:00,1838,46
724300,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Full controller support, Remote Play Together, Family Sharing","{'date': '16 Oct, 2019'}",1.0,2,1499,0,16/10/2019 00:00,1636,302
725480,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Full controller support, Remote Play Together, Family Sharing","{'date': '17 Sep, 2020'}",1.0,1,1999,0,17/09/2020 00:00,1299,648
787760,"Action, Casual, Indie, Simulation, Sports, Strategy, Free to Play","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, In-App Purchases, Steam Cloud","{'date': '24 Jan, 2024'}",1.0,1,0,1,24/01/2024 00:00,75,320
1124560,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Steam Achievements, Full controller support, Remote Play Together, Family Sharing","{'date': '22 Oct, 2020'}",1.0,1,1499,0,22/10/2020 00:00,1264,184
1216060,"Action, Casual","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Family Sharing","{'date': '27 Jun, 2022'}",1.0,1,4999,0,27/06/2022 00:00,651,1576
755980,"Action, Adventure, Casual, Indie, Massively Multiplayer, Racing, Sports, Strategy","Single-player, Multi-player, MMO, PvP, Online PvP, Steam Achievements, Full controller support, Stats, Steam Leaderboards, Remote Play on TV, Family Sharing","{'date': '10 Apr, 2018'}",1.0,2,999,0,10/04/2018 00:00,2190,13
1342340,"Action, Free to Play, Indie, Massively Multiplayer, Early Access","Multi-player, PvP, Online PvP, In-App Purchases","{'date': '3 Jul, 2020'}",1.0,1,0,1,03/07/2020 00:00,1375,3
2087460,"Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'date': '22 Feb, 2024'}",0.0,1,1999,0,22/02/2024 00:00,46,199
218760,"Audio Production, Utilities, Video Production",,"{'date': '10 May, 2017'}",,2,3999,0,10/05/2017 00:00,2525,1050
919280,"Accounting, Animation & Modeling, Audio Production, Design & Illustration, Education, Photo Editing, Software Training, Utilities, Video Production, Web Publishing, Game Development",,"{'date': '17 Dec, 2018'}",,2,749,0,17/12/2018 00:00,1939,253
497640,"Adventure, Casual, Free to Play, Indie","Single-player, Steam Achievements, Steam Cloud","{'date': '26 Sep, 2016'}",0.0,3,0,0,26/09/2016 00:00,2751,25
864010,"Casual, Indie, Racing","Single-player, Steam Achievements, Partial Controller Support, Family Sharing","{'date': '1 Jun, 2018'}",0.0,1,699,0,01/06/2018 00:00,2138,1
342550,Indie,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Stats","{'date': '14 Apr, 2016'}",0.0,2,0,0,14/04/2016 00:00,2916,3
1232130,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '2 Mar, 2020'}",0.0,3,399,0,02/03/2020 00:00,1498,54
1428470,"Action, Adventure, Casual, Indie, Strategy, Early Access","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Family Sharing","{'date': '6 Nov, 2020'}",1.0,3,499,0,06/11/2020 00:00,1249,134
458960,"Free to Play, Massively Multiplayer, Simulation, Sports","Online PvP, Steam Achievements, In-App Purchases, Family Sharing","{'date': '25 Oct, 2016'}",0.0,1,0,1,25/10/2016 00:00,2722,1
439370,"Action, Indie, Massively Multiplayer, Free to Play","Multi-player, PvP, Online PvP, Stats","{'date': '3 May, 2018'}",1.0,3,0,0,03/05/2018 00:00,2167,105
906810,Audio Production,In-App Purchases,"{'date': '30 Aug, 2018'}",0.0,2,0,1,30/08/2018 00:00,2048,1978
32380,Action,"Single-player, Multi-player, PvP, Shared/Split Screen PvP, Partial Controller Support, Steam Cloud, Remote Play Together, Family Sharing","{'date': '16 Sep, 2009'}",1.0,2,599,0,16/09/2009 00:00,5318,12
259130,"Adventure, Indie, RPG, Strategy","Single-player, Steam Cloud, Family Sharing","{'date': '13 Nov, 2013'}",0.0,4,599,0,13/11/2013 00:00,3799,16
493080,"Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing","{'date': '7 Nov, 2017'}",0.0,1,999,0,07/11/2017 00:00,2344,41
560170,"Action, Adventure","Single-player, Partial Controller Support, Family Sharing","{'date': '7 Feb, 2017'}",0.0,2,599,0,07/02/2017 00:00,2617,743
743890,Action,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'date': '24 Jul, 2018'}",0.0,2,1999,0,24/07/2018 00:00,2085,518
361300,"Action, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing","{'date': '5 Sep, 2016'}",1.0,10,1499,0,05/09/2016 00:00,2772,3110
521350,"Casual, Indie","Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Stats, Remote Play on TV, Remote Play Together, Family Sharing","{'date': '3 Apr, 2017'}",1.0,2,1499,0,03/04/2017 00:00,2562,37
606960,"Action, Adventure, Indie, Simulation","Single-player, Steam Trading Cards, Family Sharing","{'date': '4 May, 2017'}",0.0,2,74,0,04/05/2017 00:00,2531,836
557260,Indie,"Single-player, Steam Trading Cards, Family Sharing","{'date': '16 Jan, 2017'}",0.0,5,499,0,16/01/2017 00:00,2639,723
1140890,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'date': '3 Dec, 2020'}",0.0,1,374,0,03/12/2020 00:00,1222,54
1420350,"Action, Adventure, Indie, Early Access","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Workshop, Partial Controller Support, Steam Cloud, Remote Play Together, Family Sharing","{'date': '18 Jan, 2023'}",1.0,2,1999,0,18/01/2023 00:00,446,63
1590360,"Action, Adventure, Casual, Free to Play, Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Cloud","{'date': '14 Apr, 2021'}",0.0,1,0,0,14/04/2021 00:00,1090,28
1755580,"Occasionnel, Indépendant, Stratégie","Solo, Multijoueur, PvP, JcJ en écran partagé, Coopération, Coop locale et écran partagé, Écran partagé, Succès Steam, Compat. contrôleurs partielle, Steam Cloud, Remote Play Together, Partage familial","{'date': '29 Jun, 2022'}",0.0,2,1999,0,29/06/2022 00:00,649,873
1739300,"Action, Casual, Indie, Early Access","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Workshop, Partial Controller Support, Remote Play Together, Family Sharing","{'date': '20 Sep, 2021'}",1.0,1,1499,0,20/09/2021 00:00,931,22
324310,Simulation,"Single-player, Multi-player, Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Leaderboards, Family Sharing","{'date': '2 Mar, 2016'}",1.0,2,999,0,02/03/2016 00:00,2959,937
815780,"Indie, Simulation, Sports","Single-player, Steam Achievements, Full controller support, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","{'date': '15 Mar, 2018'}",0.0,2,999,0,15/03/2018 00:00,2216,13978
1071940,"Indie, RPG, Simulation","Single-player, Steam Achievements, Family Sharing","{'date': '31 Jul, 2019'}",0.0,1,999,0,31/07/2019 00:00,1713,274
1100620,"Simulation, Sports","Single-player, Multi-player, Steam Achievements, Steam Workshop, Steam Cloud, Steam Leaderboards, Family Sharing","{'date': 'Nov 19, 2019'}",1.0,1,0,0,-1,1398,1221
1127980,Racing,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Partial Controller Support, Remote Play on Phone, Remote Play on Tablet, Remote Play Together, Family Sharing","{'date': '13 Sep, 2019'}",1.0,1,1499,0,13/09/2019 00:00,1669,187
1164250,"Casual, Simulation","Single-player, Steam Achievements, Family Sharing","{'date': '8 Feb, 2022'}",0.0,1,1999,0,08/02/2022 00:00,790,158
1290170,"Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing","{'date': '23 Feb, 2021'}",0.0,2,499,0,23/02/2021 00:00,1140,33
1494840,"Action, Indie, Simulation, Sports, Early Access","Single-player, Multi-player, Online Co-op, Full controller support, Family Sharing","{'date': '28 Dec, 2020'}",1.0,1,1299,0,28/12/2020 00:00,1197,951
1540560,"Indie, Simulation","Multi-player, Co-op, Online Co-op, Family Sharing","{'date': '28 May, 2021'}",1.0,1,0,0,28/05/2021 00:00,1046,12
1621070,"Action, Adventure, Casual, Massively Multiplayer, Early Access","Single-player, Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Partial Controller Support, Family Sharing","{'date': '12 Jan, 2022'}",1.0,2,999,0,12/01/2022 00:00,817,1844
568780,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",,0.0,1,349,0,-1,1398,205
694490,"Adventure, Casual, Indie","Single-player, Steam Achievements, Family Sharing",,0.0,2,99,0,-1,1398,7
708920,"Action, Indie","Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,1,1399,0,-1,1398,1
709700,"Action, Adventure, Indie","Single-player, Steam Achievements, Family Sharing",,0.0,1,99,0,-1,1398,198
715470,"Adventure, Indie","Single-player, Steam Achievements, Family Sharing",,0.0,3,99,0,-1,1398,77
770350,"Casual, Indie, Racing","Single-player, Family Sharing",,0.0,1,99,0,-1,1398,1
777020,"Casual, Indie","Single-player, Steam Achievements, Family Sharing",,0.0,1,499,0,-1,1398,1
793990,"Casual, Indie","Single-player, Steam Achievements, Family Sharing",,0.0,1,499,0,-1,1398,1
797060,"Casual, Indie, Simulation","Single-player, Steam Achievements, Family Sharing",,0.0,1,199,0,-1,1398,1
801060,"Casual, Indie, Simulation","Single-player, Steam Achievements, Family Sharing",,0.0,1,99,0,-1,1398,1
801280,"Adventure, Casual, Indie","Single-player, Multi-player, Shared/Split Screen, Remote Play Together, Family Sharing",,1.0,1,99,0,-1,1398,1
806240,Indie,"Single-player, Steam Achievements, Family Sharing",,0.0,2,99,0,-1,1398,2
809320,"Casual, Indie","Single-player, Steam Achievements, Family Sharing",,0.0,1,299,0,-1,1398,1
823100,"Action, Adventure, Indie","Single-player, Steam Achievements, Family Sharing",,0.0,1,249,0,-1,1398,1
823360,"Casual, Indie","Single-player, Steam Achievements, Family Sharing",,0.0,1,249,0,-1,1398,1
829080,"Action, Indie, Massively Multiplayer, Early Access","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Stats, Family Sharing",,1.0,1,299,0,-1,1398,1
839730,"Casual, Indie","Single-player, Steam Achievements, Stats, Family Sharing",,0.0,1,99,0,-1,1398,1
859610,"Action, Indie","Single-player, Steam Achievements, Family Sharing",,0.0,1,99,0,-1,1398,1
1100410,Strategy,"Single-player, Steam Achievements, Full controller support, Family Sharing",,0.0,1,1999,0,-1,1398,508
649870,"Violent, Action, Casual, Indie, Massively Multiplayer, Racing","Multi-player, PvP, Online PvP, Family Sharing",,1.0,1,499,0,-1,1398,2
857240,"Violent, Action, Indie, Massively Multiplayer, RPG, Strategy, Early Access","Multi-player, MMO, PvP, Online PvP, Family Sharing",,1.0,3,299,0,-1,1398,127
1451480,"Action, Adventure, Indie, Early Access","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,1.0,2,1499,0,-1,1398,116
1562700,"Action, Adventure, Indie","Single-player, Partial Controller Support, Steam Cloud, Family Sharing","{'date': '8 Nov, 2023'}",0.0,3,1124,0,08/11/2023 00:00,152,1875
1920480,"Action, Adventure, RPG","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Cloud, Remote Play Together, Family Sharing","{'date': '14 Dec, 2022'}",1.0,2,3999,0,14/12/2022 00:00,481,2500
1096570,Adventure,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",,0.0,3,1799,0,-1,1398,1874
256460,"Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",,0.0,1,1499,0,-1,1398,90
340200,"Casual, Indie, Simulation",Single-player,,0.0,2,0,0,-1,1398,52
375820,"Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,6,1499,0,-1,1398,1909
386320,"Action, Indie, Strategy","Single-player, Family Sharing",,0.0,1,0,0,-1,1398,6
2148940,"Casual, Indie, Simulation",Single-player,,0.0,1,0,0,-1,1398,28
502940,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,4,399,0,-1,1398,556
287310,Racing,"Single-player, Multi-player, PvP, LAN PvP, Steam Workshop, Partial Controller Support, Family Sharing",,1.0,1,599,0,-1,1398,91
402130,Racing,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play on TV, Family Sharing",,1.0,1,2999,0,-1,1398,81
4530,"Action, Strategy","Single-player, Multi-player, Co-op, Family Sharing",,1.0,1,999,0,-1,1398,6
24810,Strategy,"Single-player, Multi-player, Family Sharing",,1.0,4,1988,0,-1,1398,2721
497850,"Indie, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Includes level editor, Remote Play Together, Family Sharing",,1.0,2,1499,0,-1,1398,1043
531680,"Indie, Simulation, Strategy","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Remote Play Together, Family Sharing",,1.0,4,1499,0,-1,1398,629
612020,"Casual, Free to Play, Indie, Strategy","Single-player, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, In-App Purchases, Steam Cloud",,0.0,3,0,1,-1,1398,437
685310,"Casual, Free to Play, Strategy","Single-player, Steam Achievements, In-App Purchases, Steam Cloud, Stats",,0.0,2,0,1,-1,1398,109
804730,"Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,1,799,0,-1,1398,199
1469160,"Adventure, Casual, Free to Play, Massively Multiplayer, RPG, Strategy","Single-player, Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, In-App Purchases",,1.0,1,0,1,-1,1398,13
2198070,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Full controller support, Family Sharing",,0.0,2,1999,0,-1,1398,474
612300,Strategy,"Single-player, Includes level editor, Family Sharing",,0.0,1,599,0,-1,1398,885
612520,Strategy,"Single-player, Includes level editor, Family Sharing",,0.0,1,599,0,-1,1398,137
1608640,"Action, Simulation","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",,0.0,3,1499,0,-1,1398,1644
1705180,"Action, Indie, Simulation, Early Access","Single-player, Partial Controller Support, Family Sharing",,0.0,2,2999,0,-1,1398,484
2610,Action,"Single-player, Family Sharing",,0.0,1,1999,0,-1,1398,8
850320,"Adventure, Casual, Indie","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing",,1.0,1,1124,0,-1,1398,683
1045520,Indie,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,3,749,0,-1,1398,80
1361320,Adventure,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,4,449,0,-1,1398,607
1559570,"Adventure, Casual, Indie, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Family Sharing",,1.0,1,799,0,-1,1398,235
1608700,"Action, Adventure","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",,1.0,2,2999,0,-1,1398,827
1158370,Action,"Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,1.0,2,3499,0,-1,1398,1789
1812090,Adventure,"Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing",,1.0,1,1999,0,-1,1398,259
1969100,"Action, Casual, Indie, RPG, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Cloud, Family Sharing",,1.0,1,299,0,-1,1398,313
2154230,"Casual, Simulation, Early Access","Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, In-App Purchases, Family Sharing",,1.0,1,399,1,-1,1398,228
2294130,"Action, Casual, Indie, RPG, Strategy","Single-player, Steam Achievements, Full controller support, Family Sharing","{'date': 'Jul 14, 2023'}",0.0,1,599,0,-1,1398,444
2384600,"Adventure, Indie, Early Access","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing",,0.0,1,849,0,-1,1398,242
2553870,"Adventure, Indie, Early Access","Single-player, Family Sharing",,0.0,1,1499,0,-1,1398,1273
681410,Indie,Family Sharing,,0.0,1,99,0,-1,1398,129
798290,"Racing, Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Family Sharing",,1.0,2,2499,0,-1,1398,5063
1931730,Adventure,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,1,1749,0,-1,1398,220
468240,"Casual, Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, Tracked Controller Support, VR Only, Stats, Steam Leaderboards, Family Sharing",,1.0,1,2999,0,-1,1398,31
575110,"Adventure, Free to Play, Simulation","Single-player, VR Only, Family Sharing",,0.0,1,0,0,-1,1398,1
612170,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Remote Play on TV, Family Sharing",,0.0,2,299,0,-1,1398,32
644610,"Action, Casual, Indie, Simulation, Sports, Early Access","Single-player, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,1,499,0,-1,1398,341
730090,"Casual, Free to Play","Single-player, Tracked Controller Support, VR Only",,0.0,1,0,0,-1,1398,1
783140,"Action, Indie, Simulation",Family Sharing,,0.0,1,0,0,-1,1398,324
889730,"Casual, Free to Play, Indie, Massively Multiplayer, RPG, Strategy","Single-player, Multi-player, MMO, PvP, Online PvP, Cross-Platform Multiplayer, In-App Purchases",,1.0,1,0,1,-1,1398,1
1343670,"Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,3,989,0,-1,1398,1234
2179630,"Adventure, Casual, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,2,0,0,-1,1398,116
1214470,"Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,2,1249,0,-1,1398,253
1482910,"Casual, Free to Play, Indie, Strategy","Single-player, Steam Achievements, In-App Purchases, Stats",,0.0,1,0,1,-1,1398,360
1887930,"Casual, Indie, Strategy, Free to Play","Single-player, Steam Achievements, In-App Purchases","{'date': 'Nov 16, 2022'}",0.0,3,0,1,-1,1398,37655
252230,"Action, Adventure","Single-player, Steam Achievements, Partial Controller Support, Steam Leaderboards, Family Sharing",,0.0,1,2999,0,-1,1398,4
589500,"Action, Adventure, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",,1.0,1,1499,0,-1,1398,35
1038300,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",,0.0,1,2999,0,-1,1398,203
1213700,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0.0,2,1999,0,-1,1398,358
