Unnamed: 0,ID del juego,Géneros,Categorías,Fecha de Lanzamiento,Fecha,Dias_Pasados,Multiplayer,Cantidad de descargas,Precio
1062,899770,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, In-App Purchases, Partial Controller Support, Steam Cloud","{'coming_soon': False, 'date': '21 Feb, 2024'}",2024-02-21 00:00:00,42,1.0,18870,3499
1063,1549250,"Action, Adventure, RPG, Free to Play","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Full controller support, In-App Purchases","{'coming_soon': False, 'date': '11 Oct, 2022'}",2022-10-11 00:00:00,540,1.0,2887,
1064,2064650,"Action, Massively Multiplayer, RPG, Free to Play","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, In-App Purchases","{'coming_soon': False, 'date': '19 Oct, 2022'}",2022-10-19 00:00:00,532,1.0,775,
1065,20920,RPG,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '16 Apr, 2012'}",2012-04-16 00:00:00,4370,0.0,265,299
1066,8980,"Action, RPG","Single-player, Multi-player, Co-op, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '31 Aug, 2023'}",2023-08-31 00:00:00,216,1.0,93,2999
1067,729040,"Action, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '31 Aug, 2023'}",2023-08-31 00:00:00,216,1.0,596,2999
1068,32800,"Action, RPG","Single-player, Multi-player, Co-op, Steam Achievements, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '1 Nov, 2011'}",2011-11-01 00:00:00,4537,1.0,11,0
1069,49520,"Action, RPG","Single-player, Multi-player, Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '20 Sep, 2012'}",2012-09-20 00:00:00,4213,1.0,2954,1999
1070,204360,"Action, Adventure, Casual, Indie, RPG","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '26 Sep, 2012'}",2012-09-26 00:00:00,4207,1.0,521,1499
1071,200170,Strategy,"Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '10 Oct, 2012'}",2012-10-10 00:00:00,4193,1.0,30,1499
1072,209870,"Action, Free to Play","Multi-player, Steam Achievements, Steam Trading Cards, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '2 Jul, 2012'}",2012-07-02 00:00:00,4293,1.0,0,0
1073,239220,,,,-1,2457,,1,0
1074,263540,"Free to Play, Indie, Massively Multiplayer, RPG","Multi-player, MMO, Steam Trading Cards","{'coming_soon': False, 'date': '17 Apr, 2014'}",2014-04-17 00:00:00,3639,1.0,29,0
1075,368730,"Action, Adventure, Casual, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '17 Jul, 2015'}",2015-07-17 00:00:00,3183,1.0,0,1499
1076,233840,Strategy,"Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Steam Leaderboards, Includes level editor, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '15 Aug, 2013'}",2013-08-15 00:00:00,3884,1.0,3,499
1077,247000,"Indie, RPG, Strategy","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '25 Feb, 2014'}",2014-02-25 00:00:00,3690,1.0,114,699
1078,40950,"Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Steam Trading Cards, Steam Cloud, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '21 Oct, 2013'}",2013-10-21 00:00:00,3817,1.0,64,599
1079,302830,"Action, Free to Play, Early Access","Multi-player, PvP, Online PvP, Steam Trading Cards, In-App Purchases","{'coming_soon': False, 'date': '19 Dec, 2014'}",2014-12-19 00:00:00,3393,1.0,0,0
1080,227700,,,,-1,2457,,2,0
1081,273500,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Stats, Steam Leaderboards, Includes level editor, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '25 Feb, 2015'}",2015-02-25 00:00:00,3325,1.0,0,55
1082,331360,"Action, Casual, Free to Play, Indie, Sports","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Full controller support, Steam Trading Cards, Captions available, In-App Purchases, Family Sharing","{'coming_soon': False, 'date': '19 Sep, 2018'}",2018-09-19 00:00:00,2023,1.0,1,0
1083,332800,Indie,"Single-player, Family Sharing","{'coming_soon': False, 'date': '10 Nov, 2014'}",2014-11-10 00:00:00,3432,0.0,29,799
1084,333880,"Adventure, Casual, Indie, RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '4 Dec, 2014'}",2014-12-04 00:00:00,3408,0.0,2,199
1085,250900,Action,"Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '4 listopada 2014'}",-1,2457,1.0,15245,1499
1086,339280,"Action, Free to Play, RPG, Strategy","Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Stats","{'coming_soon': False, 'date': '22 May, 2015'}",2015-05-22 00:00:00,3239,1.0,2,0
1087,373420,"Adventure, Indie, RPG, Strategy","Single-player, Multi-player, Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '27 Oct, 2015'}",2015-10-27 00:00:00,3081,1.0,382,3999
1088,386940,"Action, Casual, Indie","Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Includes level editor, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '4 marca 2016'}",-1,2457,1.0,329,1499
1089,397540,"Action, RPG","Single-player, Multi-player, Co-op, Online Co-op, LAN Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '13 Mar, 2020'}",2020-03-13 00:00:00,1482,1.0,3706,5999
1090,534500,,,,-1,2457,,0,0
1091,562810,Casual,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Full controller support, Steam Trading Cards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '7 Sep, 2017'}",2017-09-07 00:00:00,2400,1.0,213,599
1092,569480,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Full controller support, Steam Workshop, Steam Cloud, Includes level editor, Remote Play on Tablet, Family Sharing","{'coming_soon': False, 'date': '20 Jul, 2017'}",2017-07-20 00:00:00,2449,0.0,270,1499
1093,212740,"Action, Adventure, Free to Play, Massively Multiplayer, RPG","Single-player, Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Trading Cards, In-App Purchases, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '31 Jan, 2017'}",2017-01-31 00:00:00,2619,1.0,0,0
1094,607200,,,,-1,2457,,0,0
1095,306130,"Action, Adventure, Massively Multiplayer, RPG","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Trading Cards, Captions available, In-App Purchases, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '22 May, 2017'}",2017-05-22 00:00:00,2508,1.0,12365,499
1096,667890,"Action, Free to Play, Massively Multiplayer","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, In-App Purchases","{'coming_soon': False, 'date': '13 Feb, 2018'}",2018-02-13 00:00:00,2241,1.0,59,0
1097,435150,"Adventure, RPG, Strategy","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Workshop, Steam Cloud, Includes level editor, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '14 Sep, 2017'}",2017-09-14 00:00:00,2393,1.0,3486,4499
1098,627270,Action,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Steam Achievements, Full controller support, Steam Trading Cards, In-App Purchases, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, HDR available, Family Sharing","{'coming_soon': False, 'date': '30 Nov, 2017'}",2017-11-30 00:00:00,2316,1.0,211,4999
1099,844870,"Action, Free to Play, Early Access","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, In-App Purchases","{'coming_soon': False, 'date': '30 Apr, 2019'}",2019-04-30 00:00:00,1800,1.0,54,0
1100,858820,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, In-App Purchases, Family Sharing","{'coming_soon': False, 'date': '27 Jul, 2021'}",2021-07-27 00:00:00,981,1.0,1814,599
1101,356190,"Action, Adventure, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, In-App Purchases, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '9 Oct, 2017'}",2017-10-09 00:00:00,2368,0.0,1288,4999
1102,939960,"Action, Adventure","Single-player, Multi-player, Co-op, Online Co-op, In-App Purchases, Partial Controller Support","{'coming_soon': False, 'date': '15 Feb, 2019'}",2019-02-15 00:00:00,1874,1.0,232,1499
1103,978520,"RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Stats, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '29 Apr, 2021'}",2021-04-29 00:00:00,1070,0.0,17,1999
1104,1022450,"Indie, Massively Multiplayer, Strategy, Free to Play, Early Access","Single-player, Multi-player, PvP, Online PvP, In-App Purchases","{'coming_soon': False, 'date': '8 Oct, 2019'}",2019-10-08 00:00:00,1639,1.0,404,0
1105,1029780,"Indie, RPG, Simulation, Strategy, Early Access","Single-player, Steam Achievements, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '1 Jun, 2021'}",2021-06-01 00:00:00,1037,0.0,622,2499
1106,582010,Action,"Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Remote Play on Tablet, HDR available, Family Sharing","{'coming_soon': False, 'date': '8 Aug, 2018'}",2018-08-08 00:00:00,2065,1.0,39681,2999
1107,1145360,"Action, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '17 Sep, 2020'}",2020-09-17 00:00:00,1294,0.0,3753,2499
1108,1238860,Action,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, HDR available","{'coming_soon': False, 'date': '11 Jun, 2020'}",2020-06-11 00:00:00,1392,1.0,824,3999
1109,1253920,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Tablet, Family Sharing","{'coming_soon': False, 'date': '28 Apr, 2022'}",2022-04-28 00:00:00,706,0.0,206,2499
1110,1259420,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '17 May, 2021'}",2021-05-17 00:00:00,1052,0.0,2098,4999
1111,1284210,"Adventure, Massively Multiplayer, RPG, Free to Play","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, In-App Purchases","{'coming_soon': False, 'date': '23 Aug, 2022'}",2022-08-23 00:00:00,589,1.0,2614,0
1112,1334590,"Action, Adventure, Casual, Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '10 Jul, 2020'}",2020-07-10 00:00:00,1363,0.0,6,49
1113,1426210,"Action, Adventure","Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play Together","{'coming_soon': False, 'date': '25 Mar, 2021'}",2021-03-25 00:00:00,1105,1.0,3837,3999
1114,1604030,"Action, Adventure, Massively Multiplayer, Early Access","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '17 May, 2022'}",2022-05-17 00:00:00,687,1.0,2431,1999
1115,1286680,"Action, Adventure, RPG","Single-player, Multi-player, Co-op, Online Co-op, LAN Co-op, Steam Achievements, Full controller support, Family Sharing","{'coming_soon': False, 'date': '23 Jun, 2022'}",2022-06-23 00:00:00,650,1.0,697,5999
1116,67370,Action,"Single-player, Co-op, Steam Achievements, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '9 Feb, 2012'}",2012-02-09 00:00:00,4437,0.0,18,2999
1117,34870,Action,"Single-player, Multi-player, Steam Achievements, Full controller support, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '11 Mar, 2013'}",2013-03-11 00:00:00,4041,1.0,19,999
1118,248820,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Remote Play on Tablet, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '8 Nov, 2013'}",2013-11-08 00:00:00,3799,1.0,30,999
1119,286570,"Racing, Sports","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '9 Jul, 2015'}",2015-07-09 00:00:00,3191,1.0,5,0
1120,271570,"Action, Indie","Multi-player, Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Partial Controller Support, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '17 Apr, 2014'}",2014-04-17 00:00:00,3639,1.0,0,999
1121,343360,"Casual, Indie, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '2 Feb, 2015'}",2015-02-02 00:00:00,3348,1.0,1,499
1122,400040,"Free to Play, Audio Production, Design & Illustration, Photo Editing, Utilities, Video Production, Web Publishing",,"{'coming_soon': False, 'date': '2 Oct, 2015'}",2015-10-02 00:00:00,3106,,1665,0
1123,437920,"Casual, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '2 Aug, 2016'}",2016-08-02 00:00:00,2801,1.0,56,1499
1124,508900,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '17 May, 2018'}",2018-05-17 00:00:00,2148,0.0,2,199
1125,533300,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '4 Oct, 2016'}",2016-10-04 00:00:00,2738,0.0,2,199
1126,537180,,,,-1,2457,,293,0
1127,560380,,,,-1,2457,,1,0
1128,562220,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '5 Dec, 2016'}",2016-12-05 00:00:00,2676,0.0,2,199
1129,566160,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '19 Sep, 2017'}",2017-09-19 00:00:00,2388,0.0,0,199
1130,575640,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '12 Jan, 2017'}",2017-01-12 00:00:00,2638,0.0,0,199
1131,591420,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '20 Feb, 2017'}",2017-02-20 00:00:00,2599,0.0,0,199
