ID del juego,Géneros,Categorías,Fecha de Lanzamiento,Multiplayer
269910,,,,
322770,"Action, Adventure, RPG","Single-player, Steam Achievements, Tracked Controller Support, VR Only, VR Support, Family Sharing","{'coming_soon': False, 'date': '23 Aug, 2019'}",0.0
359900,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '22 May, 2015'}",1.0
320590,,,,
366440,"Action, RPG, Strategy","Multi-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '18 Aug, 2016'}",1.0
378610,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '24 Aug, 2016'}",0.0
404590,"Action, RPG","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '24 Mar, 2017'}",1.0
408520,"Adventure, Casual, Indie","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '1 Jun, 2017'}",0.0
424370,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '13 Feb, 2020'}",1.0
428900,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Stats, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '4 Jan, 2016'}",0.0
440630,"Action, Indie","Single-player, Steam Achievements, Tracked Controller Support, VR Only, VR Support, Family Sharing","{'coming_soon': False, 'date': '5 Jul, 2016'}",0.0
446750,Adventure,"Single-player, VR Only, VR Support","{'coming_soon': False, 'date': '16 May, 2016'}",0.0
446770,"Action, Simulation","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards, Steam Leaderboards","{'coming_soon': False, 'date': '5 Apr, 2016'}",0.0
348460,"Action, Indie","Single-player, Multi-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '25 Feb, 2016'}",1.0
394230,Action,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '3 May, 2016'}",1.0
488760,"Adventure, Indie, RPG","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '10 Nov, 2017'}",0.0
489380,"Action, Casual, Indie, Simulation","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Tracked Controller Support, VR Only, SteamVR Collectibles, Family Sharing","{'coming_soon': False, 'date': '18 Jun, 2018'}",1.0
496240,"Action, Indie, Simulation, Strategy, Early Access","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Tracked Controller Support, VR Only, SteamVR Collectibles, Family Sharing","{'coming_soon': False, 'date': '29 Aug, 2016'}",1.0
497820,Free to Play,"Single-player, Full controller support, Tracked Controller Support, VR Only","{'coming_soon': False, 'date': '12 Aug, 2016'}",0.0
500360,"Action, Casual, Free to Play, Indie, Sports","Single-player, Tracked Controller Support, VR Only","{'coming_soon': False, 'date': '25 Jul, 2016'}",0.0
503770,"Action, Adventure, Indie, Simulation","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Tracked Controller Support, VR Only, Stats, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '14 Sep, 2022'}",1.0
504420,"Action, Indie","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Stats, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '17 Nov, 2016'}",0.0
506900,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '13 Jul, 2017'}",0.0
510930,"Action, Indie, Early Access","Single-player, Tracked Controller Support, VR Only, VR Support, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '10 Aug, 2016'}",0.0
512220,"Action, Adventure, Indie","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Tracked Controller Support, VR Only, Family Sharing","{'coming_soon': False, 'date': '15 Jan, 2019'}",1.0
527100,"Casual, RPG, Simulation","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Tracked Controller Support, VR Supported, Steam Trading Cards, Partial Controller Support","{'coming_soon': False, 'date': 'May 30, 2017'}",1.0
527430,"Action, Adventure, Indie, RPG","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '5 Jun, 2018'}",1.0
529670,"Action, Adventure, Simulation","Single-player, Tracked Controller Support, VR Only","{'coming_soon': False, 'date': '13 Sep, 2016'}",0.0
536270,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '27 Aug, 2020'}",0.0
544510,,,,
544590,"Violent, Action","Single-player, Tracked Controller Support, VR Only","{'coming_soon': False, 'date': '8 Nov, 2016'}",0.0
552080,"Action, Indie, Simulation","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Tracked Controller Support, VR Supported, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '12 Apr, 2022'}",1.0
553420,"Action, Adventure, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '16 Mar, 2022'}",0.0
565030,"Casual, Free to Play, Indie, Racing, Simulation, Early Access","Single-player, Tracked Controller Support, VR Only","{'coming_soon': False, 'date': '21 Dec, 2016'}",0.0
575600,"Gore, Action, Indie, RPG","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Tracked Controller Support, VR Only, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '8 May, 2017'}",1.0
584170,"Casual, Free to Play, Indie","Single-player, Tracked Controller Support, VR Only","{'coming_soon': False, 'date': '13 Mar, 2017'}",0.0
600140,"Action, Casual, Free to Play, Indie, Strategy","Single-player, Tracked Controller Support, VR Only","{'coming_soon': False, 'date': '2 Mar, 2017'}",0.0
635200,"Adventure, Indie, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '23 Aug, 2017'}",1.0
515220,"Racing, Simulation, Sports","Single-player, Multi-player, Steam Achievements, Full controller support, Steam Workshop, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '24 Aug, 2017'}",1.0
652190,"Action, Adventure, Indie, Simulation, Strategy","Single-player, Steam Achievements, Full controller support, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '13 Dec, 2017'}",0.0
493840,Action,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, In-App Purchases, Steam Cloud, Stats, Steam Leaderboards, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '19 Sep, 2017'}",1.0
891360,"Action, Massively Multiplayer","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '6 Dec, 2021'}",1.0
714080,Action,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '13 Sep, 2018'}",1.0
939100,"Action, Indie","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '23 Sep, 2020'}",1.0
992640,"Action, RPG","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '26 Aug, 2019'}",0.0
1007040,Action,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '11 Jul, 2019'}",1.0
1042800,"Action, Adventure, Indie, RPG","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Full controller support, Family Sharing","{'coming_soon': False, 'date': '30 Jul, 2019'}",1.0
1061910,"Action, Adventure","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '15 Sep, 2022'}",0.0
1084600,"Adventure, Casual, Indie, RPG, Simulation","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '2 Nov, 2023'}",1.0
1114220,RPG,"Single-player, Steam Achievements, Full controller support, Steam Workshop, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '14 Oct, 2022'}",0.0
851850,"Action, RPG","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, In-App Purchases, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '16 Jan, 2020'}",1.0
428660,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '10 Oct, 2019'}",0.0
1157390,"RPG, Strategy","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '26 Apr, 2022'}",1.0
1171690,"Action, Adventure, Casual, Massively Multiplayer, RPG, Early Access","Single-player, Multi-player, MMO, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support","{'coming_soon': False, 'date': '17 Aug, 2023'}",1.0
1089090,Action,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, In-App Purchases, Partial Controller Support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '26 Mar, 2020'}",1.0
1307660,Action,"Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '30 Mar, 2023'}",0.0
1450180,"Action, Adventure, Indie","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Family Sharing","{'coming_soon': False, 'date': '6 Oct, 2021'}",1.0
1493640,"Action, Adventure, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '12 Feb, 2024'}",0.0
1531430,"Action, Sports, Strategy, Free to Play, Early Access","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, In-App Purchases, Stats","{'coming_soon': False, 'date': '5 Dec, 2022'}",1.0
1571440,"Action, Adventure, Indie","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '15 Apr, 2021'}",1.0
597820,"Action, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Tablet, Family Sharing","{'coming_soon': False, 'date': '25 May, 2021'}",0.0
1592290,"Action, Adventure, Indie, Simulation, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Family Sharing","{'coming_soon': False, 'date': '13 Feb, 2023'}",1.0
1641960,"Action, Adventure, Indie, Simulation, Early Access","Single-player, Full controller support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '22 Jun, 2023'}",0.0
1648610,"Action, Adventure, Indie","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '2 Sep, 2021'}",1.0
1649240,Action,"Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '15 Feb, 2023'}",1.0
1715730,"Action, Indie, Early Access","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '15 Sep, 2022'}",1.0
1726730,"Indie, Simulation","Single-player, Steam Achievements, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '3 Sep, 2021'}",0.0
377300,"Action, Simulation","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Workshop, Steam Cloud, Stats, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '7 Dec, 2021'}",1.0
1813170,"Indie, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Family Sharing","{'coming_soon': False, 'date': '14 Jul, 2023'}",1.0
1680880,"Action, Adventure, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': 'Jan 24, 2023'}",0.0
1475810,Action,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, HDR available, Family Sharing","{'coming_soon': False, 'date': '24 Mar, 2022'}",0.0
1892370,"Action, Casual, Indie, Racing, Free to Play","Single-player, Steam Achievements, Steam Cloud","{'coming_soon': False, 'date': '15 Sep, 2022'}",0.0
1928980,"Action, Adventure, RPG, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '20 Feb, 2024'}",1.0
1929610,"Action, Adventure, Indie","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '25 Sep, 2023'}",1.0
1916310,"Action, Indie","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '23 Jan, 2024'}",1.0
1029690,"Action, Adventure","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, In-App Purchases, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '25 May, 2022'}",1.0
1544020,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '1 Dec, 2022'}",0.0
1065310,"Action, Adventure, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '21 Nov, 2022'}",1.0
1938010,"Action, Adventure","Single-player, Multi-player, Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support","{'coming_soon': False, 'date': '16 Feb, 2023'}",1.0
2141730,"Action, Adventure, Casual, Indie, Simulation, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '18 Oct, 2022'}",1.0
2009100,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Cloud","{'coming_soon': False, 'date': '21 Aug, 2023'}",0.0
2201710,"Action, Adventure, RPG","Single-player, Steam Achievements, Full controller support, Family Sharing","{'coming_soon': False, 'date': '17 Jan, 2024'}",0.0
2239150,"Action, Indie, Strategy, Early Access","Single-player, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '2 Aug, 2023'}",0.0
2242760,"Action, Indie, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Captions available, Family Sharing","{'coming_soon': False, 'date': '13 Jan, 2023'}",1.0
1282100,"Action, Adventure, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '25 Jul, 2023'}",1.0
1501750,"Action, Adventure, RPG","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '13 Oct, 2023'}",1.0
315210,Action,"Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, In-App Purchases, HDR available, Family Sharing","{'coming_soon': False, 'date': '2 Feb, 2024'}",1.0
1458140,"Action, Adventure, Indie, Racing, Simulation","Single-player, Steam Achievements, Full controller support, Steam Cloud, Stats, Family Sharing","{'coming_soon': False, 'date': '21 Feb, 2024'}",0.0
578650,RPG,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Tablet, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '23 Oct, 2020'}",0.0
617830,"Action, Indie","Single-player, Steam Achievements, Tracked Controller Support, VR Supported, SteamVR Collectibles, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '25 May, 2017'}",0.0
753420,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '14 Feb, 2018'}",0.0
774181,"Indie, Early Access","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Workshop, Steam Cloud, Includes level editor, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '26 Feb, 2021'}",1.0
742120,RPG,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Tablet, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '4 Sep, 2018'}",0.0
585710,"Action, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '10 May, 2019'}",1.0
1149460,"Action, Adventure, Simulation","Single-player, Multi-player, Co-op, Online Co-op, Family Sharing","{'coming_soon': False, 'date': '3 Dec, 2021'}",1.0
1404850,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '6 Jan, 2023'}",0.0
2289970,"Casual, Free to Play, Strategy","Multi-player, Co-op, Online Co-op, Steam Achievements","{'coming_soon': False, 'date': '25 Feb, 2023'}",1.0
1272080,"Action, Adventure, RPG","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, In-App Purchases, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '21 Sep, 2023'}",1.0
2600,Action,"Single-player, Family Sharing","{'coming_soon': False, 'date': '22 Mar, 2007'}",0.0
371660,"Action, Adventure","Single-player, Steam Trading Cards, Partial Controller Support","{'coming_soon': False, 'date': '29 Feb, 2016'}",0.0
523660,"Action, Adventure, Casual, Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Shared/Split Screen PvP, Co-op, Online Co-op, LAN Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '27 Apr, 2020'}",1.0
699130,Action,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '21 Sep, 2021'}",1.0
750050,Simulation,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '10 May, 2019'}",1.0
1919590,"Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, In-App Purchases, Steam Cloud, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '8 Sep, 2022'}",1.0
41300,"Action, Casual, Free to Play, Indie, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Cross-Platform Multiplayer, Steam Achievements, Partial Controller Support, Stats, Includes level editor","{'coming_soon': False, 'date': '4 Dec, 2009'}",1.0
1548850,"Action, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Family Sharing","{'coming_soon': False, 'date': '22 Jun, 2023'}",1.0
1850570,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Cloud, HDR available, Family Sharing","{'coming_soon': False, 'date': '30 Mar, 2022'}",0.0
15000,Action,"Single-player, Multi-player, Family Sharing","{'coming_soon': False, 'date': '13 May, 2008'}",1.0
212580,,,,
262810,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '8 Dec, 2017'}",0.0
269170,"Casual, Indie, Simulation, Sports, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Tracked Controller Support, VR Only, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '1 Jun, 2016'}",1.0
277390,"Action, Indie, Sports","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Leaderboards, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '12 Jul, 2016'}",1.0
286000,"Action, Casual, Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Leaderboards, Includes level editor, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '12 Sep, 2017'}",1.0
299480,"Action, Indie","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '21 Apr, 2016'}",1.0
317410,"Action, Indie, Free to Play","Single-player, Full controller support, Steam Cloud","{'coming_soon': False, 'date': '15 Sep, 2014'}",0.0
690040,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '16 Jul, 2020'}",0.0
337480,"Action, Adventure","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '7 Dec, 2015'}",1.0
351920,"Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '18 Oct, 2016'}",0.0
353360,"Free to Play, Indie",Single-player,"{'coming_soon': False, 'date': '27 Feb, 2015'}",0.0
347290,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '13 Jan, 2017'}",0.0
385710,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '5 Aug, 2015'}",0.0
390720,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '12 Jul, 2016'}",0.0
392190,"Indie, Sports","Single-player, Steam Achievements, Tracked Controller Support, VR Only, VR Support, Family Sharing","{'coming_soon': False, 'date': '1 Apr, 2016'}",0.0
400910,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '28 Jan, 2016'}",0.0
404820,"Indie, Simulation, Sports","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '13 Jul, 2016'}",1.0
407560,"Action, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Stats, Family Sharing","{'coming_soon': False, 'date': '20 Oct, 2016'}",0.0
411830,Action,"Single-player, Multi-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '1 Jun, 2016'}",1.0
413420,Adventure,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing","{'coming_soon': False, 'date': '18 Apr, 2016'}",0.0
415740,"Action, Adventure, Casual, Indie, Racing, Simulation","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Partial Controller Support, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '26 May, 2016'}",1.0
416680,"Action, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '20 Jul, 2016'}",0.0
418340,"Action, Adventure, Indie","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Captions available, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '5 Jul, 2016'}",1.0
418650,Action,"Single-player, Tracked Controller Support, VR Only, VR Support, SteamVR Collectibles, Family Sharing","{'coming_soon': False, 'date': '12 Oct, 2017'}",0.0
423230,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '5 Jul, 2016'}",0.0
426000,"Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '4 Apr, 2016'}",0.0
428200,"Adventure, Indie, RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '27 Apr, 2017'}",0.0
428370,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Tracked Controller Support, VR Supported, VR Support, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '5 Apr, 2016'}",0.0
354380,"Action, Adventure","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '21 Apr, 2015'}",0.0
359600,"Action, Adventure","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '9 Feb, 2016'}",0.0
443630,"Action, Casual, Indie","Single-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '5 May, 2016'}",0.0
450540,"Action, Simulation, Early Access","Single-player, Tracked Controller Support, VR Only, VR Support, Family Sharing","{'coming_soon': False, 'date': '5 Apr, 2016'}",0.0
451840,"Action, Indie, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Tracked Controller Support, VR Only, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '14 Sep, 2016'}",1.0
451980,"Casual, Simulation","Single-player, Tracked Controller Support, VR Only","{'coming_soon': False, 'date': '3 Oct, 2016'}",0.0
456670,"Action, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '7 Nov, 2017'}",0.0
