Unnamed: 0,ID del juego,Géneros,Categorías,Fecha de Lanzamiento,Fecha,Dias_Pasados,Multiplayer,Cantidad de descargas
3667,785640,Casual,"Single-player, Steam Achievements, Family Sharing","{'coming_soon': False, 'date': '30 Mar, 2018'}",2018-03-30 00:00:00,2196,0.0,0
3668,803050,"Indie, Simulation, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '3 Dec, 2020'}",2020-12-03 00:00:00,1217,1.0,46
3669,854570,"Adventure, Indie","Single-player, Steam Achievements, Family Sharing","{'coming_soon': False, 'date': '27 Dec, 2018'}",2018-12-27 00:00:00,1924,0.0,1
3670,939600,"Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '25 Jul, 2019'}",2019-07-25 00:00:00,1714,0.0,1
3671,945710,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '21 Feb, 2020'}",2020-02-21 00:00:00,1503,0.0,7
3672,1008080,"Action, Adventure, Free to Play","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Captions available, In-App Purchases, Partial Controller Support","{'coming_soon': False, 'date': '7 Sep, 2023'}",2023-09-07 00:00:00,209,1.0,66
3673,1079260,"Action, Casual, Indie, Simulation","Single-player, Family Sharing","{'coming_soon': False, 'date': '17 Dec, 2020'}",2020-12-17 00:00:00,1203,0.0,27
3674,1097580,"Adventure, Indie, Simulation","Single-player, Tracked Controller Support, VR Supported, Family Sharing","{'coming_soon': False, 'date': '30 Jul, 2019'}",2019-07-30 00:00:00,1709,0.0,20
3675,1009290,"Action, Adventure, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Remote Play on Tablet, Family Sharing","{'coming_soon': False, 'date': '9 Jul, 2020'}",2020-07-09 00:00:00,1364,1.0,35
3676,1282210,"Action, Adventure","Single-player, Steam Achievements, Tracked Controller Support, VR Supported, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '3 Sep, 2020'}",2020-09-03 00:00:00,1308,0.0,3
3677,1284820,"Casual, Indie, Simulation","Single-player, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '23 Apr, 2020'}",2020-04-23 00:00:00,1441,0.0,15
3678,1307550,"Action, Adventure, Indie, RPG, Early Access","Single-player, Multi-player, Co-op, Online Co-op, LAN Co-op, Steam Achievements, Steam Workshop, Partial Controller Support, Remote Play on Tablet, Family Sharing","{'coming_soon': False, 'date': '4 Sep, 2020'}",2020-09-04 00:00:00,1307,1.0,230
3679,1368910,"Action, Adventure, Free to Play, Massively Multiplayer","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, In-App Purchases","{'coming_soon': False, 'date': '25 Mar, 2021'}",2021-03-25 00:00:00,1105,1.0,219
3680,1403370,"Action, Adventure, Indie, Massively Multiplayer, RPG, Free to Play, Early Access","Multi-player, MMO, Co-op, Online Co-op, Tracked Controller Support, VR Only","{'coming_soon': False, 'date': '27 Jan, 2022'}",2022-01-27 00:00:00,797,1.0,12
3681,1581800,"Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '15 Oct, 2023'}",2023-10-15 00:00:00,171,0.0,12
3682,2348100,Casual,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '19 Jul, 2023'}",2023-07-19 00:00:00,259,0.0,9
3683,237850,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '21 Jul, 2017'}",2017-07-21 00:00:00,2448,0.0,6
3684,48160,"Action, Adventure, Simulation","Single-player, Multi-player, Co-op","{'coming_soon': False, 'date': '22 Nov, 2010'}",2010-11-22 00:00:00,4881,1.0,0
3685,212370,,,,-1,2457,,1
3686,341770,"Indie, Strategy","Single-player, Family Sharing","{'coming_soon': False, 'date': '15 May, 2015'}",2015-05-15 00:00:00,3246,0.0,0
3687,17500,"Action, Casual, Free to Play, Indie","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Mods, Mods (require HL2), Steam Achievements, Steam Workshop, Steam Cloud, Valve Anti-Cheat enabled, Includes level editor, Includes Source SDK","{'coming_soon': False, 'date': '3 Oct, 2008'}",2008-10-03 00:00:00,5661,1.0,35
3688,6910,Action,"Single-player, Multi-player, Full controller support, Family Sharing","{'coming_soon': False, 'date': '29 Mar, 2007'}",2007-03-29 00:00:00,6215,1.0,40
3689,2280,Action,"Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Full controller support, Steam Cloud, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '3 Aug, 2007'}",2007-08-03 00:00:00,6088,1.0,52
3690,2300,Action,"Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Full controller support, Steam Cloud, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '3 Aug, 2007'}",2007-08-03 00:00:00,6088,1.0,47
3691,244730,"Action, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '20 Aug, 2013'}",2013-08-20 00:00:00,3879,1.0,0
3692,315440,,,,-1,2457,,0
3693,319170,"Action, Adventure","Single-player, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '6 Oct, 2014'}",2014-10-06 00:00:00,3467,0.0,0
3694,287920,"Action, Free to Play, Indie, Massively Multiplayer, RPG","Multi-player, MMO, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats","{'coming_soon': False, 'date': '31 Aug, 2015'}",2015-08-31 00:00:00,3138,1.0,12
3695,345240,"Action, Strategy","Single-player, Multi-player, Family Sharing","{'coming_soon': False, 'date': '25 Jun, 2015'}",2015-06-25 00:00:00,3205,1.0,88
3696,428950,"Action, Adventure, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '15 Jan, 2016'}",2016-01-15 00:00:00,3001,0.0,1
3697,438180,"Action, Adventure, Casual, Indie","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '27 Jan, 2016'}",2016-01-27 00:00:00,2989,0.0,0
3698,488440,"Action, Casual, Indie, Massively Multiplayer, RPG, Free to Play","Single-player, Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Full controller support","{'coming_soon': False, 'date': '21 Dec, 2019'}",2019-12-21 00:00:00,1565,1.0,1
3699,402560,"Casual, Indie, RPG, Simulation, Strategy, Free to Play","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, In-App Purchases","{'coming_soon': False, 'date': '30 Nov, 2016'}",2016-11-30 00:00:00,2681,1.0,7
3700,593620,"Action, Free to Play, Indie, Massively Multiplayer","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op","{'coming_soon': False, 'date': '21 Sep, 2017'}",2017-09-21 00:00:00,2386,1.0,0
3701,599390,"Indie, Strategy, Free to Play","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Cross-Platform Multiplayer, Steam Cloud, Includes level editor, Remote Play Together","{'coming_soon': False, 'date': '1 May, 2018'}",2018-05-01 00:00:00,2164,1.0,134
3702,624910,,,,-1,2457,,0
3703,792220,"Action, Free to Play, Indie, Massively Multiplayer, RPG, Sports","Multi-player, PvP, Online PvP, Steam Achievements, Partial Controller Support, Stats, Steam Leaderboards","{'coming_soon': False, 'date': '4 Dec, 2019'}",2019-12-04 00:00:00,1582,1.0,5
3704,842420,"Adventure, Free to Play, Indie","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Partial Controller Support","{'coming_soon': False, 'date': '1 May, 2018'}",2018-05-01 00:00:00,2164,1.0,0
3705,834530,"Action, Adventure, RPG","Single-player, Multi-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Tablet, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '19 Feb, 2019'}",2019-02-19 00:00:00,1870,1.0,375
3706,987350,"Action, Free to Play, Massively Multiplayer, Early Access","Multi-player, PvP, Online PvP, Family Sharing","{'coming_soon': False, 'date': '19 Sep, 2019'}",2019-09-19 00:00:00,1658,1.0,1
3707,1104640,"Free to Play, Indie, Massively Multiplayer, RPG","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, In-App Purchases, Family Sharing","{'coming_soon': False, 'date': '27 Dec, 2019'}",2019-12-27 00:00:00,1559,1.0,0
3708,594770,"Free to Play, Indie, Massively Multiplayer, RPG","Multi-player, MMO, PvP, Online PvP, Family Sharing","{'coming_soon': False, 'date': '8 Jul, 2020'}",2020-07-08 00:00:00,1365,1.0,0
3709,1469280,"Action, Adventure, Casual, Indie, Simulation, Free to Play","Single-player, Steam Achievements, Partial Controller Support","{'coming_soon': False, 'date': '21 Jan, 2021'}",2021-01-21 00:00:00,1168,0.0,23
3710,1092630,"Action, Indie","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '10 Mar, 2021'}",2021-03-10 00:00:00,1120,1.0,3
3711,57200,"Casual, Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '21 Jun, 2010'}",2010-06-21 00:00:00,5035,0.0,0
3712,385370,"Action, Casual, Free to Play, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Captions available","{'coming_soon': False, 'date': '16 Jun, 2016'}",2016-06-16 00:00:00,2848,0.0,0
3713,427270,"Action, Free to Play, Strategy","Single-player, Multi-player, Co-op, Steam Achievements, In-App Purchases, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '19 Apr, 2017'}",2017-04-19 00:00:00,2541,1.0,1
3714,615050,,,,-1,2457,,0
3715,645260,"Simulation, Sports, Free to Play","Multi-player, PvP, Online PvP, Steam Achievements, In-App Purchases","{'coming_soon': False, 'date': '13 Jul, 2017'}",2017-07-13 00:00:00,2456,1.0,148
3716,455020,"Casual, Free to Play, Massively Multiplayer, Sports, Strategy","Single-player, Multi-player, In-App Purchases","{'coming_soon': False, 'date': '20 Mar, 2017'}",2017-03-20 00:00:00,2571,1.0,0
3717,758980,"Casual, Free to Play, Indie, Massively Multiplayer, Simulation","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, In-App Purchases, Stats, Steam Leaderboards","{'coming_soon': False, 'date': '4 Apr, 2018'}",2018-04-04 00:00:00,2191,1.0,23
3718,227240,,,,-1,2457,,0
3719,242590,"Action, Adventure","Single-player, Co-op, Game demo, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '6 Aug, 2013'}",2013-08-06 00:00:00,3893,0.0,0
3720,251670,,,,-1,2457,,1
3721,319570,"Action, Casual, Free to Play, Indie, RPG, Strategy","Multi-player, Cross-Platform Multiplayer, Steam Achievements, Full controller support","{'coming_soon': False, 'date': '20 Jul, 2015'}",2015-07-20 00:00:00,3180,1.0,0
3722,336670,Free to Play,"Multi-player, Co-op, Partial Controller Support","{'coming_soon': False, 'date': '9 Feb, 2015'}",2015-02-09 00:00:00,3341,1.0,0
3723,338180,"Action, Free to Play","Multi-player, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '14 May, 2015'}",2015-05-14 00:00:00,3247,1.0,0
3724,342480,"Action, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Partial Controller Support, Includes level editor, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '1 Mar, 2016'}",2016-03-01 00:00:00,2955,1.0,0
3725,360760,,,,-1,2457,,1
3726,393410,"Action, Free to Play, Indie, Massively Multiplayer, Sports","Multi-player, Co-op, Full controller support, Family Sharing","{'coming_soon': False, 'date': '26 Aug, 2015'}",2015-08-26 00:00:00,3143,1.0,0
3727,415860,"Free to Play, Indie, Massively Multiplayer, RPG, Strategy, Early Access","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, In-App Purchases","{'coming_soon': False, 'date': '12 Feb, 2016'}",2016-02-12 00:00:00,2973,1.0,0
3728,264120,"Free to Play, Indie, Racing, Simulation, Sports","Single-player, Multi-player, Steam Trading Cards, Partial Controller Support, Stats","{'coming_soon': False, 'date': '12 Feb, 2016'}",2016-02-12 00:00:00,2973,1.0,0
3729,214850,,,,-1,2457,,26
3730,513560,"Action, Adventure, Free to Play, Indie, RPG, Strategy","Single-player, Multi-player, PvP, Online PvP, In-App Purchases, Partial Controller Support","{'coming_soon': False, 'date': '6 Dec, 2016'}",2016-12-06 00:00:00,2675,1.0,1
3731,643270,"Indie, Free to Play","Single-player, Steam Achievements","{'coming_soon': False, 'date': '15 Jul, 2017'}",2017-07-15 00:00:00,2454,0.0,2
3732,646270,"Adventure, Casual, Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '18 Sep, 2018'}",2018-09-18 00:00:00,2024,0.0,24
3733,673560,"Free to Play, Indie, Sports, Early Access","Multi-player, PvP, Online PvP, Co-op, Online Co-op","{'coming_soon': False, 'date': '8 Jun, 2018'}",2018-06-08 00:00:00,2126,1.0,58
3734,473690,"Action, Adventure, Indie","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '29 Aug, 2017'}",2017-08-29 00:00:00,2409,1.0,19
3735,763410,"Action, Free to Play, Indie","Multi-player, PvP, Online PvP","{'coming_soon': False, 'date': '19 Dec, 2017'}",2017-12-19 00:00:00,2297,1.0,1
3736,915320,"Action, Adventure, Indie, RPG, Free to Play","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Full controller support, In-App Purchases","{'coming_soon': False, 'date': '29 May, 2020'}",2020-05-29 00:00:00,1405,1.0,156
3737,345330,"Action, Adventure, Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud","{'coming_soon': False, 'date': '17 May, 2019'}",2019-05-17 00:00:00,1783,1.0,0
3738,13600,"Action, Adventure","Single-player, Family Sharing","{'coming_soon': False, 'date': '21 Nov, 2008'}",2008-11-21 00:00:00,5612,0.0,22
3739,259020,,,,-1,2457,,0
3740,257850,"Action, Adventure, Indie, RPG","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '31 Mar, 2016'}",2016-03-31 00:00:00,2925,1.0,29
3741,247580,,,,-1,2457,,0
3742,261760,"Action, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '26 Aug, 2014'}",2014-08-26 00:00:00,3508,0.0,2
3743,39210,"MMO, Rollenspiel","Einzelspieler, Mehrspieler, MMO, PvP, Online-PvP, Koop, Online-Koop, Plattformübergreifender Mehrspieler, Teilweise Controllerunterstützung, Remote Play auf Tablets, Familienbibliothek","{'coming_soon': False, 'date': '18. Feb. 2014'}",-1,2457,0.0,22304
3744,264360,,,,-1,2457,,0
3745,295550,"Free to Play, Massively Multiplayer, RPG","Multi-player, MMO, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '6 Aug, 2014'}",2014-08-06 00:00:00,3528,1.0,0
3746,269910,,,,-1,2457,,0
3747,322770,"Action, Adventure, RPG","Single-player, Steam Achievements, Tracked Controller Support, VR Only, VR Support, Family Sharing","{'coming_soon': False, 'date': '23 Aug, 2019'}",2019-08-23 00:00:00,1685,0.0,0
3748,359900,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '22 May, 2015'}",2015-05-22 00:00:00,3239,1.0,3
3749,320590,,,,-1,2457,,0
3750,366440,"Action, RPG, Strategy","Multi-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '18 Aug, 2016'}",2016-08-18 00:00:00,2785,1.0,0
3751,378610,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '24 Aug, 2016'}",2016-08-24 00:00:00,2779,0.0,1
3752,404590,"Action, RPG","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '24 Mar, 2017'}",2017-03-24 00:00:00,2567,1.0,2
3753,408520,"Adventure, Casual, Indie","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '1 Jun, 2017'}",2017-06-01 00:00:00,2498,0.0,1
3754,424370,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '13 Feb, 2020'}",2020-02-13 00:00:00,1511,1.0,52
3755,428900,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Stats, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '4 Jan, 2016'}",2016-01-04 00:00:00,3012,0.0,0
3756,440630,"Action, Indie","Single-player, Steam Achievements, Tracked Controller Support, VR Only, VR Support, Family Sharing","{'coming_soon': False, 'date': '5 Jul, 2016'}",2016-07-05 00:00:00,2829,0.0,1
3757,446750,Adventure,"Single-player, VR Only, VR Support","{'coming_soon': False, 'date': '16 May, 2016'}",2016-05-16 00:00:00,2879,0.0,0
3758,446770,"Action, Simulation","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards, Steam Leaderboards","{'coming_soon': False, 'date': '5 Apr, 2016'}",2016-04-05 00:00:00,2920,0.0,1
3759,348460,"Action, Indie","Single-player, Multi-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '25 Feb, 2016'}",2016-02-25 00:00:00,2960,1.0,0
3760,394230,Action,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '3 May, 2016'}",2016-05-03 00:00:00,2892,1.0,1
3761,488760,"Adventure, Indie, RPG","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '10 Nov, 2017'}",2017-11-10 00:00:00,2336,0.0,0
3762,489380,"Action, Casual, Indie, Simulation","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Tracked Controller Support, VR Only, SteamVR Collectibles, Family Sharing","{'coming_soon': False, 'date': '18 Jun, 2018'}",2018-06-18 00:00:00,2116,1.0,0
3763,496240,"Action, Indie, Simulation, Strategy, Early Access","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Tracked Controller Support, VR Only, SteamVR Collectibles, Family Sharing","{'coming_soon': False, 'date': '29 Aug, 2016'}",2016-08-29 00:00:00,2774,1.0,44
3764,497820,Free to Play,"Single-player, Full controller support, Tracked Controller Support, VR Only","{'coming_soon': False, 'date': '12 Aug, 2016'}",2016-08-12 00:00:00,2791,0.0,0
3765,500360,"Action, Casual, Free to Play, Indie, Sports","Single-player, Tracked Controller Support, VR Only","{'coming_soon': False, 'date': '25 Jul, 2016'}",2016-07-25 00:00:00,2809,0.0,0
3766,503770,"Action, Adventure, Indie, Simulation","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Tracked Controller Support, VR Only, Stats, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '14 Sep, 2022'}",2022-09-14 00:00:00,567,1.0,8
3767,504420,"Action, Indie","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Stats, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '17 Nov, 2016'}",2016-11-17 00:00:00,2694,0.0,0
3768,506900,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '13 Jul, 2017'}",2017-07-13 00:00:00,2456,0.0,0
3769,510930,"Action, Indie, Early Access","Single-player, Tracked Controller Support, VR Only, VR Support, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '10 Aug, 2016'}",2016-08-10 00:00:00,2793,0.0,0
3770,512220,"Action, Adventure, Indie","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Tracked Controller Support, VR Only, Family Sharing","{'coming_soon': False, 'date': '15 Jan, 2019'}",2019-01-15 00:00:00,1905,1.0,0
3771,527100,"Casual, RPG, Simulation","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Tracked Controller Support, VR Supported, Steam Trading Cards, Partial Controller Support","{'coming_soon': False, 'date': 'May 30, 2017'}",-1,2457,1.0,8
3772,527430,"Action, Adventure, Indie, RPG","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '5 Jun, 2018'}",2018-06-05 00:00:00,2129,1.0,181
3773,529670,"Action, Adventure, Simulation","Single-player, Tracked Controller Support, VR Only","{'coming_soon': False, 'date': '13 Sep, 2016'}",2016-09-13 00:00:00,2759,0.0,0
3774,536270,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '27 Aug, 2020'}",2020-08-27 00:00:00,1315,0.0,85
3775,544510,,,,-1,2457,,0
3776,544590,"Violent, Action","Single-player, Tracked Controller Support, VR Only","{'coming_soon': False, 'date': '8 Nov, 2016'}",2016-11-08 00:00:00,2703,0.0,0
3777,552080,"Action, Indie, Simulation","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Tracked Controller Support, VR Supported, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '12 Apr, 2022'}",2022-04-12 00:00:00,722,1.0,2
3778,553420,"Action, Adventure, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '16 Mar, 2022'}",2022-03-16 00:00:00,749,0.0,121
3779,565030,"Casual, Free to Play, Indie, Racing, Simulation, Early Access","Single-player, Tracked Controller Support, VR Only","{'coming_soon': False, 'date': '21 Dec, 2016'}",2016-12-21 00:00:00,2660,0.0,0
3780,575600,"Gore, Action, Indie, RPG","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Tracked Controller Support, VR Only, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '8 May, 2017'}",2017-05-08 00:00:00,2522,1.0,0
3781,584170,"Casual, Free to Play, Indie","Single-player, Tracked Controller Support, VR Only","{'coming_soon': False, 'date': '13 Mar, 2017'}",2017-03-13 00:00:00,2578,0.0,0
3782,600140,"Action, Casual, Free to Play, Indie, Strategy","Single-player, Tracked Controller Support, VR Only","{'coming_soon': False, 'date': '2 Mar, 2017'}",2017-03-02 00:00:00,2589,0.0,0
3783,635200,"Adventure, Indie, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '23 Aug, 2017'}",2017-08-23 00:00:00,2415,1.0,3
3784,515220,"Racing, Simulation, Sports","Single-player, Multi-player, Steam Achievements, Full controller support, Steam Workshop, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '24 Aug, 2017'}",2017-08-24 00:00:00,2414,1.0,8
3785,652190,"Action, Adventure, Indie, Simulation, Strategy","Single-player, Steam Achievements, Full controller support, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '13 Dec, 2017'}",2017-12-13 00:00:00,2303,0.0,0
3786,493840,Action,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, In-App Purchases, Steam Cloud, Stats, Steam Leaderboards, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '19 Sep, 2017'}",2017-09-19 00:00:00,2388,1.0,10
3787,891360,"Action, Massively Multiplayer","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '6 Dec, 2021'}",2021-12-06 00:00:00,849,1.0,0
3788,714080,Action,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '13 Sep, 2018'}",2018-09-13 00:00:00,2029,1.0,2
3789,939100,"Action, Indie","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '23 Sep, 2020'}",2020-09-23 00:00:00,1288,1.0,0
3790,992640,"Action, RPG","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '26 Aug, 2019'}",2019-08-26 00:00:00,1682,0.0,2
3791,1007040,Action,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '11 Jul, 2019'}",2019-07-11 00:00:00,1728,1.0,505
3792,1042800,"Action, Adventure, Indie, RPG","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Full controller support, Family Sharing","{'coming_soon': False, 'date': '30 Jul, 2019'}",2019-07-30 00:00:00,1709,1.0,34
3793,1061910,"Action, Adventure","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '15 Sep, 2022'}",2022-09-15 00:00:00,566,0.0,167
3794,1084600,"Adventure, Casual, Indie, RPG, Simulation","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '2 Nov, 2023'}",2023-11-02 00:00:00,153,1.0,2041
3795,1114220,RPG,"Single-player, Steam Achievements, Full controller support, Steam Workshop, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '14 Oct, 2022'}",2022-10-14 00:00:00,537,0.0,18
