ID del juego,Géneros,Categorías,Fecha de Lanzamiento,Multiplayer,Cantidad de descargas
397580,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",,0.0,0
808910,"Action, Racing","Single-player, Multi-player, Family Sharing",,1.0,8
996770,"Action, Casual, Indie, Simulation","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",,1.0,33
1057750,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Remote Play on TV, Family Sharing",,0.0,6
1103730,"Action, Adventure, Indie","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing",,1.0,1
1154830,Action,"Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Cloud, Remote Play on TV, Family Sharing",,1.0,0
1203180,"Action, Adventure, Indie, Simulation, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Stats, Family Sharing",,1.0,3
1356240,Casual,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Full controller support, Remote Play Together, Family Sharing",,1.0,13
1645820,"Action, Adventure, Indie, RPG, Early Access","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,222
1722760,Casual,"Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Partial Controller Support, Steam Cloud, Remote Play Together, Family Sharing",,1.0,4
1502190,"Action, Indie","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,1.0,6
1402110,"Action, Casual, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",,0.0,70
1267240,"Action, Free to Play, Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, In-App Purchases, Family Sharing",,1.0,0
371280,Indie,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Stats, Steam Leaderboards, Family Sharing",,0.0,0
444410,"Action, Adventure, Casual, Indie, Simulation","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,0
447800,Adventure,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,2
463030,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,0
530860,"Adventure, Strategy","Single-player, Steam Trading Cards, Family Sharing",,0.0,0
554800,"Action, Casual, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Remote Play Together, Family Sharing",,1.0,0
555850,"Action, Casual, Indie, Simulation, Strategy, Early Access","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0
548720,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0.0,0
576480,"Action, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Trading Cards, Remote Play Together, Family Sharing",,1.0,0
582920,"Action, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Remote Play Together, Family Sharing",,1.0,0
621050,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,0
637330,"Casual, Indie, Strategy","Single-player, Tracked Controller Support, VR Only, Steam Trading Cards, Family Sharing",,0.0,0
531960,"Action, Free to Play, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud",,0.0,0
853770,"Action, Indie, Early Access","Single-player, Steam Workshop, Partial Controller Support, Includes level editor, Family Sharing",,0.0,5
1321450,"Action, Adventure, Indie, Simulation","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,5
1596310,"Casual, Indie, Simulation, Strategy","Single-player, Family Sharing",,0.0,8
1699860,"Action, Indie, Sports","Multi-player, PvP, Online PvP, Steam Achievements, Steam Cloud, Family Sharing",,1.0,1
1754840,"Indie, Simulation","Single-player, Family Sharing",,0.0,5
2276930,"Casual, Simulation","Single-player, Steam Achievements, Steam Cloud, Stats, Family Sharing",,0.0,619
44100,"Action, Indie, Racing","Single-player, Multi-player, Steam Achievements, Partial Controller Support, Family Sharing",,1.0,0
40930,"Adventure, Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,0
21970,,,,,119
107200,"Action, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Family Sharing",,0.0,13
98800,"Casual, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Stats, Steam Leaderboards, Family Sharing",,0.0,24
211360,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,0
211260,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,0
216890,"Sports, Strategy","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Remote Play Together, Family Sharing",,1.0,15
227200,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",,0.0,0
251830,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,0
259060,"Indie, Strategy","Single-player, Multi-player, Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Remote Play Together, Family Sharing",,1.0,10
273070,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0
339190,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,2
367600,"Action, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,1
307670,"Adventure, Indie, RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,17
607080,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Cloud, Remote Play Together, Family Sharing",,0.0,74
760650,"Adventure, Indie, RPG, Simulation, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Steam Trading Cards, Family Sharing",,1.0,35
830590,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,1
867210,"Adventure, RPG, Strategy, Early Access","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Captions available, Steam Cloud, Includes level editor, Remote Play Together, Family Sharing",,1.0,1058
975510,Action,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing",,0.0,0
1478070,"Action, Strategy","Single-player, Full controller support",,0.0,2
1605220,Strategy,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,1.0,1585
1675670,"Action, Indie, Simulation","Single-player, Partial Controller Support",,0.0,1
623880,"Action, Massively Multiplayer, Racing, Simulation","Multi-player, MMO, Online PvP, Online Co-op, In-App Purchases, Family Sharing",,1.0,0
800270,Strategy,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Steam Achievements, Steam Turn Notifications, Remote Play Together, Family Sharing",,1.0,690
915460,"Action, Indie, Massively Multiplayer","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Trading Cards, Captions available, Family Sharing",,1.0,1
1658870,"Indie, Simulation, Strategy, Early Access","Single-player, Family Sharing",,0.0,2
1951230,"Action, Casual, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Remote Play Together, Family Sharing",,1.0,8
1584660,"Casual, Indie, Simulation, Free to Play",Single-player,,0.0,2
336520,"Free to Play, Massively Multiplayer, RPG, Strategy","Single-player, Multi-player, MMO, Co-op, Steam Trading Cards, Family Sharing",,1.0,0
339130,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,0
641960,"Action, Casual, Indie, Sports","Single-player, Tracked Controller Support, VR Only, Steam Leaderboards, Family Sharing",,0.0,2
970840,"Racing, Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Steam Achievements, Full controller support, Steam Cloud, Remote Play Together, Family Sharing",,1.0,2
520950,"Action, Racing, Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",,1.0,37
371180,Action,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,1
452780,,,,,0
797470,,,,,0
392020,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards",,0.0,1
3300,Casual,"Single-player, Remote Play on Phone, Remote Play on Tablet, Family Sharing",,0.0,36
416630,"Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,0
486120,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,0
578850,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",,0.0,0
606690,Indie,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,0
749880,"Action, Casual, Indie","Single-player, Steam Achievements, Family Sharing",,0.0,0
766280,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,0
869880,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Captions available, Steam Cloud, Family Sharing",,0.0,1
1011940,"Indie, RPG","Single-player, Steam Cloud, Family Sharing",,0.0,8
1309000,"Indie, RPG, Strategy","Single-player, Family Sharing",,0.0,10
1477810,"Indie, RPG, Simulation","Single-player, Steam Achievements, Family Sharing",,0.0,3
1520500,"Casual, Indie, Simulation","Single-player, Family Sharing",,0.0,8
1619750,"RPG, Simulation, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing",,0.0,129
1757490,"Action, Indie, Sports","Single-player, Family Sharing",,0.0,7
1802870,"Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Family Sharing",,0.0,9
1950450,"Indie, RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play Together, Family Sharing",,0.0,14
2069640,RPG,"Single-player, Family Sharing",,0.0,13
2102760,"Adventure, Indie, RPG","Single-player, Family Sharing",,0.0,10
2291680,"Casual, Indie, RPG","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0.0,88
2588590,"Adventure, Casual, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0.0,3
2745710,RPG,"Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,11
390560,"Action, Casual, Free to Play, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Cross-Platform Multiplayer, Full controller support, Steam Trading Cards, Captions available, In-App Purchases, Stats, Remote Play on TV, Remote Play Together",,1.0,3
539650,"Action, Free to Play, Massively Multiplayer","Multi-player, MMO, PvP, Online PvP, In-App Purchases",,1.0,5
1144170,"Free to Play, Massively Multiplayer, Simulation, Strategy","Multi-player, MMO, PvP, Online PvP, Cross-Platform Multiplayer, In-App Purchases",,1.0,214
686260,"Indie, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Workshop, Steam Cloud, Steam Leaderboards, Family Sharing",,1.0,1
44650,Racing,"Single-player, Multi-player, Downloadable Content, Family Sharing",,1.0,0
44670,Racing,"Single-player, Multi-player, Downloadable Content, Family Sharing",,1.0,0
44680,Racing,"Single-player, Multi-player, Family Sharing",,1.0,0
224340,,,,,0
1386780,"Simulation, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0.0,77
290770,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",,0.0,0
421170,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",,1.0,13
441790,"Action, Indie, RPG","Single-player, Steam Achievements, Partial Controller Support, Family Sharing",,0.0,1
446610,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,0
485380,"Sexual Content, Nudity, Violent, Gore, Indie, Simulation","Single-player, Family Sharing",,0.0,7
518660,"Action, Casual, Free to Play, RPG","Multi-player, MMO, PvP, Online PvP, Steam Trading Cards, In-App Purchases, Partial Controller Support, Family Sharing",,1.0,0
611750,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,0
886040,"Casual, Indie, Strategy","Single-player, Family Sharing",,0.0,0
887720,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0.0,1
966870,"Simulation, Free to Play","Single-player, Tracked Controller Support, VR Supported, In-App Purchases",,0.0,4
987400,Action,"Single-player, Family Sharing",,0.0,5
1182920,"Design & Illustration, Utilities, Video Production",,,,54
1210110,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,2
1296770,"Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing",,0.0,10
1528000,"Casual, RPG, Simulation","Single-player, Family Sharing",,0.0,0
63200,"Action, Strategy, Indie, Sports","Single-player, Multi-player, Co-op, Steam Achievements, Partial Controller Support, Valve Anti-Cheat enabled, Stats, Steam Leaderboards, Family Sharing",,1.0,0
211600,"Action, Simulation","Single-player, Family Sharing",,0.0,40
210170,"Action, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0
220780,Indie,"Single-player, Steam Achievements, Full controller support, Remote Play on TV, Family Sharing",,0.0,5
251730,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing",,0.0,51
272270,"Adventure, Indie, RPG, Strategy","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Remote Play on Tablet, Family Sharing",,0.0,17
280200,"Action, Indie","Single-player, Steam Achievements, Partial Controller Support, Family Sharing",,0.0,0
307590,"Action, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing",,1.0,0
319470,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '30 Sep, 2015'}",0.0,0
338170,"Action, Indie","Multi-player, Steam Achievements, Steam Workshop, Stats, Steam Leaderboards, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '27 Jul, 2016'}",1.0,5
253390,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Family Sharing","{'coming_soon': False, 'date': '20 Feb, 2015'}",0.0,0
311720,"Indie, RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '24 Oct, 2014'}",0.0,1
365770,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Includes level editor, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '18 Aug, 2015'}",0.0,1
370360,"Indie, Simulation","Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '20 Jul, 2015'}",0.0,19
317820,"Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '14 Jul, 2015'}",0.0,13
394970,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '14 Mar, 2016'}",0.0,16
400110,"Adventure, Indie, RPG","Single-player, Family Sharing","{'coming_soon': False, 'date': '24 Sep, 2015'}",0.0,1
420530,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': 'Dec 2016'}",0.0,72
461560,"Adventure, Free to Play, Indie","Single-player, Steam Achievements, Partial Controller Support","{'coming_soon': False, 'date': '3 Aug, 2016'}",0.0,0
382050,"Action, Adventure, Indie, RPG","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '22 Jun, 2016'}",1.0,0
500670,"Action, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Leaderboards, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '2 Jun, 2017'}",1.0,0
369070,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '24 Mar, 2016'}",0.0,1
709920,Indie,"Single-player, Steam Achievements, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '18 Oct, 2017'}",0.0,59
867480,Indie,"Single-player, Steam Achievements, Family Sharing","{'coming_soon': False, 'date': '5 Jun, 2018'}",0.0,1
983970,"Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Steam Achievements, Full controller support, Steam Cloud, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '3 Dec, 2020'}",1.0,27
1048740,"Adventure, Indie, RPG, Simulation","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '12 Mar, 2020'}",0.0,0
1111370,"Casual, Indie","Single-player, Family Sharing","{'coming_soon': False, 'date': '23 Apr, 2020'}",0.0,5
1129190,"Casual, Indie, Free to Play","Single-player, Steam Achievements","{'coming_soon': False, 'date': '16 Nov, 2020'}",0.0,262
1140270,"Indie, Simulation","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '23 Oct, 2020'}",1.0,34
1665190,"Casual, Indie, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '21 Oct, 2022'}",1.0,28
1733060,Casual,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '18 Jan, 2022'}",0.0,2
1822910,Simulation,"Single-player, Steam Achievements, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '14 Mar, 2022'}",0.0,9
1874490,"Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '17 Oct, 2022'}",0.0,74
1969080,Casual,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '7 Jul, 2022'}",0.0,6
1972710,Casual,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '30 May, 2022'}",0.0,0
2070550,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '9 Nov, 2022'}",0.0,9
2084930,Casual,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '11 Oct, 2022'}",0.0,0
2108950,"Adventure, Casual, Indie","Single-player, Steam Achievements, Family Sharing","{'coming_soon': False, 'date': '27 Apr, 2023'}",0.0,7
470130,"Adventure, Free to Play","Single-player, Tracked Controller Support, VR Only","{'coming_soon': False, 'date': '26 May, 2016'}",0.0,0
458770,Racing,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '7 Oct, 2016'}",1.0,14
587420,"Action, Adventure, Casual, Indie, Racing","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '5 Jun, 2017'}",0.0,0
625470,"Action, Free to Play, Indie","Single-player, Steam Achievements, Tracked Controller Support, VR Only","{'coming_soon': False, 'date': '31 Jul, 2017'}",0.0,0
999860,"Action, Casual, Free to Play, Indie, Early Access","Multi-player, PvP, Online PvP, Co-op, Online Co-op","{'coming_soon': False, 'date': '8 May, 2020'}",1.0,0
1043340,"Action, Adventure, Indie, RPG, Simulation, Early Access","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '14 Apr, 2019'}",1.0,15
1150760,"Action, Indie, Early Access","Single-player, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '5 Sep, 2022'}",0.0,29
1179080,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '21 Oct, 2022'}",0.0,48
1384770,"Indie, Simulation","Single-player, Steam Achievements, Family Sharing","{'coming_soon': False, 'date': '5 Aug, 2020'}",0.0,12
1846170,"Adventure, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': 'Mar 9, 2022'}",0.0,6
1935660,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '12 Dec, 2022'}",0.0,8
2193490,"Action, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Leaderboards, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '17 Jan, 2024'}",1.0,20
2275150,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '27 Jun, 2023'}",0.0,5
402890,"Adventure, Free to Play, Indie",Single-player,"{'coming_soon': False, 'date': '23 Sep, 2015'}",0.0,0
876460,"Action, Free to Play, Indie","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, In-App Purchases, Family Sharing","{'coming_soon': False, 'date': '28 Nov, 2019'}",1.0,0
11260,"Simulation, Strategy","Single-player, Multi-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '18 Aug, 2008'}",1.0,3
9940,"Action, Adventure","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '22 May, 2014'}",0.0,2
15740,"Action, Adventure, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '20 Dec, 2010'}",0.0,7
211580,"Action, Adventure, Indie, RPG","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '27 Jul, 2012'}",1.0,0
230700,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '15 Apr, 2013'}",0.0,13
242780,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '19 Sep, 2013'}",0.0,0
242820,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '16 Oct, 2013'}",0.0,3
95000,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '26 Jun, 2013'}",0.0,0
238240,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '17 Sep, 2015'}",1.0,1
244690,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '17 Oct, 2013'}",0.0,2
244890,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '12 Dec, 2013'}",0.0,1
241620,"Indie, RPG","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': 'Aug 2013'}",0.0,3
249590,Indie,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '13 Dec, 2013'}",0.0,1
242530,Action,"Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Captions available, Partial Controller Support, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '29 Aug, 2013'}",1.0,0
252010,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '5 Feb, 2014'}",0.0,0
231310,"Adventure, Indie","Single-player, Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '4 Sep, 2013'}",0.0,1
45500,,,,,1
259470,Indie,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud","{'coming_soon': False, 'date': '19 Nov, 2014'}",0.0,0
260570,"Adventure, Casual","Single-player, Steam Trading Cards, Remote Play on Phone, Remote Play on Tablet, Family Sharing","{'coming_soon': False, 'date': '1 Apr, 2014'}",0.0,4
207750,"Action, Casual, Indie","Single-player, Steam Achievements, Family Sharing","{'coming_soon': False, 'date': '6 Aug, 2012'}",0.0,1
262470,"Action, Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '18 Nov, 2014'}",0.0,0
