ID del juego,Géneros,Categorías,Fecha de Lanzamiento,Multiplayer,Cantidad de descargas,Precio,In-Purchased,Minutos jugadas,Fecha,Dias_Pasados
22180,"Action, Adventure, Indie","Single-player, Captions available, Family Sharing",,0,6,999,0,,-1,708
264280,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Leaderboards, Family Sharing",,0,0,499,0,,-1,708
237870,"Action, Adventure, Indie, RPG, Simulation","Single-player, Steam Trading Cards, Steam Workshop, Partial Controller Support",,0,11,0,0,,-1,708
285500,"Action, Racing, RPG","Single-player, Steam Trading Cards, Family Sharing",,0,21,199,0,,-1,708
228180,"Audio Production, Education, Software Training, Utilities, Video Production, Web Publishing",,,,392,2999,0,,-1,708
297350,"Adventure, Indie","Single-player, Partial Controller Support, Family Sharing",,0,0,599,0,,-1,708
298950,"Adventure, Indie","Single-player, Steam Achievements, Family Sharing",,0,1,999,0,,-1,708
300080,"Free to Play, Strategy","Single-player, Multi-player",,1,Error,0,0,,-1,708
46270,"RPG, Strategy","Single-player, Steam Cloud, Family Sharing",,0,6,399,0,,-1,708
46280,"RPG, Strategy","Single-player, Family Sharing",,0,0,399,0,,-1,708
9800,"Action, Adventure","Single-player, Steam Cloud, Family Sharing",,0,3,499,0,,-1,708
323220,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Full controller support, Steam Cloud, Remote Play Together, Family Sharing",,1,44,1499,0,,-1,708
369440,"Action, Adventure, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",,0,6,1099,0,,-1,708
380570,"Action, Indie, RPG","Single-player, Multi-player, Steam Trading Cards, Family Sharing",,1,0,0,0,,-1,708
415030,"Action, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,0,499,0,,-1,708
19000,Adventure,"Single-player, Family Sharing",,0,9,3999,0,,-1,708
485980,"Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,29,1399,0,,-1,708
497180,"Racing, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing",,0,22,599,0,,-1,708
526160,"Action, Adventure, Indie, RPG, Simulation","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Remote Play on TV, Family Sharing",,1,14,2499,0,,-1,708
362960,"Adventure, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play on Tablet, Family Sharing",,0,96,2999,0,,-1,708
546230,Action,"Single-player, Family Sharing",,0,3,1499,0,,-1,708
606500,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Family Sharing",,0,1,1999,0,,-1,708
617160,"Adventure, Indie","Single-player, Full controller support, Remote Play on TV, Family Sharing","{'date': '26 Sep, 2017'}",0,6,1599,0,,26/09/2017 00:00,2386
704450,RPG,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Trading Cards, Steam Workshop, Includes level editor, Family Sharing",,1,1126,1999,0,,-1,708
311290,"RPG, Strategy","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing",,1,24,3999,0,,-1,708
871420,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",,0,2,1499,0,,-1,708
910490,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,1,1,2999,0,,-1,708
939520,"Action, RPG","Single-player, Family Sharing",,0,19,1299,0,,-1,708
999220,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Workshop, Includes level editor, Remote Play on TV, Remote Play Together, Family Sharing","{'date': '20 Oct, 2020'}",0,22,2999,0,,20/10/2020 00:00,1266
899440,Action,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,1,71,5999,0,,-1,708
1033950,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",,0,4,1599,0,,-1,708
1041720,"Action, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Tablet, Family Sharing",,0,228,3999,0,,-1,708
1042490,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",,0,12,1999,0,,-1,708
1104280,"Action, Adventure, Indie, RPG, Early Access","Single-player, Full controller support, Steam Cloud, Family Sharing",,0,44,1499,0,,-1,708
1123770,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",,0,104,1999,0,,-1,708
1135230,"Action, Adventure, RPG","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Remote Play Together, Family Sharing",,1,262,1999,0,,-1,708
1159560,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,0,18,2499,0,,-1,708
1159690,"Action, Adventure, Indie, RPG, Simulation, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Partial Controller Support, Steam Cloud, Family Sharing",,1,201,2999,0,,-1,708
1178490,"Adventure, Indie","Single-player, Partial Controller Support, Family Sharing",,0,13,1299,0,,-1,708
1254370,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Family Sharing",,0,8,699,0,,-1,708
1263070,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Partial Controller Support, Family Sharing",,1,2,1999,0,,-1,708
1282410,"Action, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,41,2999,0,,-1,708
1358710,"Action, Indie, Massively Multiplayer, RPG, Simulation, Strategy","Multi-player, PvP, Online PvP, LAN PvP, Steam Achievements, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing",,1,20,1000,0,,-1,708
1371690,"Action, Adventure, RPG","Single-player, Multi-player, Co-op, Online Co-op, Full controller support, Steam Cloud, Family Sharing",,1,3,2499,0,,-1,708
826940,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0,6,2499,0,,-1,708
1413660,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Remote Play on TV, Family Sharing",,0,6,1999,0,,-1,708
1030210,"Action, Adventure, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Remote Play on Tablet, Family Sharing",,1,39,3999,0,,-1,708
753650,"Action, Adventure, Indie, Simulation, Strategy, Early Access","Multi-player, PvP, Online PvP",,1,0,1499,0,,-1,708
774241,"Action, Adventure, RPG","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing",,1,35,2999,0,,-1,708
1481400,"Adventure, Casual, Indie, Free to Play","Single-player, Steam Achievements, Full controller support, Tracked Controller Support, VR Supported, Steam Cloud",,0,6,0,0,,-1,708
1492070,"Action, Adventure, Indie, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Family Sharing",,1,10,2499,0,,-1,708
1569200,Simulation,"Single-player, Steam Achievements, Full controller support, Steam Workshop, Steam Cloud, Family Sharing",,0,9,1799,0,,-1,708
1671280,"Adventure, Indie","Single-player, Steam Achievements, Partial Controller Support, Family Sharing",,0,1,699,0,,-1,708
1676130,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0,54,2499,0,,-1,708
1119980,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0,22,3499,0,,-1,708
1837690,"Action, Adventure, Indie, RPG, Early Access","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0,0,1199,0,,-1,708
1097350,"Action, Adventure, Indie, RPG, Simulation","Single-player, Steam Achievements, Full controller support, Family Sharing",,0,152,3999,0,,-1,708
2344520,"Action, RPG","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, In-App Purchases",,1,4073,6999,1,,-1,708
764570,"Casual, Indie, Simulation, Early Access","Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Full controller support, Steam Cloud, Remote Play Together",,1,8,0,0,,-1,708
307960,"Action, Simulation","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, VR Supported, Steam Trading Cards, Partial Controller Support, Includes level editor, Family Sharing",,1,385,4999,0,,-1,708
334920,"Free to Play, Indie, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Cloud",,1,147,0,0,,-1,708
587650,"Action, Free to Play",Single-player,,0,2,0,0,,-1,708
34920,"Action, Casual, Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Leaderboards, Family Sharing",,0,0,799,0,,-1,708
46440,Strategy,"Single-player, Multi-player, Shared/Split Screen, Remote Play Together, Family Sharing",,1,0,499,0,,-1,708
46450,"Indie, RPG, Strategy","Single-player, Steam Achievements, Family Sharing",,0,0,999,0,,-1,708
41730,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",,0,0,999,0,,-1,708
45450,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",,0,1,199,0,,-1,708
41740,"Action, Adventure, Simulation","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing",,0,0,999,0,,-1,708
96200,"Action, Indie","Single-player, Multi-player, Co-op, Steam Trading Cards, Partial Controller Support, Includes level editor, Family Sharing",,1,0,1499,0,,-1,708
105300,"Casual, Indie","Single-player, Steam Achievements, Family Sharing",,0,0,199,0,,-1,708
46520,"Action, Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Leaderboards, Family Sharing",,0,0,499,0,,-1,708
24400,"RPG, Strategy","Single-player, Multi-player, Family Sharing",,1,0,499,0,,-1,708
9350,Strategy,"Single-player, Multi-player, Family Sharing",,1,107,1299,0,,-1,708
94200,"Action, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Stats, Steam Leaderboards, Remote Play Together, Family Sharing",,1,3,999,0,,-1,708
99700,"Casual, Indie, Strategy","Single-player, Family Sharing",,0,1,999,0,,-1,708
26900,"Casual, Indie","Single-player, Family Sharing",,0,2,1999,0,,-1,708
4300,"Action, Indie","Single-player, Partial Controller Support, Includes level editor, Family Sharing",,0,0,999,0,,-1,708
6250,"Action, Strategy","Single-player, Multi-player, Family Sharing",,1,3,399,0,,-1,708
46700,Strategy,"Single-player, Family Sharing",,0,0,199,0,,-1,708
46710,Strategy,"Single-player, Family Sharing",,0,0,199,0,,-1,708
46370,Simulation,"Single-player, Steam Cloud, Family Sharing",,0,1,499,0,,-1,708
46380,Strategy,"Single-player, Steam Cloud, Family Sharing",,0,0,399,0,,-1,708
399820,"Action, Indie, Sports","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing",,1,4,599,0,,-1,708
524030,"Action, Adventure, Indie","Single-player, Tracked Controller Support, VR Only, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,499,0,,-1,708
2338770,"Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, In-App Purchases, Partial Controller Support, Steam Cloud, Remote Play Together, Family Sharing",,1,9550,5999,1,,-1,708
321800,"Adventure, RPG","Single-player, Multi-player, Co-op, Cross-Platform Multiplayer, Steam Trading Cards, Family Sharing",,1,123,1999,0,,-1,708
613730,"Action, Adventure, Casual, Simulation","Single-player, Multi-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,1,0,199,0,,-1,708
661790,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,999,0,,-1,708
963710,Indie,"Single-player, Partial Controller Support, Family Sharing",,0,10,1199,0,,-1,708
1064460,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Family Sharing",,0,7,1199,0,,-1,708
1228520,"Action, Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Family Sharing",,0,13,299,0,,-1,708
1245430,"Action, Adventure, Indie","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing",,1,7,1999,0,,-1,708
1611490,"Adventure, Casual, Indie","Single-player, Steam Achievements, Family Sharing",,0,5,299,0,,-1,708
29900,Action,"Single-player, Multi-player, Partial Controller Support, Family Sharing",,1,1,999,0,,-1,708
220090,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing",,0,0,699,0,,-1,708
238260,"Free to Play, Simulation","Single-player, Multi-player, Steam Achievements, Steam Trading Cards, Partial Controller Support",,1,28,0,0,,-1,708
253530,"Action, Free to Play, Indie","Multi-player, Includes level editor, Includes Source SDK",,1,3,0,0,,-1,708
255370,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,0,0,999,0,,-1,708
258200,"Indie, RPG, Strategy","Single-player, Steam Trading Cards, Family Sharing",,0,0,0,0,,-1,708
262150,"Action, Casual, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Trading Cards, Captions available, Steam Workshop, Partial Controller Support, Remote Play Together, Family Sharing",,1,0,224,0,,-1,708
270010,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Leaderboards, Includes level editor, Commentary available, Family Sharing",,0,0,499,0,,-1,708
280140,"Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0,1,89,0,,-1,708
285070,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0,0,499,0,,-1,708
290470,"Action, Adventure, Free to Play, Massively Multiplayer, RPG","Multi-player, MMO, In-App Purchases, Partial Controller Support",,1,22,0,1,,-1,708
303840,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,0,499,0,,-1,708
321950,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0,0,199,0,,-1,708
317440,"Action, Casual, Indie, Racing, Simulation, Sports","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0,0,999,0,,-1,708
340650,"Indie, RPG","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing",,0,0,0,0,,-1,708
363620,"Action, Indie, Simulation","Single-player, Steam Achievements, VR Supported, Steam Trading Cards, VR Support, Family Sharing",,0,0,999,0,,-1,708
403740,"Casual, RPG","Single-player, Steam Trading Cards, Family Sharing",,0,0,99,0,,-1,708
412880,"Action, Indie, Massively Multiplayer, Racing, Simulation, Sports","Single-player, Multi-player, Co-op, Steam Trading Cards, Partial Controller Support, Family Sharing",,1,3,499,0,,-1,708
454910,"Free to Play, Massively Multiplayer, RPG","Multi-player, MMO, Steam Trading Cards, In-App Purchases, Family Sharing",,1,0,0,1,,-1,708
457590,"Adventure, Casual, Free to Play, Massively Multiplayer, RPG","Multi-player, MMO, PvP, Online PvP, In-App Purchases",,1,0,0,1,,-1,708
628730,"Adventure, Casual, Indie, Free to Play",Single-player,,0,0,0,0,,-1,708
644540,Adventure,Single-player,,0,7,0,0,,-1,708
661130,"Action, Casual, Free to Play, Indie, Massively Multiplayer, RPG, Simulation, Strategy, Early Access","Multi-player, MMO, Co-op, Online Co-op, Tracked Controller Support, VR Supported",,1,52,0,0,,-1,708
690510,"Free to Play, Indie, Strategy","Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, In-App Purchases, Partial Controller Support, Family Sharing","{'date': '19 Mar, 2019'}",1,1,0,1,,19/03/2019 00:00,1847
734910,"Adventure, Casual, Free to Play, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud",,0,0,0,0,,-1,708
806510,"Casual, Free to Play, Indie",Single-player,,0,0,0,0,,-1,708
546050,"Action, Casual","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",,1,31,1999,0,,-1,708
862570,"Action, Casual, Indie","Single-player, Multi-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing",,1,3,99,0,,-1,708
868980,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0,0,499,0,,-1,708
921940,"Action, Adventure, Free to Play, Massively Multiplayer, RPG","Multi-player, MMO, PvP, Online PvP, In-App Purchases, Family Sharing",,1,0,0,1,,-1,708
950460,"Action, Casual, Free to Play","Single-player, Steam Achievements, Stats",,0,0,0,0,,-1,708
952040,"Indie, Simulation","Single-player, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,0,18,399,0,,-1,708
963330,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,4,49,0,,-1,708
1007840,"Action, Adventure, Indie, Simulation","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing",,0,1,999,0,,-1,708
1047440,Simulation,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0,8,3999,0,,-1,708
1078000,"Indie, Simulation, Early Access","Single-player, Steam Workshop, Includes level editor, Family Sharing",,0,1,0,0,,-1,708
1096720,"Casual, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,3,199,0,,-1,708
1253870,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Family Sharing",,0,0,99,0,,-1,708
1263160,Action,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing",,0,0,199,0,,-1,708
814200,Adventure,"Single-player, Steam Achievements, Family Sharing",,0,0,99,0,,-1,708
1323420,"Action, Simulation","Single-player, Steam Achievements, Family Sharing",,0,0,99,0,,-1,708
1343090,"Adventure, Casual, Indie","Single-player, Family Sharing",,0,0,299,0,,-1,708
1407420,"Adventure, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0,0,299,0,,-1,708
1446720,"Action, Free to Play","Single-player, Partial Controller Support, Steam Cloud",,0,0,0,0,,-1,708
1555110,Adventure,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,24,79,0,,-1,708
1602490,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0,1,299,0,,-1,708
2060080,"Casual, RPG, Free to Play","Single-player, Multi-player, PvP, Online PvP, In-App Purchases",,1,28,0,1,,-1,708
202200,"Indie, Strategy","Single-player, Family Sharing",,0,31,1999,0,,-1,708
314970,"Free to Play, Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, In-App Purchases, Steam Cloud, Stats, Includes level editor, Remote Play Together",,1,36,0,1,,-1,708
812810,"Casual, Indie, Simulation, Free to Play",Single-player,,0,6,0,0,,-1,708
356040,"Indie, RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing",,0,34,1499,0,,-1,708
781030,"Action, Massively Multiplayer, RPG, Free to Play","Multi-player, MMO, PvP, Online PvP, In-App Purchases",,1,395,0,1,,-1,708
656970,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Family Sharing",,0,0,499,0,,-1,708
10150,"Action, Adventure","Single-player, Family Sharing",,0,57,1999,0,,-1,708
213330,"Action, Adventure","Single-player, Multi-player, Shared/Split Screen, Full controller support, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",,1,109,1999,0,,-1,708
393080,Action,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Family Sharing",,1,65,3999,0,,-1,708
1369320,"Casual, Indie, Free to Play",Single-player,,0,392,0,0,,-1,708
1755350,"Casual, Indie, Simulation","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Family Sharing",,1,0,399,0,,-1,708
15210,Simulation,"Single-player, Multi-player, Co-op, Family Sharing",,1,101,999,0,,-1,708
269470,"Audio Production, Utilities","Single-player, Steam Cloud",,0,38,3999,0,,-1,708
270090,"Action, Indie","Single-player, Steam Trading Cards, Family Sharing",,0,0,399,0,,-1,708
345370,Utilities,,,,24,1499,0,,-1,708
454670,"Action, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing",,0,0,399,0,,-1,708
454690,"Adventure, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing",,0,0,499,0,,-1,708
457680,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Leaderboards, Family Sharing",,0,0,749,0,,-1,708
463110,"Adventure, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing",,0,0,99,0,,-1,708
464960,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,299,0,,-1,708
466840,"Action, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing",,0,0,199,0,,-1,708
504210,"Indie, Simulation","Single-player, Steam Achievements, Steam Workshop, Steam Cloud, Steam Leaderboards, Includes level editor, Family Sharing",,0,45,1499,0,,-1,708
513620,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0,0,99,0,,-1,708
527750,"Action, Indie","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,299,0,,-1,708
547470,Action,"Single-player, Steam Trading Cards, Family Sharing",,0,0,0,0,,-1,708
687750,"Action, Indie","Single-player, Steam Achievements, Family Sharing",,0,1,499,0,,-1,708
702050,"Adventure, Simulation","Single-player, Steam Trading Cards, Family Sharing",,0,8,1499,0,,-1,708
751630,"Action, Adventure","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Tracked Controller Support, VR Only, Family Sharing",,1,41,2999,0,,-1,708
786520,"Utilities, Early Access","Steam Workshop, Steam Cloud",,0,761,399,0,,-1,708
842780,"Indie, Simulation, Strategy, Early Access","Single-player, Multi-player, PvP, Online PvP, Steam Workshop, Family Sharing",,1,43,1499,0,,-1,708
880950,Adventure,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0,4,2499,0,,-1,708
933940,Indie,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,239,0,,-1,708
1021100,"Action, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,20,1999,0,,-1,708
1080020,"Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,33,1799,0,,-1,708
878380,"Action, Adventure, Casual, Free to Play, Indie, Massively Multiplayer, RPG, Simulation, Strategy","Single-player, Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, In-App Purchases",,1,4,0,1,,-1,708
1283960,"Casual, Indie, Massively Multiplayer, RPG, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op",,1,1,0,0,,-1,708
1389550,"Adventure, RPG, Simulation, Strategy","Single-player, Steam Achievements, Remote Play on Tablet, Family Sharing",,0,9,1699,0,,-1,708
1416230,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Family Sharing",,0,4,2499,0,,-1,708
1434480,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0,20,3499,0,,-1,708
1577620,Simulation,"Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Family Sharing",,0,15,1999,0,,-1,708
1671350,"Action, Casual, Indie, RPG, Strategy","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing",,0,12,949,0,,-1,708
1730260,"Simulation, Early Access","Single-player, Steam Workshop, Steam Cloud, Family Sharing",,0,2,1999,0,,-1,708
2015620,"Action, Indie, Early Access","Single-player, Multi-player, PvP, Online PvP, Partial Controller Support, Family Sharing",,1,0,1599,0,,-1,708
2198800,Simulation,"Single-player, Family Sharing",,0,7,899,0,,-1,708
40720,"Adventure, Casual, Indie","Single-player, Steam Achievements, Family Sharing",,0,2,499,0,,-1,708
202530,,"Single-player, Partial Controller Support, Family Sharing",,0,8,999,0,,-1,708
235720,"Action, Indie, Strategy","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing",,0,0,499,0,,-1,708
237630,"Action, Adventure, Casual","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","{'date': '13 Aug, 2013'}",0,23,1499,0,,13/08/2013 00:00,3891
292370,"Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0,0,199,0,,-1,708
301190,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,0,0,299,0,,-1,708
301200,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,0,0,799,0,,-1,708
301690,Casual,"Single-player, Family Sharing",,0,0,299,0,,-1,708
312450,"Simulation, Strategy, Free to Play","Single-player, Multi-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Includes level editor",,1,306,0,0,,-1,708
340320,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,499,0,,-1,708
346500,"Action, Adventure, Indie, Racing","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,0,3,99,0,,-1,708
357070,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0,9,99,0,,-1,708
