ID del juego,Géneros,Categorías,Fecha de Lanzamiento,Multiplayer,Cantidad de descargas,Precio,In-Purchased
2635340,"Casual, Indie, Simulation, Strategy","Single-player, Family Sharing","{'date': '2 Nov, 2023'}",0.0,16,239,0
2740180,"Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '3 Feb, 2024'}",0.0,0,0,0
409510,"Action, Free to Play","Multi-player, Co-op","{'date': '10 Nov, 2015'}",1.0,0,0,0
1305720,"Adventure, Indie","Single-player, Steam Cloud","{'date': '9 May, 2020'}",0.0,0,0,0
2390,Action,"Single-player, Multi-player, Steam Cloud, Family Sharing","{'date': '3 Aug, 2007'}",1.0,4,499,0
850980,Action,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Partial Controller Support, Remote Play Together, Family Sharing","{'date': '15 May, 2019'}",1.0,1,999,0
215120,"Free to Play, Massively Multiplayer, RPG","Single-player, Multi-player, MMO, Co-op, Family Sharing","{'date': '23 Oct, 2012'}",1.0,0,0,0
372390,"Audio Production, Software Training, Utilities, Video Production",VR Supported,"{'date': '21 May, 2015'}",0.0,9,3499,0
587520,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Remote Play Together, Family Sharing","{'date': '12 Dec, 2023'}",1.0,104,1499,0
682570,Action,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Family Sharing","{'date': '5 Jun, 2018'}",1.0,3,3999,0
1018830,"Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Cloud, Stats, Steam Leaderboards, Family Sharing","{'date': '2 Apr, 2021'}",1.0,81,1499,0
1582510,"RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'date': '10 Jun, 2021'}",0.0,4,1999,0
1815530,"Action, Adventure, Indie, RPG, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Partial Controller Support, Family Sharing","{'date': '29 Mar, 2022'}",1.0,1,1499,0
1134100,"Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Family Sharing","{'date': '16 Jun, 2022'}",1.0,33,1999,0
1815630,Utilities,,"{'date': '24 Aug, 2022'}",,0,0,0
560260,"Indie, Free to Play","Single-player, Steam Achievements, Full controller support, Steam Cloud","{'date': '16 Dec, 2016'}",0.0,1,0,0
705220,"Adventure, Free to Play, Indie, RPG, Strategy","Single-player, Multi-player, PvP, Online PvP, In-App Purchases, Family Sharing","{'date': '31 Jan, 2018'}",1.0,0,0,1
717950,Casual,"Single-player, Steam Achievements, Family Sharing","{'date': '7 Oct, 2017'}",0.0,0,49,0
866140,"Adventure, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing","{'date': '3 Dec, 2020'}",1.0,4,1999,0
952290,"Adventure, Casual, Indie","Single-player, Full controller support, Family Sharing","{'date': '6 Aug, 2019'}",0.0,5,699,0
978300,"Action, Adventure","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'date': '21 May, 2021'}",1.0,98,0,0
1091920,"Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '12 Apr, 2023'}",0.0,15,499,0
17580,"Action, Free to Play, Indie","Multi-player, PvP, Online PvP, Mods (require HL2), Steam Achievements, Steam Cloud, Stats","{'date': '6 Feb, 2009'}",1.0,0,0,0
211740,"Action, Simulation","Single-player, Family Sharing","{'date': '22 May, 2012'}",0.0,19,97,0
1506510,"Casual, Indie, Simulation, Sports","Single-player, Steam Achievements, Full controller support, Family Sharing","{'date': '3 Aug, 2021'}",0.0,1,599,0
729740,Casual,"Single-player, Steam Achievements, Family Sharing","{'date': '14 Nov, 2017'}",0.0,1,0,0
521200,"Adventure, Indie, RPG, Free to Play","Single-player, Steam Achievements","{'date': '1 Sep, 2016'}",0.0,15,0,0
521570,"Casual, Free to Play, Indie","Single-player, Partial Controller Support, Includes level editor","{'date': '25 Aug, 2016'}",0.0,0,0,0
42500,"Action, Indie","Single-player, Multi-player, Co-op, Steam Achievements, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Family Sharing","{'date': '14 Jun, 2010'}",1.0,0,99,0
700570,"Free to Play, Indie, Strategy","Multi-player, PvP, Online PvP","{'date': '24 Oct, 2018'}",1.0,0,0,0
334370,"Action, Adventure, Indie","Single-player, Steam Achievements, Captions available, Stats, Includes level editor, Includes Source SDK","{'date': '10 Mar, 2016'}",0.0,0,0,0
367270,"Action, Indie, Simulation, Early Access","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Partial Controller Support, Steam Cloud, Stats, Family Sharing","{'date': '1 Oct, 2015'}",1.0,18,1799,0
397680,"Action, Casual, Indie, RPG, Free to Play","Single-player, Multi-player, Co-op, Online Co-op, LAN Co-op, Steam Achievements, Tracked Controller Support, Captions available, Steam Workshop, Steam Cloud, Includes level editor, Includes Source SDK, Remote Play on Phone, Remote Play on Tablet","{'date': '5 Nov, 2015'}",1.0,1,0,0
430210,"Action, Indie","Single-player, Full controller support, Tracked Controller Support, VR Supported, Remote Play on TV, Family Sharing","{'date': '17 Nov, 2017'}",0.0,8,1599,0
541200,"Action, Adventure, Indie, Early Access","Single-player, Steam Achievements, Captions available, Family Sharing","{'date': '27 Oct, 2017'}",0.0,8,1999,0
616090,"Action, Adventure, Free to Play, Massively Multiplayer, RPG","Multi-player, MMO, In-App Purchases, Family Sharing","{'date': '27 Jun, 2017'}",1.0,0,0,1
644320,"Action, Adventure, Free to Play","Single-player, Steam Achievements","{'date': '5 Oct, 2018'}",0.0,1,0,0
581910,"Action, Adventure, Casual, Indie, Strategy, Early Access","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op","{'date': '29 Dec, 2017'}",1.0,0,0,0
1125390,"Adventure, Simulation, Strategy","Single-player, Full controller support, Steam Cloud, Family Sharing","{'date': '10 Jan, 2023'}",0.0,4,1999,0
1152100,Adventure,Single-player,"{'date': '9 Dec, 2019'}",0.0,0,0,0
1837750,"Adventure, Indie, RPG, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Full controller support, Family Sharing","{'date': '15 Dec, 2022'}",1.0,18,0,0
590280,"Casual, Free to Play, Indie, Simulation","Single-player, Steam Cloud","{'date': '16 Feb, 2017'}",0.0,0,0,0
651090,"Free to Play, Massively Multiplayer, Simulation","Single-player, Multi-player, MMO, PvP, Online PvP, Tracked Controller Support, VR Supported, In-App Purchases, Partial Controller Support","{'date': '23 Aug, 2017'}",1.0,7,0,1
1664350,"Action, Adventure, Casual, Indie, Simulation, Strategy",Single-player,"{'date': '7 Oct, 2021'}",0.0,1,0,0
1755120,"Action, Adventure, Free to Play, Massively Multiplayer, RPG","Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, In-App Purchases, Family Sharing","{'date': '26 Oct, 2021'}",1.0,0,0,1
12790,"Action, Adventure","Single-player, Multi-player, Co-op, Family Sharing","{'date': '22 May, 2009'}",1.0,0,999,0
283330,Action,"Single-player, Family Sharing","{'date': '19 Mar, 2014'}",0.0,0,299,0
266290,Simulation,"Single-player, Steam Achievements, Partial Controller Support, Family Sharing","{'date': '28 Feb, 2014'}",0.0,0,699,0
576310,"Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '28 Feb, 2017'}",0.0,0,99,0
693190,"Casual, Indie, Racing","Single-player, Family Sharing","{'date': '23 Aug, 2017'}",0.0,0,99,0
1812290,"Action, RPG","Single-player, Steam Cloud","{'date': '26 Apr, 2022'}",0.0,22,0,0
964570,"Action, Adventure, Racing, Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Workshop, Family Sharing","{'date': '18 Feb, 2020'}",1.0,16,2999,0
458000,"Adventure, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '20 Apr, 2016'}",0.0,0,1499,0
510420,Indie,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '16 Oct, 2018'}",0.0,22,999,0
663380,"Adventure, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing","{'date': '11 Oct, 2017'}",0.0,1,0,0
748610,"Adventure, Casual, Simulation","Single-player, Steam Achievements, Family Sharing","{'date': '28 Nov, 2017'}",0.0,5,2499,0
289460,"Casual, Racing","Single-player, Multi-player, Steam Cloud, Family Sharing","{'date': '23 Apr, 2014'}",1.0,1,299,0
1042550,RPG,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'date': '17 Oct, 2019'}",1.0,310,4999,0
437630,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'date': '15 Aug, 2018'}",0.0,2,1999,0
597210,"Adventure, Casual, Indie","Single-player, Captions available, Family Sharing","{'date': '28 Feb, 2017'}",0.0,0,199,0
667310,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards, Family Sharing","{'date': '1 Aug, 2017'}",0.0,0,199,0
679660,"Adventure, Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing","{'date': '28 Jul, 2017'}",0.0,0,199,0
685790,"Action, Indie","Single-player, Steam Achievements, Family Sharing","{'date': '12 Aug, 2017'}",0.0,0,249,0
692200,"Adventure, Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing","{'date': '17 Aug, 2017'}",0.0,0,199,0
704190,"Action, Adventure, Casual, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'date': '13 Sep, 2017'}",0.0,0,199,0
728990,"Casual, Indie, Racing","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Partial Controller Support, Remote Play Together, Family Sharing","{'date': '31 Oct, 2017'}",1.0,0,99,0
732070,"Adventure, Casual, Indie, Strategy","Single-player, Includes level editor, Family Sharing","{'date': '10 Nov, 2017'}",0.0,0,99,0
773240,"Casual, Indie, Racing","Single-player, Family Sharing","{'date': '5 Jan, 2018'}",0.0,0,0,0
860670,"Action, Adventure, Casual, Indie, RPG, Simulation, Strategy, Early Access","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing","{'date': '22 May, 2018'}",0.0,0,1999,0
739010,"Free to Play, Indie","Single-player, Steam Achievements, Partial Controller Support","{'date': '4 May, 2018'}",0.0,0,0,0
686570,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards","{'date': '25 Aug, 2017'}",0.0,0,0,0
956500,"Action, Indie, Strategy","Single-player, Steam Achievements, Tracked Controller Support, VR Supported, Partial Controller Support","{'date': '2 Apr, 2019'}",0.0,0,0,0
682920,"Adventure, Indie","Single-player, Steam Achievements, Partial Controller Support","{'date': '9 Aug, 2017'}",0.0,0,0,0
1827180,"Massively Multiplayer, RPG, Free to Play","Multi-player, MMO, Co-op, Online Co-op, Cross-Platform Multiplayer, In-App Purchases","{'date': '19 Dec, 2021'}",1.0,455,0,1
319730,"Action, Free to Play, Massively Multiplayer, RPG, Strategy","Single-player, Multi-player, MMO, Family Sharing","{'date': '23 Feb, 2017'}",1.0,0,0,0
485460,"Indie, RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Stats, Steam Leaderboards, Remote Play on Tablet, Remote Play on TV, Family Sharing","{'date': '26 Jul, 2018'}",0.0,13,2499,0
368950,"Free to Play, Indie","Single-player, Steam Achievements, Partial Controller Support","{'date': '12 May, 2015'}",0.0,1,0,0
1573360,"Adventure, Free to Play, Massively Multiplayer, Strategy","Single-player, Multi-player, MMO, PvP, Online PvP, Cross-Platform Multiplayer, In-App Purchases","{'date': '1 Jul, 2021'}",1.0,72,0,1
61700,"RPG, Strategy","Single-player, Multi-player, Co-op, Partial Controller Support, Steam Cloud, Valve Anti-Cheat enabled, Steam Leaderboards, Family Sharing","{'date': '22 Sep, 2011'}",1.0,19,0,0
340150,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '10 Nov, 2019'}",0.0,3,1999,0
11240,"Action, Indie, Strategy","Single-player, Multi-player, Co-op, Steam Achievements, Family Sharing","{'date': '23 Oct, 2008'}",1.0,0,499,0
19200,"Action, Indie","Single-player, Steam Achievements, Family Sharing","{'date': '21 Aug, 2008'}",0.0,0,499,0
60350,"Adventure, Casual, Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing","{'date': '30 Sep, 2011'}",0.0,2,999,0
204440,"Adventure, Casual","Single-player, Family Sharing","{'date': '22 Feb, 2012'}",0.0,2,999,0
205830,"Action, Casual, Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing","{'date': '1 Mar, 2012'}",0.0,5,999,0
208640,"Adventure, Casual","Single-player, Family Sharing","{'date': '28 Mar, 2012'}",0.0,0,999,0
208630,"Adventure, Casual","Single-player, Family Sharing","{'date': '28 Mar, 2012'}",0.0,0,999,0
208620,"Adventure, Casual","Single-player, Steam Achievements, Family Sharing","{'date': '28 Mar, 2012'}",0.0,1,999,0
223000,"Casual, Strategy","Single-player, Family Sharing","{'date': '24 Oct, 2012'}",0.0,1,999,0
32160,"Casual, Sports","Single-player, Multi-player, Steam Achievements, Steam Cloud, Stats, Steam Leaderboards, Family Sharing","{'date': '15 Oct, 2009'}",1.0,0,999,0
319850,"Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Family Sharing","{'date': '15 Sep, 2014'}",0.0,1,119,0
400020,"Action, Adventure, Casual, Racing, RPG, Sports, Strategy","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play Together, Family Sharing","{'date': '24 Mar, 2016'}",1.0,3,0,0
419080,Simulation,"Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing","{'date': '23 Feb, 2016'}",0.0,0,119,0
513550,"Adventure, Casual, Indie","Single-player, Steam Achievements, Family Sharing","{'date': '23 Feb, 2017'}",0.0,0,499,0
655930,"Indie, Strategy","Single-player, Steam Achievements, Family Sharing","{'date': '22 Jun, 2017'}",0.0,0,99,0
668660,"Animation & Modeling, Design & Illustration, Education, Software Training, Utilities",,"{'date': '26 Jul, 2017'}",,1,4999,0
70120,Indie,"Single-player, Steam Achievements, Stats, Steam Leaderboards, Family Sharing","{'date': '15 Aug, 2011'}",0.0,1,69,0
367700,"Indie, Racing, Simulation, Sports","Single-player, Family Sharing","{'date': '30 Jun, 2015'}",0.0,0,899,0
503010,"Action, Adventure, Indie, Simulation","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Family Sharing","{'date': '31 Aug, 2017'}",1.0,0,1999,0
627620,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards, Family Sharing","{'date': '12 May, 2017'}",0.0,0,699,0
931000,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Family Sharing","{'date': '2 Oct, 2020'}",0.0,0,499,0
982270,"Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing","{'date': '31 Jan, 2019'}",0.0,12,499,0
312210,"Action, Adventure, Indie, Early Access","Single-player, Multi-player, Family Sharing","{'date': '25 Jul, 2014'}",1.0,0,1499,0
322520,Action,"Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing","{'date': '26 Feb, 2015'}",1.0,19,4999,0
328590,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Tracked Controller Support, VR Supported, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'date': '5 Sep, 2017'}",0.0,2,499,0
357940,"Indie, RPG, Strategy","Single-player, Multi-player, Shared/Split Screen, Includes level editor, Remote Play Together, Family Sharing","{'date': '16 Apr, 2015'}",1.0,0,1499,0
436290,"Indie, RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'date': '18 Jul, 2017'}",0.0,0,1799,0
575330,"Adventure, Indie, Simulation","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing","{'date': '31 May, 2017'}",1.0,2,399,0
582330,"Casual, Indie, RPG, Strategy","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, In-App Purchases, Partial Controller Support, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing","{'date': '20 Jan, 2022'}",1.0,0,1999,1
644670,"Violent, Action, Simulation, Early Access","Multi-player, PvP, Online PvP, Tracked Controller Support, VR Only, Family Sharing","{'date': '26 May, 2017'}",1.0,0,499,0
607160,"Action, Casual, Indie, Early Access","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards, Steam Leaderboards, Family Sharing","{'date': '23 Jun, 2017'}",0.0,0,199,0
710610,"Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Stats, Steam Leaderboards, Remote Play on TV, Family Sharing","{'date': '13 Apr, 2018'}",0.0,0,999,0
835650,"Indie, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Full controller support, Steam Workshop, Steam Turn Notifications, Includes level editor, Family Sharing","{'date': '18 Jan, 2024'}",1.0,40,1499,0
837400,"Indie, RPG, Simulation, Strategy","Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Trading Cards, Includes level editor, Remote Play Together, Family Sharing","{'date': '4 Nov, 2019'}",1.0,0,999,0
965580,"Indie, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Partial Controller Support, Steam Turn Notifications, Family Sharing","{'date': '24 Sep, 2020'}",1.0,149,1499,0
990920,"Action, Adventure, Indie, Racing, Simulation","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Family Sharing","{'date': '9 Mar, 2023'}",1.0,0,1499,0
995050,"Action, Indie, Early Access","Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Full controller support, Remote Play Together, Family Sharing","{'date': '25 Apr, 2019'}",1.0,4,1999,0
1037940,"Indie, RPG, Strategy","Single-player, Family Sharing","{'date': '19 May, 2023'}",0.0,2,999,0
1282760,"Action, Casual, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Full controller support, Remote Play Together, Family Sharing","{'date': '14 Mar, 2022'}",1.0,1,0,0
1445790,"Action, Casual, Indie, Racing","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Cloud, Remote Play Together, Family Sharing","{'date': '4 Dec, 2023'}",1.0,27,1499,0
1580520,"Casual, Indie, RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'date': '13 Oct, 2022'}",0.0,31,3499,0
1664220,"Action, Casual, Indie, Racing","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Remote Play Together, Family Sharing","{'date': '7 Sep, 2022'}",1.0,10,1999,0
1671480,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Partial Controller Support, Family Sharing","{'date': '5 Sep, 2023'}",0.0,2,1999,0
1799930,"Action, Racing, Sports","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Cloud, Remote Play Together, Family Sharing","{'date': '16 Jun, 2022'}",1.0,10,1999,0
1886070,"Action, Adventure, Indie","Multi-player, Co-op, Online Co-op, LAN Co-op, Family Sharing","{'date': '26 Oct, 2022'}",1.0,4,1499,0
1897120,"Adventure, Casual, Indie, RPG, Simulation, Strategy","Single-player, Family Sharing","{'date': '28 Sep, 2022'}",0.0,11,1299,0
2009450,"Action, Casual, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing","{'date': '14 Jul, 2023'}",1.0,0,2499,0
2246880,"Action, Casual, Indie","Single-player, Family Sharing","{'date': '14 Aug, 2023'}",0.0,21,799,0
2281940,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'date': '1 Mar, 2024'}",0.0,17,2499,0
2321880,"Action, Adventure, Indie, RPG","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Steam Achievements, Steam Cloud, Family Sharing","{'date': '14 Feb, 2024'}",1.0,0,999,0
1794490,"Action, Indie","Multi-player, PvP, Online PvP, Partial Controller Support","{'date': '28 Jun, 2023'}",1.0,8,2634,0
1310520,"Adventure, Free to Play, Indie, Simulation",Single-player,"{'date': '20 Aug, 2020'}",0.0,4,0,0
1368340,"Adventure, Free to Play, Indie",Single-player,"{'date': '27 Jul, 2020'}",0.0,2,0,0
660920,"Action, Adventure, Indie, RPG, Early Access","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '29 Jan, 2019'}",1.0,0,999,0
488310,"Casual, Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Tracked Controller Support, VR Only, Family Sharing","{'date': '22 Sep, 2016'}",1.0,10,2999,0
733210,"Action, Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Full controller support, Captions available, Steam Cloud, Family Sharing","{'date': '20 May, 2020'}",0.0,2,1499,0
1544360,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'date': '22 Jun, 2021'}",0.0,6,1999,0
1830720,Adventure,"Single-player, Steam Achievements, Remote Play Together, Family Sharing","{'date': '24 Dec, 2021'}",0.0,1,999,0
1427890,"Action, Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Tracked Controller Support, VR Only","{'date': '15 Dec, 2020'}",1.0,1,0,0
91810,"Indie, Casual","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Stats, Family Sharing","{'date': '20 May, 2011'}",0.0,0,999,0
207190,"Action, Adventure, Racing","Single-player, Multi-player, Family Sharing","{'date': '25 Apr, 2012'}",1.0,0,799,0
256030,"Indie, RPG","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Stats, Family Sharing","{'date': '20 Nov, 2014'}",0.0,1,2999,0
1012610,"Indie, Strategy, Early Access","Single-player, Steam Cloud, Family Sharing","{'date': '30 Aug, 2019'}",0.0,2,1299,0
1147660,"Massively Multiplayer, RPG, Free to Play","Multi-player, MMO, PvP, Online PvP, In-App Purchases, Family Sharing","{'date': '17 Oct, 2019'}",1.0,1,0,1
1227780,"Action, Indie, Strategy","Single-player, Family Sharing","{'date': '19 Feb, 2020'}",0.0,14,1874,0
1689350,Casual,"Single-player, Steam Achievements, Family Sharing","{'date': '10 Jan, 2022'}",0.0,4,399,0
1968730,"Action, Casual, Indie, RPG","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Stats, Steam Leaderboards, Remote Play Together, Family Sharing","{'date': '8 Sep, 2023'}",1.0,61,699,0
343180,Casual,"Single-player, Family Sharing","{'date': '20 Mar, 2015'}",0.0,0,299,0
546390,"Action, Casual, Free to Play, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Partial Controller Support","{'date': '18 Nov, 2016'}",1.0,0,0,0
562410,"Action, Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'date': '24 Jan, 2017'}",0.0,2,999,0
1171140,"Action, Free to Play","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, In-App Purchases","{'date': '5 Dec, 2019'}",1.0,0,0,1
33610,Adventure,"Single-player, Partial Controller Support, Remote Play on Phone, Remote Play on Tablet, Family Sharing","{'date': '2 Dec, 2009'}",0.0,5,599,0
57640,Adventure,"Single-player, Remote Play on Tablet, Family Sharing","{'date': '2 Sep, 2010'}",0.0,31,599,0
335000,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '4 Mar, 2015'}",0.0,2,623,0
1194110,"Animation & Modeling, Design & Illustration, Game Development",,"{'date': '17 Dec, 2019'}",,44,0,0
1454900,"Animation & Modeling, Design & Illustration, Game Development",,"{'date': '28 Jan, 2021'}",,75,0,0
2060130,"Adventure, Casual","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'date': '19 Sep, 2022'}",0.0,54,2499,0
988910,"Action, Indie, Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Cloud, Stats, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing","{'date': '13 May, 2020'}",1.0,48,4499,0
1101140,"Indie, Simulation","Single-player, Family Sharing","{'date': '1 Nov, 2019'}",0.0,0,499,0
1239320,"Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '23 Mar, 2022'}",0.0,73,999,0
1684720,"Action, Indie, Simulation","Single-player, Steam Achievements, Stats, Steam Leaderboards, Family Sharing","{'date': '19 Aug, 2021'}",0.0,0,199,0
976010,Indie,"Single-player, Family Sharing","{'date': '7 Mar, 2019'}",0.0,1,199,0
1092700,"Adventure, Indie, Strategy",Single-player,"{'date': '10 Oct, 2019'}",0.0,7,0,0
1373880,"Adventure, Indie, Strategy",Single-player,"{'date': '29 Dec, 2020'}",0.0,7,0,0
1150640,Simulation,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'date': '24 Mar, 2020'}",1.0,228,3999,0
711980,"Action, Adventure, Indie, Simulation, Early Access","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Partial Controller Support, Family Sharing","{'date': '19 Jun, 2020'}",1.0,13,1999,0
1236300,Action,"Multi-player, PvP, Online PvP, Full controller support, In-App Purchases, Steam Cloud, Family Sharing","{'date': '27 Oct, 2022'}",1.0,5,3999,1
