ID del juego,Géneros,Categorías,Fecha de Lanzamiento
514360,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Steam Leaderboards, Family Sharing",
540610,Casual,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",
554310,"Violent, Gore, Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",
555670,"Action, Adventure, Indie, Simulation","Single-player, Steam Trading Cards, Family Sharing",
586790,"Action, Strategy","Single-player, Steam Trading Cards, Family Sharing",
841350,"Adventure, Casual, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Commentary available, Family Sharing",
860910,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",
944220,"Action, Adventure, Casual, Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",
948900,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards, Family Sharing",
1035610,"Action, Casual, Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",
1035930,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",
1109360,"Casual, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",
1119730,Simulation,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Full controller support, Steam Cloud, Family Sharing",
1153430,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",
1212620,"Casual, Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",
1227690,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Workshop, Steam Cloud, Steam Leaderboards, Includes level editor, Family Sharing",
1290070,Casual,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",
1299120,"Casual, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",
1334700,"Adventure, Indie, RPG","Single-player, Steam Trading Cards, Family Sharing",
1385730,"Casual, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",
1463120,"Adventure, Casual, Indie, Free to Play","Single-player, Steam Achievements, Captions available, Steam Cloud",
1490130,"Action, Casual, Indie, Massively Multiplayer, Racing, Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",
1794470,"Indie, RPG","Single-player, Steam Achievements, Steam Cloud, Family Sharing",
254320,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Family Sharing",
330720,Strategy,"Single-player, Multi-player, Family Sharing",
338540,"Action, Free to Play, Massively Multiplayer, RPG, Simulation, Strategy","Multi-player, MMO, Steam Trading Cards",
316430,"Action, Strategy","Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Stats, Includes level editor, Family Sharing",
391580,"Casual, Indie, Simulation, Sports, Strategy","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Cross-Platform Multiplayer, Remote Play Together, Family Sharing",
415880,"Action, Indie, Sports","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Remote Play on TV, Remote Play Together, Family Sharing",
418180,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",
723790,"Action, Adventure, Free to Play, Indie, Simulation, Strategy","Single-player, In-App Purchases, Steam Cloud",
858810,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Workshop, Family Sharing",
1205950,"Adventure, Casual, Indie, RPG, Early Access","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing",
1213740,"Action, Indie, RPG, Early Access","Single-player, Steam Workshop, Partial Controller Support, Family Sharing",
1222730,"Action, Simulation","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, VR Supported, Steam Trading Cards",
1266840,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Captions available, Steam Cloud, Family Sharing",
1292690,"Adventure, Casual, Indie, RPG, Early Access","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing",
1024650,"Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",
2069180,"RPG, Simulation","Single-player, Steam Achievements, Steam Cloud, Family Sharing",
1669000,Strategy,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Workshop, Partial Controller Support, Steam Cloud, Remote Play Together, Family Sharing",
1826980,"Action, Casual, Free to Play, Massively Multiplayer, RPG, Sports","Multi-player, MMO, PvP, Online PvP, In-App Purchases",
4540,,,
13640,Action,"Single-player, Multi-player, Family Sharing",
18300,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",
11370,"Adventure, Indie","Single-player, Family Sharing",
46430,,,
104600,,"Single-player, Family Sharing",
205840,Adventure,"Single-player, Remote Play on Phone, Remote Play on Tablet, Family Sharing",
105800,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",
225360,"Action, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",
284460,"Action, Indie","Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards, Family Sharing",
314650,"Casual, Indie, Simulation, Early Access","Single-player, Tracked Controller Support, VR Support, Steam Workshop, Partial Controller Support, Family Sharing",
374030,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Remote Play on TV, Family Sharing",
384740,"Action, Adventure, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, VR Support, Family Sharing",
395350,"Adventure, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",
436230,"Indie, Simulation","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Tracked Controller Support, VR Only, Steam Trading Cards, Steam Cloud, Family Sharing",
449000,"Casual, Free to Play, Indie, Early Access","Single-player, Captions available",
530890,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing",
567670,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Tracked Controller Support, VR Only, Steam Cloud, Steam Leaderboards, Includes level editor, Family Sharing",
582890,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Captions available, Stats, Commentary available, Family Sharing",
202370,Action,"Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Partial Controller Support, Steam Leaderboards, Remote Play Together, Family Sharing",
723610,"Casual, Free to Play, Indie, Sports","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Cloud, Stats, Steam Leaderboards",
746710,Indie,"Single-player, Steam Achievements, Steam Cloud, Family Sharing",
748370,"Action, Massively Multiplayer, Simulation","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Tracked Controller Support, VR Only, Family Sharing",
750130,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",
837380,"Utilities, Video Production","Full controller support, Tracked Controller Support, VR Only",
877200,"Action, Casual, Indie, Simulation","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Tracked Controller Support, VR Only, Steam Cloud, Family Sharing",
1347030,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Partial Controller Support, Family Sharing",
313500,Strategy,"Single-player, Family Sharing",
342560,"Action, Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Workshop, Family Sharing",
388080,Utilities,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud",
391270,"Adventure, Indie, Free to Play",Single-player,
363150,Simulation,"Single-player, Steam Cloud, Family Sharing",
653950,"Adventure, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing",
726990,"Indie, RPG","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing",
857450,"Adventure, Casual","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing",
860620,"Action, Adventure, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Family Sharing",
891510,"Casual, Indie","Single-player, Steam Trading Cards, Family Sharing",
502500,"Action, Simulation","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '31 Jan, 2019'}"
970500,"Action, Adventure, RPG","Single-player, Family Sharing",
730310,Action,"Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing",
1238680,Indie,"Single-player, Steam Trading Cards, Steam Cloud, Family Sharing",
1307560,"Indie, RPG","Single-player, Full controller support, Family Sharing",
1389560,"Action, Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Cloud, Family Sharing",
1441840,"Adventure, Indie, RPG","Single-player, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",
1523390,"Adventure, Casual, Indie","Single-player, Steam Achievements, Family Sharing",
1588410,"Adventure, Casual, RPG","Single-player, Family Sharing",
1674890,"Adventure, Casual, Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Workshop, Steam Workshop, Steam Cloud, Commentary available, Remote Play on Phone, Remote Play on Tablet, Family Sharing",
1770600,Casual,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",
1819160,Simulation,"Single-player, Steam Achievements, Steam Cloud, Family Sharing",
1856480,Adventure,"Single-player, Steam Cloud, Family Sharing",
1888070,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",
2169830,"Adventure, RPG, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing",
2258940,"Action, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",
962730,"Action, Indie, Simulation, Sports","Single-player, Multi-player, Co-op, Online Co-op, Full controller support, Family Sharing",
1888430,"Action, Free to Play, Indie, Strategy","Single-player, Family Sharing",
320040,"Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",
322450,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",
323460,Action,"Single-player, Multi-player, Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",
343860,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",
348360,"Casual, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing",
353640,"Action, Adventure, Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",
355980,"Indie, Strategy","Single-player, Steam Achievements, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing",
359230,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",
375530,"Simulation, Sports, Strategy","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Remote Play on TV, Remote Play Together, Family Sharing",
