ID del juego,Géneros,Categorías,Fecha de Lanzamiento,Multiplayer,Cantidad de descargas,Precio,In-Purchased,Minutos jugadas
543170,"Action, Adventure, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing",,0,1,99,0,
543360,"Action, Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0,0,99,0,
551080,"Action, Indie","Single-player, Steam Trading Cards, Family Sharing",,0,0,99,0,
551930,"Indie, Simulation, Sports","Single-player, Steam Trading Cards, Family Sharing",,0,0,99,0,
571020,"Action, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing",,0,0,99,0,
571870,"Action, Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing",,0,0,99,0,
575840,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0,0,199,0,
576750,"Action, Adventure, Indie","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Family Sharing",,0,0,99,0,
579150,"Action, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing",,0,1,99,0,
622170,Action,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Steam Trading Cards, Steam Leaderboards, Family Sharing",,1,0,1499,0,
662830,"Action, RPG, Strategy","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, In-App Purchases, Remote Play Together",,1,19,0,1,
1126320,Indie,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing",,0,340,1399,0,
1172940,Adventure,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,2,999,0,
1545450,"Casual, Indie","Single-player, Steam Trading Cards, Family Sharing",,0,34,499,0,
1840490,"Action, Indie","Single-player, Full controller support, Family Sharing",,0,2,799,0,
2067790,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,0,699,0,
2162520,"Adventure, Casual, Indie, Simulation","Single-player, Family Sharing",,0,0,1599,0,
390570,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Stats, Family Sharing",,0,0,199,0,
411370,Action,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing","{'date': '19 Apr, 2016'}",1,15,2499,0,
522880,Adventure,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0,0,1999,0,
658620,"Adventure, Casual","Single-player, Steam Trading Cards, Family Sharing",,0,15,2999,0,
965010,Adventure,"Single-player, Steam Trading Cards, Steam Cloud, Family Sharing",,0,1,3499,0,
970570,Adventure,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing",,0,26,2499,0,
976390,"Casual, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,4,1999,0,
1144300,Adventure,"Single-player, Steam Cloud, Family Sharing",,0,0,2999,0,
1145030,Adventure,"Single-player, Steam Cloud, Family Sharing",,0,0,3499,0,
1714320,"Casual, Indie","Single-player, Family Sharing",,0,9,499,0,
346290,"Action, Adventure, Free to Play, Indie","Single-player, Full controller support, Captions available, Family Sharing",,0,2,0,0,
608990,"Casual, Indie, Simulation, Strategy, Early Access","Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Family Sharing",,1,1,99,0,
760510,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support",,0,0,0,0,
640890,"Action, Indie","Single-player, Steam Achievements, Full controller support, Family Sharing",,0,1,199,0,
1755910,"Action, Free to Play","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, In-App Purchases, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing",,1,22,5952,1,
664830,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0,19,1499,0,
443080,,,,,1,749,0,
326160,"Adventure, Free to Play, Massively Multiplayer, RPG","Single-player, Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards",,1,54,0,0,
342190,"Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, Tracked Controller Support, VR Only, VR Support, Steam Cloud, Family Sharing",,1,0,2499,0,
977690,"Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Tracked Controller Support, VR Only, Family Sharing",,1,0,999,0,
1363430,Action,"Single-player, Tracked Controller Support, VR Only",,0,31,0,0,
214170,RPG,"Single-player, Family Sharing",,0,34,599,0,
224440,"Indie, RPG, Simulation, Strategy, Early Access","Single-player, Steam Workshop, Family Sharing",,0,0,0,0,
207930,Action,"Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Stats, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing",,1,2,999,0,
251970,,,,,0,0,0,
252290,"Adventure, Indie","Single-player, Steam Achievements, Steam Workshop, Steam Cloud, Stats, Family Sharing",,0,0,0,0,
290320,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,0,0,1499,0,
293940,"Action, Indie, Simulation, Strategy","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,1,0,499,0,
297060,"Action, Indie, Strategy","Single-player, Partial Controller Support, Family Sharing",,0,0,999,0,
297810,,,,,0,999,0,
301220,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Includes level editor, Family Sharing",,0,0,1999,0,
219760,RPG,"Single-player, Family Sharing",,0,4,599,0,
312200,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing",,0,4,1999,0,
253510,"Indie, Strategy","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Leaderboards",,1,0,1999,0,
323060,"Casual, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,0,4,1499,0,
339200,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing",,0,3,1499,0,
368720,"Action, Adventure, Indie, Simulation, Early Access","Single-player, Steam Trading Cards, Family Sharing",,0,0,499,0,
372800,"Adventure, Indie, Massively Multiplayer, RPG, Free to Play, Early Access","Single-player, Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, In-App Purchases, Partial Controller Support, Stats, Steam Leaderboards, Includes level editor",,1,83,0,1,
381180,,,,,0,0,0,
398850,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Family Sharing",,0,10,1499,0,
403970,RPG,"Single-player, Steam Achievements, Full controller support, Remote Play on TV, Family Sharing",,0,3,3999,0,
471010,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0,25,2999,0,
573120,"Adventure, Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,33,1999,0,
378540,"Action, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",,0,71,1499,0,
672970,"Adventure, RPG","Single-player, Family Sharing",,0,0,699,0,
730590,,,,,Error,0,0,
565020,"Action, Adventure, Free to Play, Massively Multiplayer, RPG","Multi-player, MMO, PvP, Online PvP, Steam Trading Cards, In-App Purchases",,1,0,0,1,
770070,"Adventure, RPG","Single-player, Family Sharing",,0,1,699,0,
780580,"Adventure, Casual, Indie, RPG, Strategy","Single-player, Steam Achievements, Family Sharing",,0,0,599,0,
840800,"Action, Adventure, Casual, Indie, Massively Multiplayer, RPG, Strategy, Early Access","Single-player, Multi-player, MMO, PvP, Online PvP, Family Sharing",,1,21,1999,0,
929010,"Adventure, Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,16,1299,0,
957440,"Adventure, RPG, Strategy","Single-player, Family Sharing",,0,0,699,0,
449960,"Action, Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Stats, Steam Leaderboards, Remote Play on TV, Family Sharing",,0,21,1249,0,
1151080,"Free to Play, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards",,0,1,0,0,
1390680,"Free to Play, Audio Production",In-App Purchases,"{'date': '9 Oct, 2020'}",0,3,0,1,
1614730,"Indie, Simulation, Strategy",Single-player,"{'date': '24 Jun, 2021'}",0,1,0,0,
2244800,"Action, Adventure, Indie, RPG, Strategy",Single-player,"{'date': '8 Jun, 2023'}",0,1,0,0,
2321580,"Action, Adventure, Indie","Single-player, Full controller support","{'date': '22 Sep, 2023'}",0,7,0,0,
2488510,"Action, Casual, Indie, RPG, Early Access","Single-player, Steam Achievements, Steam Cloud, Family Sharing","{'date': '23 Oct, 2023'}",0,43,499,0,
1026420,"Indie, RPG, Free to Play","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play on Tablet","{'date': '2 Oct, 2019'}",0,9,0,0,
2586870,"Indie, RPG","Single-player, Steam Achievements, Full controller support, Family Sharing","{'date': '29 Sep, 2023'}",0,0,0,0,
207210,,,,,4,199,0,
666330,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Workshop, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Includes level editor, Family Sharing","{'date': '1 Dec, 2017'}",0,0,99,0,
293840,"Action, Indie","Multi-player, Cross-Platform Multiplayer, Steam Workshop, Partial Controller Support, Includes level editor, Family Sharing","{'date': '30 Jun, 2014'}",1,0,999,0,
300760,"Action, Indie, Strategy, Early Access","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing","{'date': '1 Oct, 2015'}",0,0,0,0,
362610,"Indie, Racing","Single-player, Steam Achievements, Steam Trading Cards, Stats, Steam Leaderboards, Family Sharing","{'date': '25 May, 2015'}",0,0,399,0,
368750,,,,,0,499,0,
388420,Indie,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'date': '21 Aug, 2015'}",0,1,119,0,
424830,"Action, Indie, Free to Play","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play Together","{'date': '18 Mar, 2016'}",1,0,0,0,
453980,"Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'date': '23 Mar, 2016'}",0,0,199,0,
1240290,"Action, Free to Play, Indie, Massively Multiplayer","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, In-App Purchases","{'date': '4 Mar, 2020'}",1,2,0,1,
1131080,"Action, Casual, Indie, Strategy, Free to Play","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, In-App Purchases, Steam Cloud, Stats, Steam Leaderboards","{'date': '7 May, 2021'}",1,8,0,1,
338060,Casual,"Single-player, Steam Trading Cards, Family Sharing","{'date': '21 Jan, 2015'}",0,0,1499,0,
429680,"Free to Play, Indie, Massively Multiplayer, Strategy","Single-player, Multi-player, MMO, Steam Achievements, Steam Trading Cards","{'date': '1 Feb, 2016'}",1,3,0,0,
648580,Adventure,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '4 Sep, 2018'}",0,7,4999,0,
570780,RPG,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '7 Sep, 2017'}",0,9,1199,0,
1111450,"Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing","{'date': '29 Aug, 2019'}",0,0,299,0,
22130,Strategy,"Single-player, Multi-player, Family Sharing","{'date': '23 Jan, 2009'}",1,81,1499,0,
404530,"Action, Indie, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Workshop, Partial Controller Support, Family Sharing","{'date': '13 Sep, 2017'}",1,1,799,0,
1106840,"Adventure, Casual, Indie, Simulation, Strategy","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Remote Play Together, Family Sharing","{'date': '8 May, 2020'}",1,546,1499,0,
2530670,"Action, Indie, Simulation, Free to Play","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Full controller support","{'date': '14 Sep, 2023'}",1,41,0,0,
1008210,"Adventure, Casual, Indie, RPG, Simulation, Free to Play","Single-player, Steam Achievements, Steam Cloud","{'date': '30 Mar, 2020'}",0,1,0,0,
1568940,"Casual, Indie, RPG, Strategy, Free to Play","Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards","{'date': '15 Sep, 2021'}",0,2,0,0,
2624740,"Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '4 Nov, 2023'}",0,4,0,0,
1497640,"Casual, Free to Play, Indie, Strategy","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, In-App Purchases, Steam Cloud","{'date': '14 Sep, 2022'}",1,5,0,1,
381870,Indie,"Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Steam Cloud, Includes level editor, Remote Play Together, Family Sharing","{'date': '22 Jun, 2015'}",1,1,99,0,
453670,Indie,"Single-player, Steam Trading Cards, Family Sharing","{'date': '11 Apr, 2016'}",0,0,99,0,
473140,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Leaderboards, Family Sharing","{'date': '10 Jun, 2016'}",0,0,99,0,
529240,"Action, Casual, Indie, Early Access","Single-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing","{'date': '28 Apr, 2017'}",0,3,199,0,
562730,"Action, Adventure, Casual, Indie, Sports, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Partial Controller Support, Stats, Steam Leaderboards, Remote Play Together, Family Sharing","{'date': '3 Mar, 2020'}",0,0,99,0,
604780,"Adventure, Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '14 Mar, 2017'}",0,0,199,0,
606860,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing","{'date': '14 Mar, 2017'}",0,0,99,0,
610730,"Action, Adventure, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Remote Play Together, Family Sharing","{'date': '17 Aug, 2020'}",1,0,99,0,
628950,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing","{'date': '24 Apr, 2017'}",0,1,99,0,
634340,"Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, In-App Purchases, Steam Cloud, Steam Leaderboards, Family Sharing","{'date': '19 Mar, 2018'}",0,1,99,1,
3380,Casual,"Single-player, Family Sharing","{'date': '30 Aug, 2006'}",0,37,499,0,
214700,"Adventure, Casual, Indie","Single-player, Commentary available, Family Sharing","{'date': '20 Aug, 2012'}",0,0,499,0,
212700,"Action, Adventure, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing","{'date': '13 Dec, 2012'}",1,0,599,0,
111900,"Action, Strategy","Single-player, Multi-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Remote Play on TV, Family Sharing","{'date': '29 Aug, 2013'}",1,0,0,0,
252830,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing","{'date': '7 Jul, 2014'}",0,0,999,0,
242980,Action,"Single-player, Family Sharing","{'date': '1 Oct, 2013'}",0,2,699,0,
262490,"Animation & Modeling, Design & Illustration, Web Publishing",Single-player,"{'date': '7 Mar, 2014'}",0,16,4999,0,
262900,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '10 Jun, 2014'}",0,0,299,0,
264340,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'date': '24 Feb, 2014'}",0,0,499,0,
265670,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Stats, Includes level editor, Family Sharing","{'date': '9 Dec, 2014'}",0,0,0,0,
274230,"Action, Indie","Single-player, Steam Achievements, Full controller support, Family Sharing","{'date': '30 Jun, 2015'}",0,2,1299,0,
274290,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Family Sharing","{'date': '24 Jul, 2014'}",0,2,999,0,
300540,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '16 May, 2014'}",0,0,1499,0,
311480,"Action, RPG","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Partial Controller Support, Stats, Steam Leaderboards, Remote Play Together, Family Sharing","{'date': '25 Jul, 2014'}",1,1,699,0,
358090,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'date': '5 Jun, 2015'}",0,0,1499,0,
364230,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Family Sharing","{'date': '8 Aug, 2016'}",0,0,499,0,
561770,"Sexual Content, Violent, Gore, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '28 Apr, 2017'}",0,0,399,0,
680830,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing","{'date': '27 Aug, 2020'}",0,0,499,0,
1102130,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '13 Feb, 2020'}",0,5,599,0,
1353270,Adventure,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'date': '17 Nov, 2020'}",0,6,569,0,
1862660,"Casual, Indie","Single-player, Family Sharing","{'date': '16 May, 2022'}",0,1,499,0,
300820,"Action, Adventure","Single-player, Multi-player, Shared/Split Screen, Full controller support, Steam Cloud, Remote Play Together, Family Sharing","{'date': '6 Oct, 2014'}",1,17,1999,0,
370090,Sports,"Single-player, Multi-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Commentary available, Family Sharing","{'date': '15 Jul, 2015'}",1,1,499,0,
382140,"Adventure, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '6 Oct, 2015'}",0,16,999,0,
477290,Indie,"Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Trading Cards, Partial Controller Support, Remote Play Together, Family Sharing","{'date': '1 Jun, 2016'}",1,0,99,0,
670350,Adventure,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'date': '12 Jul, 2018'}",0,0,0,0,
41050,"Action, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen, Includes level editor, Remote Play Together, Family Sharing","{'date': '30 Aug, 2019'}",1,9,599,0,
201480,"Action, Indie, RPG","Single-player, Family Sharing","{'date': '24 Oct, 2011'}",0,0,499,0,
222520,"Free to Play, Indie, Massively Multiplayer, RPG","Multi-player, MMO, Cross-Platform Multiplayer","{'date': '27 Feb, 2013'}",1,56,0,0,
280620,,,,,43,0,0,
311260,"RPG, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Workshop, Steam Cloud, Family Sharing","{'date': '14 Jun, 2022'}",1,318,1199,0,
297210,"Casual, Free to Play, Indie, RPG, Strategy",Single-player,"{'date': '5 May, 2014'}",0,0,0,0,
39650,"Simulation, Strategy","Single-player, Family Sharing","{'date': '24 Jun, 2010'}",0,13,249,0,
39660,"Simulation, Strategy","Single-player, Family Sharing","{'date': '24 Jun, 2010'}",0,5,249,0,
39680,"Simulation, Strategy","Single-player, Steam Cloud, Family Sharing","{'date': '28 Jul, 2010'}",0,100,249,0,
345790,"Casual, Indie, Simulation","Single-player, Family Sharing","{'date': '26 Jan, 2015'}",0,0,0,0,
352160,"Action, Free to Play, Indie","Single-player, Full controller support","{'date': '23 Jun, 2015'}",0,0,0,0,
380360,"Action, Casual, Free to Play, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards","{'date': '17 Jul, 2015'}",0,20,0,0,
2700,"Simulation, Strategy","Single-player, Family Sharing","{'date': '12 Mar, 2008'}",0,61,0,0,
285310,,,"{'date': '21 May, 2014'}",,323,599,0,
521150,,,"{'date': '30 Apr, 2020'}",,30,1699,0,
322780,,,"{'date': '24 May, 2017'}",,0,0,0,
643980,,,"{'date': '4 Jan, 2018'}",,0,0,0,
707030,,,"{'date': '20 Apr, 2022'}",,50,3999,0,
765810,,,"{'date': '17 Nov, 2020'}",,32,1999,0,
825580,,,"{'date': '12 Jun, 2018'}",,0,0,0,
841500,,,"{'date': '27 Apr, 2018'}",,0,0,0,
949290,,,"{'date': '22 Apr, 2022'}",,29,1499,0,
1318690,,,"{'date': '7 Jun, 2020'}",,321,349,0,
1454160,,,"{'date': '16 May, 2022'}",,0,1999,0,
1519890,,,"{'date': '25 Mar, 2021'}",,0,499,0,
1615290,"Casual, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'date': '29 Apr, 2022'}",0,18,499,0,
1623880,"Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'date': '29 Jun, 2023'}",0,11,2999,0,
1150530,"Action, Adventure, Indie","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'date': '17 Oct, 2023'}",1,85,2499,0,
340540,"Action, Adventure, Massively Multiplayer, Free to Play","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Family Sharing","{'date': '12 Mar, 2015'}",1,0,0,0,
1372810,"Indie, Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing","{'date': '1 Mar, 2021'}",1,66,999,0,
222160,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing","{'date': '22 Oct, 2012'}",0,0,69,0,
278570,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '26 May, 2015'}",0,0,199,0,
280640,"Action, Indie, RPG","Single-player, Steam Trading Cards, Family Sharing","{'date': '11 Mar, 2014'}",0,0,499,0,
291170,"Adventure, Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '10 Nov, 2014'}",0,4,74,0,
295250,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing","{'date': '20 May, 2014'}",0,0,99,0,
332480,Action,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","{'date': '13 Nov, 2014'}",0,0,99,0,
338840,"Action, RPG","Single-player, Steam Trading Cards, Family Sharing","{'date': '13 Jan, 2022'}",0,0,499,0,
339290,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'date': '7 Jan, 2015'}",0,1,67,0,
349460,"Action, Adventure, Casual, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '13 Aug, 2015'}",0,3,99,0,
356880,Indie,"Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing","{'date': '17 Mar, 2015'}",0,0,499,0,
360010,"Casual, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'date': '1 May, 2015'}",0,0,199,0,
361850,"Action, Adventure, Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '26 May, 2015'}",0,3,499,0,
365110,"Adventure, Casual, Indie, RPG","Single-player, Steam Trading Cards, Family Sharing","{'date': '20 Apr, 2015'}",0,0,59,0,
368710,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Includes level editor, Family Sharing","{'date': '21 Jul, 2015'}",0,0,99,0,
376730,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '5 Jun, 2015'}",0,0,199,0,
380000,"Casual, Indie, Racing","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '1 Jul, 2015'}",1,0,499,0,
386110,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '29 Jul, 2015'}",0,0,499,0,
388660,"Indie, Simulation, Strategy","Single-player, Steam Trading Cards, Family Sharing","{'date': '25 Sep, 2015'}",0,0,99,0,
389160,"Action, Adventure, Casual, Indie, Strategy","Single-player, Steam Trading Cards, Partial Controller Support, Stats, Steam Leaderboards, Family Sharing","{'date': '16 Nov, 2015'}",0,0,199,0,
389900,"Action, Strategy","Single-player, Family Sharing","{'date': '28 Jul, 2015'}",0,2,529,0,
395250,"Adventure, Indie","Single-player, Steam Trading Cards, Steam Cloud, Commentary available, Family Sharing","{'date': '1 Oct, 2015'}",0,1,99,0,
399420,"Adventure, Indie, Strategy","Single-player, Multi-player, Shared/Split Screen, Steam Trading Cards, Remote Play Together, Family Sharing","{'date': '3 Sep, 2015'}",1,0,499,0,
418040,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards, Includes level editor, Family Sharing","{'date': '18 Nov, 2015'}",0,6,99,0,
270570,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '10 Jun, 2014'}",0,1,99,0,
429280,Casual,"Single-player, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '22 Apr, 2016'}",0,0,499,0,
430080,"Casual, Indie, Simulation, Sports, Strategy","Single-player, Steam Trading Cards, Family Sharing","{'date': '5 Jan, 2016'}",0,0,99,0,
431750,"Action, Adventure, Casual, Indie, RPG, Simulation, Sports, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '9 Sep, 2016'}",0,1,74,0,
432260,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'date': '29 Mar, 2016'}",0,0,0,0,
434890,"Casual, Racing","Single-player, Multi-player, Shared/Split Screen, Steam Trading Cards, Partial Controller Support, Remote Play Together, Family Sharing","{'date': '12 Jan, 2016'}",1,0,499,0,
