ID del juego,Géneros,Categorías
568780,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing"
694490,"Adventure, Casual, Indie","Single-player, Steam Achievements, Family Sharing"
708920,"Action, Indie","Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards, Family Sharing"
709700,"Action, Adventure, Indie","Single-player, Steam Achievements, Family Sharing"
715470,"Adventure, Indie","Single-player, Steam Achievements, Family Sharing"
770350,"Casual, Indie, Racing","Single-player, Family Sharing"
777020,"Casual, Indie","Single-player, Steam Achievements, Family Sharing"
793990,"Casual, Indie","Single-player, Steam Achievements, Family Sharing"
797060,"Casual, Indie, Simulation","Single-player, Steam Achievements, Family Sharing"
801060,"Casual, Indie, Simulation","Single-player, Steam Achievements, Family Sharing"
801280,"Adventure, Casual, Indie","Single-player, Multi-player, Shared/Split Screen, Remote Play Together, Family Sharing"
806240,Indie,"Single-player, Steam Achievements, Family Sharing"
809320,"Casual, Indie","Single-player, Steam Achievements, Family Sharing"
823100,"Action, Adventure, Indie","Single-player, Steam Achievements, Family Sharing"
823360,"Casual, Indie","Single-player, Steam Achievements, Family Sharing"
829080,"Action, Indie, Massively Multiplayer, Early Access","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Stats, Family Sharing"
839730,"Casual, Indie","Single-player, Steam Achievements, Stats, Family Sharing"
859610,"Action, Indie","Single-player, Steam Achievements, Family Sharing"
1100410,Strategy,"Single-player, Steam Achievements, Full controller support, Family Sharing"
649870,"Violent, Action, Casual, Indie, Massively Multiplayer, Racing","Multi-player, PvP, Online PvP, Family Sharing"
857240,"Violent, Action, Indie, Massively Multiplayer, RPG, Strategy, Early Access","Multi-player, MMO, PvP, Online PvP, Family Sharing"
1451480,"Action, Adventure, Indie, Early Access","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
1562700,"Action, Adventure, Indie","Single-player, Partial Controller Support, Steam Cloud, Family Sharing"
1920480,"Action, Adventure, RPG","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Cloud, Remote Play Together, Family Sharing"
1096570,Adventure,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
256460,"Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing"
340200,"Casual, Indie, Simulation",Single-player
360130,,
375820,"Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
386320,"Action, Indie, Strategy","Single-player, Family Sharing"
2148940,"Casual, Indie, Simulation",Single-player
502940,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing"
287310,Racing,"Single-player, Multi-player, PvP, LAN PvP, Steam Workshop, Partial Controller Support, Family Sharing"
402130,Racing,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play on TV, Family Sharing"
4530,"Action, Strategy","Single-player, Multi-player, Co-op, Family Sharing"
24810,Strategy,"Single-player, Multi-player, Family Sharing"
497850,"Indie, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Includes level editor, Remote Play Together, Family Sharing"
531680,"Indie, Simulation, Strategy","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Remote Play Together, Family Sharing"
612020,"Casual, Free to Play, Indie, Strategy","Single-player, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, In-App Purchases, Steam Cloud"
685310,"Casual, Free to Play, Strategy","Single-player, Steam Achievements, In-App Purchases, Steam Cloud, Stats"
804730,"Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
1469160,"Adventure, Casual, Free to Play, Massively Multiplayer, RPG, Strategy","Single-player, Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, In-App Purchases"
2198070,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Full controller support, Family Sharing"
612300,Strategy,"Single-player, Includes level editor, Family Sharing"
612520,Strategy,"Single-player, Includes level editor, Family Sharing"
1608640,"Action, Simulation","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
1705180,"Action, Indie, Simulation, Early Access","Single-player, Partial Controller Support, Family Sharing"
2610,Action,"Single-player, Family Sharing"
850320,"Adventure, Casual, Indie","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing"
1045520,Indie,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
1361320,Adventure,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
1559570,"Adventure, Casual, Indie, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Family Sharing"
1608700,"Action, Adventure","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
1158370,Action,"Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
1812090,Adventure,"Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing"
1969100,"Action, Casual, Indie, RPG, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Cloud, Family Sharing"
2154230,"Casual, Simulation, Early Access","Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, In-App Purchases, Family Sharing"
2294130,"Action, Casual, Indie, RPG, Strategy","Single-player, Steam Achievements, Full controller support, Family Sharing"
2384600,"Adventure, Indie, Early Access","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing"
2553870,"Adventure, Indie, Early Access","Single-player, Family Sharing"
681410,Indie,Family Sharing
798290,"Racing, Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Family Sharing"
1931730,Adventure,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
468240,"Casual, Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, Tracked Controller Support, VR Only, Stats, Steam Leaderboards, Family Sharing"
575110,"Adventure, Free to Play, Simulation","Single-player, VR Only, Family Sharing"
612170,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Remote Play on TV, Family Sharing"
644610,"Action, Casual, Indie, Simulation, Sports, Early Access","Single-player, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing"
730090,"Casual, Free to Play","Single-player, Tracked Controller Support, VR Only"
783140,"Action, Indie, Simulation",Family Sharing
889730,"Casual, Free to Play, Indie, Massively Multiplayer, RPG, Strategy","Single-player, Multi-player, MMO, PvP, Online PvP, Cross-Platform Multiplayer, In-App Purchases"
1343670,"Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
2179630,"Adventure, Casual, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
1214470,"Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
1482910,"Casual, Free to Play, Indie, Strategy","Single-player, Steam Achievements, In-App Purchases, Stats"
1887930,"Casual, Indie, Strategy, Free to Play","Single-player, Steam Achievements, In-App Purchases"
252230,"Action, Adventure","Single-player, Steam Achievements, Partial Controller Support, Steam Leaderboards, Family Sharing"
589500,"Action, Adventure, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing"
1038300,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
1213700,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing"
1259530,"Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Family Sharing"
1359980,Action,"Single-player, Steam Achievements, Full controller support, Steam Workshop, Steam Cloud, Steam Leaderboards, Family Sharing"
1399930,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
1462490,Casual,"Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Stats, Remote Play on TV, Remote Play Together, Family Sharing"
1532770,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
1567080,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
1635590,Adventure,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing"
1694960,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
1731720,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
1750200,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
1813430,"Casual, Indie, Early Access","Single-player, Full controller support, Family Sharing"
1233550,"Action, Sports","Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, In-App Purchases, Family Sharing"
1277920,"Indie, Massively Multiplayer, RPG","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op"
1684350,"Adventure, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
2004320,"Indie, Strategy, Free to Play","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, In-App Purchases"
2216770,"Indie, Simulation, Strategy, Early Access","Single-player, Steam Achievements, Steam Workshop, Steam Cloud, Stats, Steam Leaderboards, Includes level editor, Family Sharing"
434510,"Action, Free to Play, Indie","Multi-player, PvP, Online PvP, Co-op, Online Co-op"
277460,"Indie, Strategy","Single-player, Multi-player, Family Sharing"
236790,"Casual, Simulation","Single-player, Steam Achievements, Stats, Family Sharing"
404920,"Simulation, Strategy","Single-player, Multi-player, Co-op, Includes level editor, Family Sharing"
2546690,Simulation,"Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
597170,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Captions available, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing"
1081650,"Indie, Racing","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Steam Achievements, Steam Workshop, Steam Cloud, Steam Leaderboards, Includes level editor, Family Sharing"
2651330,"Action, Adventure, Indie, Simulation, Strategy","Single-player, Steam Achievements, Full controller support"
491130,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Leaderboards, Family Sharing"
338390,"Action, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing"
782670,"Action, Casual, Massively Multiplayer, Simulation, Strategy, Free to Play","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, In-App Purchases"
890550,"Action, Sports, Early Access","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Tracked Controller Support, VR Only, Family Sharing"
1015480,"Simulation, Sports, Early Access","Single-player, Tracked Controller Support, VR Only, Family Sharing"
1501690,"Indie, Strategy, Early Access","Single-player, Multi-player, PvP, Online PvP, Family Sharing"
1611460,"Indie, Early Access",Family Sharing
412770,"Action, Indie, Strategy","Single-player, Full controller support, VR Supported, Steam Trading Cards, Steam Cloud, Family Sharing"
611770,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing"
636170,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing"
439880,Adventure,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play Together, Family Sharing"
506870,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing"
520380,"Indie, Racing","Single-player, Family Sharing"
743390,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing"
585000,,
1460200,"Casual, Strategy, Free to Play","Single-player, In-App Purchases"
12800,,
27300,,
11340,"Action, Indie","Single-player, Steam Achievements, Family Sharing"
21010,Action,"Single-player, Multi-player, Shared/Split Screen, Remote Play Together, Family Sharing"
96800,Action,"Single-player, Multi-player, Steam Achievements, Steam Workshop, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Includes level editor, Family Sharing"
71420,"Casual, Racing, Simulation, Sports","Single-player, Multi-player, Shared/Split Screen, Family Sharing"
108100,"Action, Adventure, Indie","Single-player, Steam Achievements, Partial Controller Support, Family Sharing"
210390,"Action, Adventure, Indie","Single-player, Steam Achievements, Partial Controller Support, Family Sharing"
214310,"Action, Adventure, Indie","Single-player, Steam Achievements, Partial Controller Support, Family Sharing"
9340,"Action, Strategy","Single-player, Multi-player, Steam Cloud, Family Sharing"
31100,Adventure,"Single-player, Family Sharing"
240660,"Action, Adventure, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Captions available, Partial Controller Support, Remote Play Together, Family Sharing"
277930,"Adventure, Indie, RPG, Early Access","Single-player, Multi-player, Co-op, Includes level editor, Family Sharing"
289280,Action,"Single-player, Family Sharing"
354650,"Adventure, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing"
408330,,
429570,Adventure,"Single-player, Steam Achievements, Full controller support, Family Sharing"
431500,"Action, Free to Play, Indie","Single-player, Multi-player, Cross-Platform Multiplayer, Partial Controller Support"
446560,Casual,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, In-App Purchases, Remote Play Together"
678900,"Adventure, Casual, RPG, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing"
743860,"Action, Indie, Massively Multiplayer, RPG","Multi-player, MMO, Online PvP, Online Co-op, Steam Achievements, In-App Purchases, Partial Controller Support, Family Sharing"
792710,"Action, Adventure, Indie, Simulation","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Includes level editor, Remote Play Together, Family Sharing"
914010,"Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Cloud, Family Sharing"
1000030,"Action, Indie, Simulation, Strategy","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing"
1138660,"Adventure, Indie, RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
1293180,"Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing"
1322300,"Action, Adventure, Indie","Single-player, Family Sharing"
1038250,"Action, Adventure, Casual, Racing, Sports","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, In-App Purchases, Steam Cloud, Remote Play Together, Family Sharing"
7800,Action,"Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Remote Play Together, Family Sharing"
2334220,"Action, Indie, Strategy, Free to Play","Multi-player, PvP, Online PvP, Co-op, Online Co-op, In-App Purchases"
346970,"Action, Indie, Strategy","Multi-player, PvP, Online PvP, LAN PvP, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Includes level editor, Family Sharing"
414120,"Action, Adventure, Casual, Indie, Simulation, Early Access","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Shared/Split Screen PvP, Co-op, Online Co-op, LAN Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Full controller support, Tracked Controller Support, VR Supported, VR Support, Steam Workshop, Steam Leaderboards, Includes level editor, Remote Play Together, Family Sharing"
727850,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Family Sharing"
823940,"Action, Adventure, Indie, Massively Multiplayer, Simulation, Early Access","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Tracked Controller Support, VR Only, Stats, Steam Leaderboards, Family Sharing"
840820,"Action, Adventure, Indie, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Cloud, Stats, Steam Leaderboards"
957790,"Action, Indie, Massively Multiplayer, Simulation","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Tracked Controller Support, VR Only, Steam Workshop, Family Sharing"
1090250,"Action, Indie, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Tracked Controller Support, VR Only, Family Sharing"
1129310,"Action, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Family Sharing"
1310510,"Indie, Early Access","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Partial Controller Support, Stats, Steam Leaderboards, Family Sharing"
1493750,Action,"Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
1579880,"Action, RPG, Strategy","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing"
1756160,"Action, Adventure, Indie, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Partial Controller Support, Family Sharing"
2085920,"Action, Casual, Indie","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Cloud, Family Sharing"
992310,"Adventure, Indie, RPG, Free to Play","Single-player, Full controller support"
1975180,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Family Sharing"
2189640,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Family Sharing"
404480,"Adventure, Casual, Free to Play, Indie, RPG, Simulation",Single-player
1388590,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
1410710,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Family Sharing"
1466640,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing"
1770550,"Action, Adventure, Casual, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards, Family Sharing"
1896170,Indie,"Single-player, Steam Achievements, Steam Cloud"
2377240,"Casual, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
2635340,"Casual, Indie, Simulation, Strategy","Single-player, Family Sharing"
2740180,"Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
409510,"Action, Free to Play","Multi-player, Co-op"
1305720,"Adventure, Indie","Single-player, Steam Cloud"
1541760,,
2390,Action,"Single-player, Multi-player, Steam Cloud, Family Sharing"
850980,Action,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Partial Controller Support, Remote Play Together, Family Sharing"
215120,"Free to Play, Massively Multiplayer, RPG","Single-player, Multi-player, MMO, Co-op, Family Sharing"
372390,"Audio Production, Software Training, Utilities, Video Production",VR Supported
587520,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Remote Play Together, Family Sharing"
682570,Action,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Family Sharing"
1018830,"Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Cloud, Stats, Steam Leaderboards, Family Sharing"
1582510,"RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
1815530,"Action, Adventure, Indie, RPG, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Partial Controller Support, Family Sharing"
1134100,"Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Family Sharing"
1815630,Utilities,
560260,"Indie, Free to Play","Single-player, Steam Achievements, Full controller support, Steam Cloud"
705220,"Adventure, Free to Play, Indie, RPG, Strategy","Single-player, Multi-player, PvP, Online PvP, In-App Purchases, Family Sharing"
717950,Casual,"Single-player, Steam Achievements, Family Sharing"
866140,"Adventure, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing"
952290,"Adventure, Casual, Indie","Single-player, Full controller support, Family Sharing"
978300,"Action, Adventure","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
1091920,"Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
17580,"Action, Free to Play, Indie","Multi-player, PvP, Online PvP, Mods (require HL2), Steam Achievements, Steam Cloud, Stats"
499950,,
211740,"Action, Simulation","Single-player, Family Sharing"
1506510,"Casual, Indie, Simulation, Sports","Single-player, Steam Achievements, Full controller support, Family Sharing"
729740,Casual,"Single-player, Steam Achievements, Family Sharing"
521200,"Adventure, Indie, RPG, Free to Play","Single-player, Steam Achievements"
521570,"Casual, Free to Play, Indie","Single-player, Partial Controller Support, Includes level editor"
42500,"Action, Indie","Single-player, Multi-player, Co-op, Steam Achievements, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Family Sharing"
700570,"Free to Play, Indie, Strategy","Multi-player, PvP, Online PvP"
334370,"Action, Adventure, Indie","Single-player, Steam Achievements, Captions available, Stats, Includes level editor, Includes Source SDK"
367270,"Action, Indie, Simulation, Early Access","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Partial Controller Support, Steam Cloud, Stats, Family Sharing"
397680,"Action, Casual, Indie, RPG, Free to Play","Single-player, Multi-player, Co-op, Online Co-op, LAN Co-op, Steam Achievements, Tracked Controller Support, Captions available, Steam Workshop, Steam Cloud, Includes level editor, Includes Source SDK, Remote Play on Phone, Remote Play on Tablet"
430210,"Action, Indie","Single-player, Full controller support, Tracked Controller Support, VR Supported, Remote Play on TV, Family Sharing"
541200,"Action, Adventure, Indie, Early Access","Single-player, Steam Achievements, Captions available, Family Sharing"
616090,"Action, Adventure, Free to Play, Massively Multiplayer, RPG","Multi-player, MMO, In-App Purchases, Family Sharing"
644320,"Action, Adventure, Free to Play","Single-player, Steam Achievements"
581910,"Action, Adventure, Casual, Indie, Strategy, Early Access","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op"
1125390,"Adventure, Simulation, Strategy","Single-player, Full controller support, Steam Cloud, Family Sharing"
1152100,Adventure,Single-player
1837750,"Adventure, Indie, RPG, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Full controller support, Family Sharing"
590280,"Casual, Free to Play, Indie, Simulation","Single-player, Steam Cloud"
651090,"Free to Play, Massively Multiplayer, Simulation","Single-player, Multi-player, MMO, PvP, Online PvP, Tracked Controller Support, VR Supported, In-App Purchases, Partial Controller Support"
1664350,"Action, Adventure, Casual, Indie, Simulation, Strategy",Single-player
1755120,"Action, Adventure, Free to Play, Massively Multiplayer, RPG","Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, In-App Purchases, Family Sharing"
12790,"Action, Adventure","Single-player, Multi-player, Co-op, Family Sharing"
283330,Action,"Single-player, Family Sharing"
266290,Simulation,"Single-player, Steam Achievements, Partial Controller Support, Family Sharing"
576310,"Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
693190,"Casual, Indie, Racing","Single-player, Family Sharing"
1812290,"Action, RPG","Single-player, Steam Cloud"
964570,"Action, Adventure, Racing, Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Workshop, Family Sharing"
458000,"Adventure, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
510420,Indie,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
663380,"Adventure, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing"
748610,"Adventure, Casual, Simulation","Single-player, Steam Achievements, Family Sharing"
289460,"Casual, Racing","Single-player, Multi-player, Steam Cloud, Family Sharing"
1042550,RPG,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing"
437630,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing"
597210,"Adventure, Casual, Indie","Single-player, Captions available, Family Sharing"
667310,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards, Family Sharing"
679660,"Adventure, Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing"
685790,"Action, Indie","Single-player, Steam Achievements, Family Sharing"
692200,"Adventure, Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing"
704190,"Action, Adventure, Casual, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
728990,"Casual, Indie, Racing","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Partial Controller Support, Remote Play Together, Family Sharing"
732070,"Adventure, Casual, Indie, Strategy","Single-player, Includes level editor, Family Sharing"
773240,"Casual, Indie, Racing","Single-player, Family Sharing"
860670,"Action, Adventure, Casual, Indie, RPG, Simulation, Strategy, Early Access","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing"
739010,"Free to Play, Indie","Single-player, Steam Achievements, Partial Controller Support"
686570,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards"
956500,"Action, Indie, Strategy","Single-player, Steam Achievements, Tracked Controller Support, VR Supported, Partial Controller Support"
682920,"Adventure, Indie","Single-player, Steam Achievements, Partial Controller Support"
1827180,"Massively Multiplayer, RPG, Free to Play","Multi-player, MMO, Co-op, Online Co-op, Cross-Platform Multiplayer, In-App Purchases"
319730,"Action, Free to Play, Massively Multiplayer, RPG, Strategy","Single-player, Multi-player, MMO, Family Sharing"
