ID del juego,Géneros,Categorías,Fecha de Lanzamiento,Multiplayer,Cantidad de descargas,Precio,In-Purchased,Minutos jugadas,Fecha,Dias_Pasados,Minutos jugadas Totales
1019100,Action,"Single-player, Game demo, Partial Controller Support, Family Sharing",,0.0,5,0,0,,-1,708,95
1051690,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",,0.0,25,2499,0,,-1,708,807
1055430,"Action, Adventure, Casual, RPG, Strategy","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Remote Play Together, Family Sharing",,1.0,69,999,0,,-1,708,1764
1707650,"RPG, Strategy","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Family Sharing",,1.0,11,1399,0,,-1,708,224
1009560,"Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Steam Workshop, Steam Cloud, Family Sharing",,0.0,126,1999,0,,-1,708,1032
658970,"Casual, Free to Play, Indie, Massively Multiplayer, RPG, Simulation","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, In-App Purchases",,1.0,14,0,1,,-1,708,248
722750,,"Multi-player, PvP, Online PvP, Co-op, Online Co-op, In-App Purchases",,1.0,0,0,1,,-1,708,3
731910,Casual,"Single-player, Family Sharing",,0.0,0,0,0,,-1,708,2
807890,"Casual, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Steam Achievements, Remote Play Together, Family Sharing",,1.0,0,0,0,,-1,708,3
405900,RPG,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,43,1999,0,,-1,708,4778
495280,RPG,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,32,1999,0,,-1,708,247
803600,"RPG, Strategy","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,74,3999,0,,-1,708,8171
882710,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,3,899,0,,-1,708,748
924980,RPG,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Tablet, Family Sharing",,0.0,54,4999,0,,-1,708,3248
1167100,"Action, Indie, RPG","Single-player, Partial Controller Support, Family Sharing",,0.0,0,1799,0,,-1,708,31
1191840,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Workshop, Steam Cloud, Family Sharing",,0.0,12,199,0,,-1,708,9601
1233880,"RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, In-App Purchases, Steam Cloud, Family Sharing",,0.0,12,3999,1,,-1,708,228
1288310,Indie,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing",,0.0,8,999,0,,-1,708,687
1696440,"Indie, RPG, Strategy, Early Access","Single-player, Full controller support, Steam Workshop, Steam Workshop, Steam Cloud, Family Sharing",,0.0,87,1499,0,,-1,708,9226
1718570,"Action, Adventure, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",,0.0,248,2499,0,,-1,708,31328
1939560,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0.0,2,1499,0,,-1,708,304
1868180,"Adventure, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",,0.0,43,3999,0,,-1,708,1326
6010,Adventure,"Single-player, Steam Cloud, Family Sharing",,0.0,16,599,0,,-1,708,184
603140,"Casual, Free to Play, Indie, Simulation","Single-player, Steam Achievements",,0.0,0,0,0,,-1,708,175
623080,"Adventure, Casual, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,1,999,0,,-1,708,94
863570,"Adventure, Casual, RPG, Simulation, Strategy","Single-player, Steam Achievements, Partial Controller Support, Family Sharing",,0.0,14,402,0,,-1,708,957
227920,"Strategy, Casual","Single-player, Family Sharing",,0.0,14,0,0,,-1,708,668
505060,"Action, Adventure, Indie, RPG, Early Access","Single-player, Steam Cloud, Includes level editor, Family Sharing",,0.0,0,999,0,,-1,708,25
433530,"Action, Indie, Massively Multiplayer","Single-player, Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,1.0,25,2999,0,,-1,708,302
1371480,"Action, Indie, Strategy, Early Access","Multi-player, PvP, Online PvP, Steam Trading Cards, In-App Purchases, Family Sharing",,1.0,0,0,1,,-1,708,1
1763050,"Adventure, Casual, Indie","Single-player, Steam Achievements, Family Sharing",,0.0,14,499,0,,-1,708,395
1968340,"Action, Indie, Simulation, Early Access","Single-player, Partial Controller Support, Family Sharing",,0.0,2,1499,0,,-1,708,413
2209680,"Action, Casual, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,6,999,0,,-1,708,16
2027330,"Action, Casual, Indie, Simulation","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Includes level editor, Family Sharing",,1.0,338,799,0,,-1,708,308
733610,"Adventure, Indie, RPG","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,0,0,,-1,708,531
1344350,"Action, Adventure, Free to Play, Indie","Single-player, Partial Controller Support, Steam Cloud",,0.0,41,0,0,,-1,708,316
1599020,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,16,2499,0,,-1,708,452
1732740,"Casual, Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,1,399,0,,-1,708,338
1863670,"Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Family Sharing",,0.0,56,1999,0,,-1,708,910
2273880,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Workshop, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,2,599,0,,-1,708,82
2427700,"Strategy, Early Access","Multi-player, PvP, Online PvP, Steam Cloud, Family Sharing",,1.0,6883,1299,0,,-1,708,413
1529570,Audio Production,Steam Cloud,,0.0,61,3999,0,,-1,708,267
205550,"Action, Casual, Indie","Single-player, Multi-player, Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Cloud, Family Sharing",,1.0,0,499,0,,-1,708,163
99910,"Adventure, Casual, Free to Play, Massively Multiplayer, Strategy","Single-player, Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, In-App Purchases",,1.0,98,0,1,,-1,708,126
286080,"Action, Adventure, Free to Play, Indie","Single-player, Full controller support, Captions available, Steam Workshop, Steam Cloud, Includes level editor, Includes Source SDK",,0.0,6,0,0,,-1,708,368
238910,"Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,2,999,0,,-1,708,3298
267060,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,0,74,0,,-1,708,977
267940,"Action, Racing","Single-player, Family Sharing",,0.0,0,299,0,,-1,708,18
312640,"Action, Indie","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,0,299,0,,-1,708,1047
328940,Indie,"Single-player, Co-op, Steam Achievements, Partial Controller Support, Family Sharing",,0.0,0,1499,0,,-1,708,927
344130,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,0,499,0,,-1,708,2813
357900,"Adventure, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards, Family Sharing",,0.0,0,99,0,,-1,708,2224
359810,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,199,0,,-1,708,608
368650,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,299,0,,-1,708,458
371390,"Action, Indie","Single-player, Steam Trading Cards, Family Sharing",,0.0,0,299,0,,-1,708,504
375010,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,299,0,,-1,708,1941
375620,"Action, Adventure, Indie, Strategy","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Cross-Platform Multiplayer, Steam Trading Cards, Remote Play Together, Family Sharing",,1.0,0,599,0,,-1,708,870
385890,"Action, Free to Play, Massively Multiplayer, RPG, Strategy, Early Access","Multi-player, MMO, Co-op, Steam Achievements, Family Sharing",,1.0,0,0,0,,-1,708,195
389400,Casual,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,2,399,0,,-1,708,759
392820,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,299,0,,-1,708,1384
402330,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Steam Leaderboards, Family Sharing",,0.0,2,299,0,,-1,708,1031
404070,"Casual, Free to Play, Indie, RPG, Early Access","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Shared/Split Screen PvP, Cross-Platform Multiplayer, Steam Trading Cards, Remote Play Together",,1.0,0,0,0,,-1,708,152
405950,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,399,0,,-1,708,1113
272890,"Indie, Sports","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Partial Controller Support, Steam Leaderboards, Remote Play Together, Family Sharing",,1.0,0,999,0,,-1,708,130
415350,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing",,0.0,1,499,0,,-1,708,1244
415960,"Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Includes level editor, Remote Play on TV, Family Sharing",,0.0,0,299,0,,-1,708,1971
416690,Indie,Multi-player,,1.0,0,0,0,,-1,708,3
418160,"Casual, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,0,399,0,,-1,708,337
418430,"Action, Adventure, Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,0,1699,0,,-1,708,1076
424000,"Action, Adventure","Single-player, Steam Trading Cards, Family Sharing",,0.0,0,499,0,,-1,708,1646
430020,Adventure,"Single-player, Steam Trading Cards, Family Sharing",,0.0,1,399,0,,-1,708,412
434210,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,2,99,0,,-1,708,2109
434500,"Action, Casual, Indie, Strategy","Single-player, Steam Trading Cards, Family Sharing",,0.0,0,99,0,,-1,708,1192
435140,"Casual, Strategy","Single-player, Steam Trading Cards, Family Sharing",,0.0,0,399,0,,-1,708,317
440730,"Action, Adventure, Indie, Simulation","Single-player, Multi-player, Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Steam Leaderboards, Family Sharing",,1.0,0,99,0,,-1,708,1603
448470,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,99,0,,-1,708,2198
449520,"Casual, Strategy","Single-player, Steam Trading Cards, Family Sharing",,0.0,0,399,0,,-1,708,305
449530,"Action, Adventure, Casual, Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,399,0,,-1,708,1088
452920,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing",,0.0,0,999,0,,-1,708,204
453850,"Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,0,299,0,,-1,708,1353
455970,Casual,"Single-player, Steam Trading Cards, Family Sharing",,0.0,0,99,0,,-1,708,555
456660,Casual,"Single-player, Steam Trading Cards, Family Sharing",,0.0,0,99,0,,-1,708,524
461880,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,0,299,0,,-1,708,995
461890,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing",,0.0,0,199,0,,-1,708,1398
463100,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing",,0.0,0,299,0,,-1,708,1235
463710,"Casual, Indie","Single-player, Steam Trading Cards, Family Sharing",,0.0,0,99,0,,-1,708,1291
466890,"Action, Adventure","Single-player, Steam Trading Cards, Family Sharing",,0.0,0,499,0,,-1,708,1216
473810,"Action, Adventure, Indie, Massively Multiplayer, Simulation","Single-player, Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Trading Cards, In-App Purchases, Partial Controller Support, Family Sharing",,1.0,0,99,1,,-1,708,351
485390,"Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,0,499,0,,-1,708,1049
485890,Simulation,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,0,99,0,,-1,708,378
495780,"Casual, Indie","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,299,0,,-1,708,1150
496680,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,1,99,0,,-1,708,967
497100,"Action, Adventure, Casual, Indie, Sports","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,0,99,0,,-1,708,631
502090,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing",,0.0,0,499,0,,-1,708,1256
507380,"Casual, Indie","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,0,99,0,,-1,708,1960
507390,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing",,0.0,0,99,0,,-1,708,1048
520530,"Action, Indie, Massively Multiplayer, Early Access","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Stats, Family Sharing",,1.0,0,0,0,,-1,708,1031
536410,"Violent, Gore, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,299,0,,-1,708,319
543170,"Action, Adventure, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing",,0.0,1,99,0,,-1,708,1019
543360,"Action, Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,0,99,0,,-1,708,572
551080,"Action, Indie","Single-player, Steam Trading Cards, Family Sharing",,0.0,0,99,0,,-1,708,936
551930,"Indie, Simulation, Sports","Single-player, Steam Trading Cards, Family Sharing",,0.0,0,99,0,,-1,708,890
571020,"Action, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing",,0.0,0,99,0,,-1,708,1351
571870,"Action, Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing",,0.0,0,99,0,,-1,708,968
575840,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0.0,0,199,0,,-1,708,1767
576750,"Action, Adventure, Indie","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Family Sharing",,0.0,0,99,0,,-1,708,136
579150,"Action, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing",,0.0,1,99,0,,-1,708,1376
622170,Action,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Steam Trading Cards, Steam Leaderboards, Family Sharing",,1.0,0,1499,0,,-1,708,233
662830,"Action, RPG, Strategy","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, In-App Purchases, Remote Play Together",,1.0,19,0,1,,-1,708,846
1126320,Indie,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing",,0.0,340,1399,0,,-1,708,5361
1172940,Adventure,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,2,999,0,,-1,708,52
1545450,"Casual, Indie","Single-player, Steam Trading Cards, Family Sharing",,0.0,34,499,0,,-1,708,274
1840490,"Action, Indie","Single-player, Full controller support, Family Sharing",,0.0,2,799,0,,-1,708,8
2067790,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,0,699,0,,-1,708,237
2162520,"Adventure, Casual, Indie, Simulation","Single-player, Family Sharing",,0.0,0,1599,0,,-1,708,4
390570,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Stats, Family Sharing",,0.0,0,199,0,,-1,708,883
411370,Action,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing","{'date': '19 Apr, 2016'}",1.0,15,2499,0,,19/04/2016 00:00,2911,1656
522880,Adventure,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,0,1999,0,,-1,708,24
658620,"Adventure, Casual","Single-player, Steam Trading Cards, Family Sharing",,0.0,15,2999,0,,-1,708,12231
965010,Adventure,"Single-player, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,1,3499,0,,-1,708,123
970570,Adventure,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing",,0.0,26,2499,0,,-1,708,1682
976390,"Casual, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,4,1999,0,,-1,708,858
1144300,Adventure,"Single-player, Steam Cloud, Family Sharing",,0.0,0,2999,0,,-1,708,168
1145030,Adventure,"Single-player, Steam Cloud, Family Sharing",,0.0,0,3499,0,,-1,708,743
1714320,"Casual, Indie","Single-player, Family Sharing",,0.0,9,499,0,,-1,708,173
346290,"Action, Adventure, Free to Play, Indie","Single-player, Full controller support, Captions available, Family Sharing",,0.0,2,0,0,,-1,708,98
608990,"Casual, Indie, Simulation, Strategy, Early Access","Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Family Sharing",,1.0,1,99,0,,-1,708,78
760510,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support",,0.0,0,0,0,,-1,708,31
640890,"Action, Indie","Single-player, Steam Achievements, Full controller support, Family Sharing",,0.0,1,199,0,,-1,708,410
1755910,"Action, Free to Play","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, In-App Purchases, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing",,1.0,22,5952,1,,-1,708,3319
664830,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0.0,19,1499,0,,-1,708,1453
326160,"Adventure, Free to Play, Massively Multiplayer, RPG","Single-player, Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards",,1.0,54,0,0,,-1,708,218
342190,"Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, Tracked Controller Support, VR Only, VR Support, Steam Cloud, Family Sharing",,1.0,0,2499,0,,-1,708,256
977690,"Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Tracked Controller Support, VR Only, Family Sharing",,1.0,0,999,0,,-1,708,27
1363430,Action,"Single-player, Tracked Controller Support, VR Only",,0.0,31,0,0,,-1,708,903
214170,RPG,"Single-player, Family Sharing",,0.0,34,599,0,,-1,708,685
224440,"Indie, RPG, Simulation, Strategy, Early Access","Single-player, Steam Workshop, Family Sharing",,0.0,0,0,0,,-1,708,2391
207930,Action,"Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Stats, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing",,1.0,2,999,0,,-1,708,989
252290,"Adventure, Indie","Single-player, Steam Achievements, Steam Workshop, Steam Cloud, Stats, Family Sharing",,0.0,0,0,0,,-1,708,41
290320,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,0,1499,0,,-1,708,280
293940,"Action, Indie, Simulation, Strategy","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,1.0,0,499,0,,-1,708,281
297060,"Action, Indie, Strategy","Single-player, Partial Controller Support, Family Sharing",,0.0,0,999,0,,-1,708,41
301220,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Includes level editor, Family Sharing",,0.0,0,1999,0,,-1,708,7
219760,RPG,"Single-player, Family Sharing",,0.0,4,599,0,,-1,708,261
312200,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing",,0.0,4,1999,0,,-1,708,1868
253510,"Indie, Strategy","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Leaderboards",,1.0,0,1999,0,,-1,708,331
323060,"Casual, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,4,1499,0,,-1,708,642
339200,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing",,0.0,3,1499,0,,-1,708,3252
368720,"Action, Adventure, Indie, Simulation, Early Access","Single-player, Steam Trading Cards, Family Sharing",,0.0,0,499,0,,-1,708,1381
372800,"Adventure, Indie, Massively Multiplayer, RPG, Free to Play, Early Access","Single-player, Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, In-App Purchases, Partial Controller Support, Stats, Steam Leaderboards, Includes level editor",,1.0,83,0,1,,-1,708,1422
398850,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,10,1499,0,,-1,708,2415
403970,RPG,"Single-player, Steam Achievements, Full controller support, Remote Play on TV, Family Sharing",,0.0,3,3999,0,,-1,708,12
471010,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,25,2999,0,,-1,708,1191
573120,"Adventure, Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,33,1999,0,,-1,708,1267
378540,"Action, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",,0.0,71,1499,0,,-1,708,3085
672970,"Adventure, RPG","Single-player, Family Sharing",,0.0,0,699,0,,-1,708,5
565020,"Action, Adventure, Free to Play, Massively Multiplayer, RPG","Multi-player, MMO, PvP, Online PvP, Steam Trading Cards, In-App Purchases",,1.0,0,0,1,,-1,708,179
770070,"Adventure, RPG","Single-player, Family Sharing",,0.0,1,699,0,,-1,708,23
780580,"Adventure, Casual, Indie, RPG, Strategy","Single-player, Steam Achievements, Family Sharing",,0.0,0,599,0,,-1,708,54
840800,"Action, Adventure, Casual, Indie, Massively Multiplayer, RPG, Strategy, Early Access","Single-player, Multi-player, MMO, PvP, Online PvP, Family Sharing",,1.0,21,1999,0,,-1,708,15492
929010,"Adventure, Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,16,1299,0,,-1,708,2904
957440,"Adventure, RPG, Strategy","Single-player, Family Sharing",,0.0,0,699,0,,-1,708,10
449960,"Action, Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Stats, Steam Leaderboards, Remote Play on TV, Family Sharing",,0.0,21,1249,0,,-1,708,11789
1151080,"Free to Play, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards",,0.0,1,0,0,,-1,708,275
1390680,"Free to Play, Audio Production",In-App Purchases,"{'date': '9 Oct, 2020'}",0.0,3,0,1,,09/10/2020 00:00,1277,156
1614730,"Indie, Simulation, Strategy",Single-player,"{'date': '24 Jun, 2021'}",0.0,1,0,0,,24/06/2021 00:00,1019,286
2244800,"Action, Adventure, Indie, RPG, Strategy",Single-player,"{'date': '8 Jun, 2023'}",0.0,1,0,0,,08/06/2023 00:00,305,160
2321580,"Action, Adventure, Indie","Single-player, Full controller support","{'date': '22 Sep, 2023'}",0.0,7,0,0,,22/09/2023 00:00,199,63
2488510,"Action, Casual, Indie, RPG, Early Access","Single-player, Steam Achievements, Steam Cloud, Family Sharing","{'date': '23 Oct, 2023'}",0.0,43,499,0,,23/10/2023 00:00,168,695
1026420,"Indie, RPG, Free to Play","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play on Tablet","{'date': '2 Oct, 2019'}",0.0,9,0,0,,02/10/2019 00:00,1650,711
2586870,"Indie, RPG","Single-player, Steam Achievements, Full controller support, Family Sharing","{'date': '29 Sep, 2023'}",0.0,0,0,0,,29/09/2023 00:00,192,12
666330,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Workshop, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Includes level editor, Family Sharing","{'date': '1 Dec, 2017'}",0.0,0,99,0,,01/12/2017 00:00,2320,144
293840,"Action, Indie","Multi-player, Cross-Platform Multiplayer, Steam Workshop, Partial Controller Support, Includes level editor, Family Sharing","{'date': '30 Jun, 2014'}",1.0,0,999,0,,30/06/2014 00:00,3570,70
300760,"Action, Indie, Strategy, Early Access","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing","{'date': '1 Oct, 2015'}",0.0,0,0,0,,01/10/2015 00:00,3112,432
362610,"Indie, Racing","Single-player, Steam Achievements, Steam Trading Cards, Stats, Steam Leaderboards, Family Sharing","{'date': '25 May, 2015'}",0.0,0,399,0,,25/05/2015 00:00,3241,3176
388420,Indie,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'date': '21 Aug, 2015'}",0.0,1,119,0,,21/08/2015 00:00,3153,913
424830,"Action, Indie, Free to Play","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play Together","{'date': '18 Mar, 2016'}",1.0,0,0,0,,18/03/2016 00:00,2943,925
453980,"Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'date': '23 Mar, 2016'}",0.0,0,199,0,,23/03/2016 00:00,2938,1491
1240290,"Action, Free to Play, Indie, Massively Multiplayer","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, In-App Purchases","{'date': '4 Mar, 2020'}",1.0,2,0,1,,04/03/2020 00:00,1496,94
1131080,"Action, Casual, Indie, Strategy, Free to Play","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, In-App Purchases, Steam Cloud, Stats, Steam Leaderboards","{'date': '7 May, 2021'}",1.0,8,0,1,,07/05/2021 00:00,1067,375
338060,Casual,"Single-player, Steam Trading Cards, Family Sharing","{'date': '21 Jan, 2015'}",0.0,0,1499,0,,21/01/2015 00:00,3365,845
429680,"Free to Play, Indie, Massively Multiplayer, Strategy","Single-player, Multi-player, MMO, Steam Achievements, Steam Trading Cards","{'date': '1 Feb, 2016'}",1.0,3,0,0,,01/02/2016 00:00,2989,190
