ID del juego,Géneros,Categorías,Fecha de Lanzamiento,Multiplayer,Cantidad de descargas,Precio,In-Purchased,Fecha,Dias_Pasados
513610,"Action, Casual, Indie","Single-player, Full controller support, Steam Trading Cards, Family Sharing","{'date': '21 Sep, 2016'}",0,0,71,0,21/09/2016 00:00,2756
513840,"Action, Indie","Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Remote Play on TV, Remote Play Together, Family Sharing","{'date': '30 Sep, 2016'}",1,0,999,0,30/09/2016 00:00,2747
513880,"Action, Casual, Indie, Massively Multiplayer, Simulation, Strategy, Early Access","Single-player, Multi-player, PvP, Online PvP, Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '25 Aug, 2016'}",1,0,199,0,25/08/2016 00:00,2783
513960,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing","{'date': '15 Mar, 2017'}",0,0,299,0,15/03/2017 00:00,2581
514090,"Casual, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '15 Sep, 2016'}",0,0,999,0,15/09/2016 00:00,2762
514220,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Remote Play Together, Family Sharing","{'date': '17 Aug, 2016'}",1,0,799,0,17/08/2016 00:00,2791
514240,"Action, Adventure, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing","{'date': '10 Oct, 2016'}",0,0,299,0,10/10/2016 00:00,2737
514290,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Stats, Steam Leaderboards, Family Sharing","{'date': '20 Mar, 2017'}",0,1,999,0,20/03/2017 00:00,2576
514340,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Includes level editor, Family Sharing","{'date': '27 Jan, 2017'}",0,0,399,0,27/01/2017 00:00,2628
514620,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Includes level editor, Family Sharing","{'date': '25 Jan, 2017'}",0,1,349,0,25/01/2017 00:00,2630
514810,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing","{'date': '27 Jan, 2017'}",0,0,124,0,27/01/2017 00:00,2628
514990,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Remote Play on TV, Remote Play Together, Family Sharing","{'date': '17 Jan, 2017'}",1,0,999,0,17/01/2017 00:00,2638
515650,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing","{'date': '10 Oct, 2016'}",0,0,419,0,10/10/2016 00:00,2737
515910,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards, Family Sharing","{'date': '19 Aug, 2016'}",0,0,59,0,19/08/2016 00:00,2789
516010,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'date': '6 Sep, 2016'}",0,0,499,0,06/09/2016 00:00,2771
516560,"Adventure, Indie","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '4 Sep, 2016'}",0,0,499,0,04/09/2016 00:00,2773
516840,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '8 Sep, 2016'}",0,0,399,0,08/09/2016 00:00,2769
516920,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Family Sharing","{'date': '23 Aug, 2016'}",0,0,299,0,23/08/2016 00:00,2785
517010,"Violent, Gore, Action, Adventure, Indie","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '11 Nov, 2016'}",0,0,99,0,11/11/2016 00:00,2705
517110,"Casual, Indie, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing","{'date': '3 Mar, 2017'}",1,0,0,0,03/03/2017 00:00,2593
517360,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '22 Sep, 2016'}",0,1,1499,0,22/09/2016 00:00,2755
517470,"Casual, Indie","Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing","{'date': '9 Sep, 2016'}",1,0,299,0,09/09/2016 00:00,2768
517660,"Action, Indie","Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Stats, Family Sharing","{'date': '16 Sep, 2016'}",1,0,199,0,16/09/2016 00:00,2761
518280,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing","{'date': '23 Sep, 2016'}",0,0,899,0,23/09/2016 00:00,2754
518650,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'date': '29 Sep, 2016'}",0,0,599,0,29/09/2016 00:00,2748
518670,"Action, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'date': '6 Sep, 2016'}",0,0,499,0,06/09/2016 00:00,2771
519870,"Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Includes level editor, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","{'date': '26 Oct, 2016'}",0,1,99,0,26/10/2016 00:00,2721
492610,"Action, Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'date': '25 Aug, 2016'}",0,0,99,0,25/08/2016 00:00,2783
519990,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'date': '23 Nov, 2016'}",0,0,399,0,23/11/2016 00:00,2693
520290,"Action, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Stats, Family Sharing","{'date': '26 Aug, 2016'}",0,0,99,0,26/08/2016 00:00,2782
520820,"Adventure, Indie, RPG, Strategy","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing","{'date': '1 Sep, 2016'}",0,0,0,0,01/09/2016 00:00,2776
521100,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'date': '1 May, 2017'}",0,0,499,0,01/05/2017 00:00,2534
521130,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing","{'date': '13 Sep, 2016'}",0,1,69,0,13/09/2016 00:00,2764
521210,Indie,"Single-player, Steam Trading Cards, Family Sharing","{'date': '25 Aug, 2016'}",0,0,899,0,25/08/2016 00:00,2783
521280,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '6 Sep, 2016'}",0,1,559,0,06/09/2016 00:00,2771
521540,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '2 Sep, 2016'}",0,0,799,0,02/09/2016 00:00,2775
521580,Indie,"Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Remote Play Together, Family Sharing","{'date': '16 Dec, 2016'}",1,0,299,0,16/12/2016 00:00,2670
521980,"Action, Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing","{'date': '5 Nov, 2016'}",0,0,99,0,05/11/2016 00:00,2711
522010,"Action, Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Commentary available, Family Sharing","{'date': '15 Sep, 2016'}",0,0,199,0,15/09/2016 00:00,2762
522080,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Steam Leaderboards, Family Sharing","{'date': '31 Mar, 2017'}",0,0,699,0,31/03/2017 00:00,2565
522220,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Tracked Controller Support, VR Supported, Steam Trading Cards, Family Sharing","{'date': '17 Feb, 2017'}",0,0,499,0,17/02/2017 00:00,2607
522490,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing","{'date': '12 Sep, 2016'}",0,0,299,0,12/09/2016 00:00,2765
522890,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '15 Dec, 2016'}",0,0,199,0,15/12/2016 00:00,2671
522990,"Casual, Indie",Single-player,"{'date': '2 Sep, 2016'}",0,0,0,0,02/09/2016 00:00,2775
523210,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '26 Jan, 2017'}",0,4,83,0,26/01/2017 00:00,2629
523730,"Adventure, Casual, Indie","Single-player, Steam Achievements, Partial Controller Support, Family Sharing","{'date': '26 Oct, 2016'}",0,0,999,0,26/10/2016 00:00,2721
523780,"Adventure, Casual, Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Family Sharing","{'date': '26 May, 2017'}",0,4,499,0,26/05/2017 00:00,2509
521000,"Action, Adventure, Casual, Indie","Single-player, Steam Trading Cards, Partial Controller Support, Stats, Family Sharing","{'date': '2 Sep, 2016'}",0,0,299,0,02/09/2016 00:00,2775
517330,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing","{'date': '21 Nov, 2016'}",0,0,1299,0,21/11/2016 00:00,2695
525330,"Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Remote Play Together, Family Sharing","{'date': '18 Oct, 2016'}",1,0,499,0,18/10/2016 00:00,2729
525600,"Adventure, Casual, Indie","Single-player, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '26 Sep, 2016'}",0,0,99,0,26/09/2016 00:00,2751
526490,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '13 Oct, 2016'}",0,9,599,0,13/10/2016 00:00,2734
517190,"Action, Indie","Single-player, Steam Trading Cards, Family Sharing","{'date': '23 Nov, 2016'}",0,0,199,0,23/11/2016 00:00,2693
526750,"Violent, Gore, Adventure, Casual, Indie, Strategy","Single-player, Tracked Controller Support, VR Only, Steam Trading Cards, Family Sharing","{'date': '14 Oct, 2016'}",0,0,399,0,14/10/2016 00:00,2733
527380,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'date': '14 Apr, 2017'}",0,0,699,0,14/04/2017 00:00,2551
527420,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '1 Dec, 2016'}",0,2,1499,0,01/12/2016 00:00,2685
527510,"Casual, Indie, Simulation, Strategy","Single-player, Steam Trading Cards, Family Sharing","{'date': '13 Sep, 2016'}",0,0,299,0,13/09/2016 00:00,2764
483420,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '7 Oct, 2016'}",0,2,599,0,07/10/2016 00:00,2740
527810,"Action, Indie","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing","{'date': '8 Sep, 2016'}",0,0,99,0,08/09/2016 00:00,2769
528070,"Casual, Indie, Simulation, Sports, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '10 Oct, 2016'}",0,2,89,0,10/10/2016 00:00,2737
528180,"Indie, Strategy","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Turn Notifications, Remote Play Together, Family Sharing","{'date': '14 Feb, 2017'}",1,0,699,0,14/02/2017 00:00,2610
528670,"Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'date': '11 Nov, 2016'}",0,0,99,0,11/11/2016 00:00,2705
528720,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing","{'date': '4 Oct, 2016'}",0,0,999,0,04/10/2016 00:00,2743
528770,Action,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'date': '18 Nov, 2016'}",0,0,199,0,18/11/2016 00:00,2698
528950,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '16 Dec, 2016'}",0,0,249,0,16/12/2016 00:00,2670
529160,"Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '16 Dec, 2016'}",0,0,1199,0,16/12/2016 00:00,2670
529480,"Violent, Action, Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Stats, Includes level editor, Family Sharing","{'date': '26 Sep, 2016'}",0,0,0,0,26/09/2016 00:00,2751
525070,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Stats","{'date': '10 Feb, 2017'}",0,0,0,0,10/02/2017 00:00,2614
529500,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards, Family Sharing","{'date': '7 Oct, 2016'}",0,0,899,0,07/10/2016 00:00,2740
529660,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'date': '18 May, 2017'}",0,1,1999,0,18/05/2017 00:00,2517
529950,"Action, Casual, Indie, Sports","Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play Together, Family Sharing","{'date': '24 Oct, 2016'}",1,0,199,0,24/10/2016 00:00,2723
530020,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'date': '5 May, 2017'}",0,0,1499,0,05/05/2017 00:00,2530
530390,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'date': '25 Oct, 2016'}",0,0,899,0,25/10/2016 00:00,2722
530520,"Action, Indie","Single-player, Family Sharing","{'date': '6 Oct, 2016'}",0,0,299,0,06/10/2016 00:00,2741
530740,"Action, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing","{'date': '10 Oct, 2016'}",1,0,0,0,10/10/2016 00:00,2737
530920,Indie,"Single-player, Steam Trading Cards, Family Sharing","{'date': '6 Oct, 2016'}",0,0,199,0,06/10/2016 00:00,2741
532090,"Adventure, Indie, RPG, Strategy","Single-player, Steam Trading Cards, Family Sharing","{'date': '8 Nov, 2016'}",0,0,0,0,08/11/2016 00:00,2708
532660,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '26 Oct, 2016'}",0,0,199,0,26/10/2016 00:00,2721
532700,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing","{'date': '11 Nov, 2016'}",0,0,1399,0,11/11/2016 00:00,2705
533320,"Violent, Gore, Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Includes level editor, Family Sharing","{'date': '22 Nov, 2016'}",0,0,0,0,22/11/2016 00:00,2694
533660,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, VR Supported, Steam Trading Cards, Family Sharing","{'date': '29 Dec, 2016'}",0,0,399,0,29/12/2016 00:00,2657
533890,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '19 Oct, 2016'}",0,0,199,0,19/10/2016 00:00,2728
534200,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '26 Oct, 2016'}",0,0,89,0,26/10/2016 00:00,2721
511490,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Family Sharing","{'date': '17 Oct, 2016'}",0,1,499,0,17/10/2016 00:00,2730
535460,"Casual, Indie, Simulation","Single-player, Tracked Controller Support, VR Only, Family Sharing","{'date': '17 Oct, 2016'}",0,0,99,0,17/10/2016 00:00,2730
535840,"Casual, Indie","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing","{'date': '25 Nov, 2016'}",0,0,1199,0,25/11/2016 00:00,2691
535890,Indie,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Leaderboards, Family Sharing","{'date': '14 Dec, 2016'}",0,0,399,0,14/12/2016 00:00,2672
536320,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '3 Oct, 2016'}",0,0,199,0,03/10/2016 00:00,2744
536470,Indie,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'date': '16 Oct, 2016'}",0,0,299,0,16/10/2016 00:00,2731
536780,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '10 Nov, 2016'}",0,2,1499,0,10/11/2016 00:00,2706
537200,"Casual, Indie, Strategy","Single-player, Steam Trading Cards, Family Sharing","{'date': '9 Nov, 2016'}",0,0,599,0,09/11/2016 00:00,2707
537700,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing","{'date': '18 Oct, 2016'}",0,0,399,0,18/10/2016 00:00,2729
538060,"Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'date': '18 Nov, 2016'}",0,0,1999,0,18/11/2016 00:00,2698
538590,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Commentary available, Family Sharing","{'date': '8 Oct, 2016'}",0,0,999,0,08/10/2016 00:00,2739
538700,"Action, Adventure, Casual, Indie, RPG, Sports","Single-player, Steam Trading Cards, Family Sharing","{'date': '19 Dec, 2016'}",0,0,99,0,19/12/2016 00:00,2667
539380,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing","{'date': '14 Oct, 2016'}",0,0,0,0,14/10/2016 00:00,2733
539440,"Casual, Indie, Simulation","Single-player, Steam Trading Cards, Family Sharing","{'date': '3 Nov, 2016'}",0,0,199,0,03/11/2016 00:00,2713
540640,"Action, Adventure, Casual, Indie, RPG","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing","{'date': '13 Oct, 2016'}",1,0,699,0,13/10/2016 00:00,2734
540860,"Casual, Indie, RPG, Strategy","Single-player, Steam Trading Cards, Steam Workshop, Stats, Family Sharing","{'date': '10 Feb, 2017'}",0,0,499,0,10/02/2017 00:00,2614
541240,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'date': '19 Jan, 2017'}",0,0,999,0,19/01/2017 00:00,2636
541720,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '20 Oct, 2016'}",0,1,293,0,20/10/2016 00:00,2727
542200,"Casual, Indie, Simulation","Single-player, Steam Achievements, Partial Controller Support, Family Sharing","{'date': '14 Feb, 2017'}",0,0,999,0,14/02/2017 00:00,2610
542260,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '15 Nov, 2016'}",0,1,599,0,15/11/2016 00:00,2701
542350,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Includes level editor, Family Sharing","{'date': '21 Dec, 2016'}",0,1,499,0,21/12/2016 00:00,2665
542550,"Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,0,199,0,-1,1398
542570,"Indie, Racing, Simulation","Single-player, Tracked Controller Support, VR Only, Steam Leaderboards, Family Sharing",,0,0,599,0,-1,1398
543270,"Adventure, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing",,0,0,499,0,-1,1398
544190,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,0,0,-1,1398
545200,"Casual, Sports","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,1,0,119,0,-1,1398
545400,"Adventure, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing",,0,0,999,0,-1,1398
545410,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0,0,99,0,-1,1398
545670,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,0,399,0,-1,1398
545860,"Action, Adventure, Casual","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards",,0,0,0,0,-1,1398
546070,"Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,0,199,0,-1,1398
546170,"Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing",,0,0,99,0,-1,1398
546340,"Action, Adventure, Casual, Indie","Single-player, Steam Trading Cards, Commentary available, Family Sharing",,0,0,1399,0,-1,1398
546490,"Casual, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,299,0,-1,1398
546550,"Action, Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Leaderboards, Family Sharing",,0,0,299,0,-1,1398
546610,"Indie, Racing, Sports, Early Access","Single-player, Multi-player, PvP, Online PvP, Steam Trading Cards, Partial Controller Support, Family Sharing",,1,0,499,0,-1,1398
546700,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0,0,499,0,-1,1398
547040,"Adventure, Simulation","Single-player, Tracked Controller Support, VR Only, Steam Trading Cards, Family Sharing",,0,0,399,0,-1,1398
547090,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0,0,264,0,-1,1398
548230,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Leaderboards, Family Sharing",,0,0,59,0,-1,1398
548710,"Action, Adventure, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing",,0,0,599,0,-1,1398
297660,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing",,0,0,0,0,-1,1398
549900,Action,"Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing",,0,0,299,0,-1,1398
550310,"Action, Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,0,699,0,-1,1398
550580,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0,0,99,0,-1,1398
551100,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,199,0,-1,1398
551680,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing",,0,0,0,0,-1,1398
552160,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Family Sharing",,0,1,399,0,-1,1398
404170,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0,0,1299,0,-1,1398
446600,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0,0,1299,0,-1,1398
552870,"Adventure, Casual, Indie","Single-player, Tracked Controller Support, VR Only, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,399,0,-1,1398
553000,"Adventure, Indie","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards, Family Sharing",,0,0,99,0,-1,1398
553210,"Action, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,6,0,0,-1,1398
553450,"Action, Indie","Single-player, Steam Achievements, Full controller support, Tracked Controller Support, VR Only, Steam Trading Cards, Family Sharing",,0,0,299,0,-1,1398
553780,"Action, Casual, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Stats, Steam Leaderboards, Includes level editor, Remote Play Together, Family Sharing",,1,0,499,0,-1,1398
553830,"Indie, Strategy","Single-player, Steam Trading Cards, Family Sharing",,0,0,999,0,-1,1398
553960,"Action, Adventure, Indie","Single-player, Partial Controller Support, Family Sharing",,0,0,1999,0,-1,1398
554660,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Stats, Steam Leaderboards, Family Sharing",,0,0,299,0,-1,1398
555060,"Action, Casual, Indie, Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards, Steam Leaderboards, Family Sharing",,1,0,1999,0,-1,1398
555080,Simulation,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0,0,99,0,-1,1398
555290,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing",,0,0,499,0,-1,1398
555750,"Action, Indie","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Partial Controller Support, Stats, Steam Leaderboards, Family Sharing",,1,0,99,0,-1,1398
555830,"Action, Casual, Indie, Massively Multiplayer","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Steam Trading Cards, Family Sharing",,1,0,799,0,-1,1398
555890,"Action, Adventure, Indie, RPG","Single-player, Multi-player, PvP, Online PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play Together, Family Sharing",,1,0,299,0,-1,1398
555920,"Action, Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing",,0,1,99,0,-1,1398
556000,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0,0,499,0,-1,1398
556090,"Action, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Steam Leaderboards, Remote Play Together, Family Sharing",,1,0,499,0,-1,1398
526920,"Action, Casual, Indie, Racing, Sports","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Partial Controller Support, Stats, Steam Leaderboards, Family Sharing",,1,0,0,0,-1,1398
