ID del juego,Repeticiones,Minutos Totales
1348180,1,1958
1424720,1,682
1559390,4,13537
1582890,1,3
1585570,1,460
1831250,1,367
1846330,2,776
1948980,9,15767
1973710,6,7454
2055050,3,1118
529340,19,113179
2157680,2,436
2173800,5,1186
2192620,2,728
2261240,1,539
2311260,1,836
2340650,1,290
2474940,1,381
2510890,1,125
32450,8,5664
1659420,14,15207
427920,10,846
663090,1,2137
678800,35,14445
2107670,10,18025
2353760,7,405
246840,4,450
248330,8,3649
303720,7,1328
310700,2,354
251530,12,2735
294750,7,1259
298180,4,634
457520,7,1018
531510,8,10839
546410,5,746
658550,8,1888
779640,6,1234
844930,10,2670
865090,7,1291
893030,9,2381
1012630,4,2532
1038740,4,1892
1101450,11,1869
1148510,19,2411
1192640,17,3288
323470,23,43831
755540,8,4329
1955960,15,1339
1957780,3,186
2225070,27,32189
352520,6,1312
420440,1,2753
551110,14,1423
626680,9,178
655160,2,52
912450,1,281
1049410,25,5688
797410,27,1916
680360,16,3537
2720,1,4
58200,3,306
107800,8,1935
346320,3,93
342310,7,2239
235380,3,2068
553260,5,2666
1092660,9,2620
16730,6,922
91330,2,472
288470,22,16294
301910,30,13942
372540,4,45
376870,13,9145
378720,2,256
774941,6,565
407510,5,1721
410380,3,1479
418070,20,4214
466500,5,823
633460,20,9632
1129580,22,34102
1180660,14,8769
1873030,8,69
1556790,9,5251
2666200,1,90
2668170,1,83
37960,1,88
61730,1,365
11610,2,4309
36620,2,98
260130,2,695
266150,5,259
283060,4,131
284830,6,1923
324170,3,284
245300,2,217
331390,6,2105
333250,5,1547
340730,5,1834
365070,3,18
365850,3,750
367120,4,112
386480,12,8638
397270,7,2311
416130,2,25
423880,9,130
429300,1,377
429940,1,589
431510,1,3
439940,4,1209
447570,1,26
463390,3,665
472680,6,162
487430,9,6689
496260,1,850
531730,2,1285
547340,6,5017
562480,1,380
568770,2,133
599480,2,1964
601220,26,5650
626510,6,1240
629960,5,788
630060,11,4691
809880,3,1001
702700,2,1053
871280,1,45
897330,3,867
1006400,3,1747
259340,18,3794
407120,7,768
735280,3,218
801880,3,81
898720,1,27
872790,11,122786
997070,11,5028
503940,11,6247
823550,5,936
860860,2,4
1244090,3,2082
1550730,2,128
212390,8,471
221080,2,23
1048950,2,309
373700,2,1236
29640,1,1
1184370,19,93078
1222690,17,60375
416450,2,61
444880,2,565
520860,4,57
568810,14,3138
822530,2,8
829590,10,7444
1206610,14,2780
67000,1,33
71260,2,151
15540,2,86
70420,1,86
207350,4,1091
63710,11,1810
207400,5,532
219950,4,2098
219680,3,215
227080,5,874
71250,9,3487
203650,3,1179
213610,10,5418
234160,8,1433
253840,4,1620
235800,10,4275
271920,3,49
296070,6,1494
302710,5,2721
302790,5,1038
314180,2,326
316600,3,213
327140,2,179
343740,4,20
214570,4,531
351990,6,2638
356400,3,336
359350,3,521
366640,3,628
373770,10,3041
375900,3,3982
375950,11,339
377870,1,129
388980,1,25931
408250,1,79
410570,1,15
377860,2,311
428550,17,3035
431840,4,656
396030,2,53
462910,1,2
495350,2,371
512080,1,9
517710,5,1326
222500,1,3
528580,1,23
533970,1,64
535850,2,23
536560,1,17
115800,9,2389
559010,4,32
563840,4,2848
595500,1,19
624460,3,17
525700,1,3
966330,4,576
584400,19,12271
660520,1,7
662470,1,3
672640,1,15
636450,1,214
473770,6,668
708680,1,12
724870,1,9
730550,1,6
732430,16,2851
735460,1,7
735810,1,3
637100,3,4615
757380,1,10
771310,1,6
778260,2,313
785260,3,1650
840010,3,4745
758330,8,1563
925950,2,234
396900,9,2314
1086850,1,35
1173510,3,12239
1194260,2,1657
1341050,1,3
1353230,4,4114
609920,5,498
1701800,1,41
1730680,2,863
1730700,2,812
607380,4,8
878760,6,6512
912170,1,1
1188540,5,1687
1278480,5,14818
1811010,2,10
1846380,20,20312
2808930,2,101
527340,2,365
1028860,1,4
32460,3,77
266450,2,3
216150,20,17656
249870,7,1409
253370,2,402
269310,2,144
295670,1,2
308000,13,3483
310370,23,1174
233610,14,14994
328000,1,1
364750,1,1
370870,5,679
371140,14,1925
405820,2,840
405830,2,1269
522240,3,94
524250,1,30
574090,6,1123
574980,6,33381
607050,11,4210
609490,5,2554
611660,6,996
618740,6,240
619780,4,142
620050,2,2
625140,6,6796
629090,2,669
648350,43,42652
674500,5,1251
674520,3,163
686600,5,737
709440,5,152
730820,2,268
730830,1,1
732810,1,11
763970,1,14
765840,1,2
765860,1,4
765900,2,82
765910,1,2
777880,3,98
798460,1,262
637090,13,26090
862480,2,87
334210,23,5910
790820,9,10305
938380,9,4913
1144110,2,77
1703340,12,2513
6000,17,1720
32400,3,16
42160,20,21093
206980,2,268
207250,3,85
207080,8,1979
205910,7,930
222140,5,1114
224500,6,2620
234370,2,14
242880,8,1527
244590,8,888
250260,8,1387
25000,10,3495
234190,14,619
268650,8,15324
302380,12,618
342180,18,2686
362490,4,4161
427250,4,1162
430440,2,370
541300,7,956
629730,25,21374
579840,5,2298
803330,7,1263
848480,3,5064
850450,4,583
1062830,10,2646
1148590,9,630
1272320,8,1749
1522820,23,11052
17510,29,7973
45750,6,1482
212180,3,1168
270170,2,144
488920,1,145
494150,2,57
667970,9,6072
691260,1,64
914800,5,2180
979070,11,2136
1286320,1,220
1345820,6,726
1637320,11,3526
2186680,9,4308
1540210,2,467
353130,8,172
356640,14,2458
512470,22,4768
705040,1,30
795580,4,116
876330,5,2066
640590,33,11075
1489830,1,1
326350,1,14
756800,13,9870
806860,3,48
1157340,18,1862
2165620,1,593
1021950,2,152
1379630,2,240
1952360,1,96
520720,13,361
325260,2,29
2532550,14,502
228280,16,15656
397430,3,434
894020,6,2297
1068820,6,110330
1333200,2,121
1336490,11,20831
1385380,6,29806
1811990,2,1310
1970580,3,2670
393430,9,5817
561600,2,3998
362870,1,11
564710,6,2401
1671340,12,317
326740,3,56
639650,7,61
660880,7,32
1448530,9,978
433800,7,100
636040,12,77843
266070,1,42
268750,10,2829
288570,1,1294
339120,6,32
357290,13,2056
402180,8,1029
397940,7,687
420790,4,89
473560,14,2183
508290,13,2240
575680,8,491
581030,11,1636
629380,7,932
696220,2,1122
1300,2,436
6510,3,520
33110,6,1941
21030,1,9
37010,1,160
50640,1,5368
43000,2,971
22610,7,3277
22650,5,3408
22670,3,3281
57680,3,1859
22450,1,11
102810,1,885
106000,1,58
96400,3,3539
211010,6,1857
216910,2,55
206760,2,1020
203750,9,2144
268240,9,1062
274620,6,752
268220,5,4298
258180,12,2412
289620,5,2399
294590,1,1
321270,3,797
335700,2,2408
339700,4,6903
378270,6,662
385560,3,2338
391490,2,2468
408410,7,1746
410710,8,1260
423950,3,110
427780,5,1614
429540,2,114
99300,5,1129
211160,5,3215
447290,3,785
464060,16,5181
465200,7,2602
274500,10,1927
488730,6,1142
494600,1,9
555450,1,18
598440,2,132
587180,1,43
606870,1,49
669950,2,71
436180,12,753
301840,3,95
878580,3,1708
931650,5,216893
951530,1,779
1007400,2,7934
1087730,1,23
1172650,3,456
418270,11,1146
209630,3,107
619700,6,537
2013300,1,1275
2362740,1,1
231670,6,37054
295270,2,12868
375960,3,22671
331600,13,21040
482730,6,94269
593600,17,60836
9310,12,1269
438640,16,10874
585550,13,2978
525780,2,125
1064610,7,238
1069740,23,3905
1215090,3,37
1218900,13,3246
406970,14,2049
1630080,18,1696
2062120,3,21
412470,7,785
513570,5,827
1366850,2,55
17530,5,1721
92500,8,11668
459160,3,225
704040,1,7
946050,8,4336
1048370,4,2728
1349540,2,8052
1371630,1,270
1839660,3,1713
33350,2,2071
234650,40,7939
271550,4,421
281610,8,664
365360,6,16824
328760,10,2424
435790,24,3277
698640,4,713
777770,1,47
780290,4,5551
975370,11,27433
1016920,27,10389
1062090,13,37228
1073910,6,5002
1281630,5,4650
1161590,4,5406
7010,2,196
2270,5,97
9070,3,765
4580,14,11723
18110,1,17
46250,3,604
9160,3,10
238070,6,28
224820,3,730
235250,6,750
2310,8,3129
239800,2,274
2320,6,4447
251110,5,5294
259390,7,4100
260410,7,891
266110,6,3454
292390,1,1
298600,11,1537
312520,10,6390
341190,8,128
393520,3,2547
403780,2,185
405640,15,3682
410320,8,12528
314710,2,209
397950,29,6541
562860,1,145
285190,24,11051
598550,3,1584
630720,1,24
668320,1,258
679990,4,316
640030,2,87
757480,2,288
774811,2,51
792120,1,418
838310,2,1052
884260,3,600
980300,5,1937
1058020,2,2897
1062110,1,1489
1065260,2,670
1085180,2,1913
1154810,6,1253
1203630,2,1170
1257360,1,509
1149440,1,755
1319460,1,158
1334730,1,526
1372320,2,59
1378290,1,217
1406780,1,48
1486630,2,33
1549690,2,512
1590910,8,2588
1649740,1,38
826630,16,7355
1726190,1,614
1766010,1,130
1819230,1,155
2005010,5,1449
2061230,1,588
2262610,1,216
1164940,4,3378
2443360,1,28
2674810,6,297
341890,2,220
1168280,10,728
905640,12,9115
586980,12,3739
575770,6,1205
973090,2,14
1302800,1,17
1948450,2,43
2707940,2,152
387840,8,1593
3410,1,329
434520,4,173
587000,4,4705
383980,24,16548
629820,6,5084
666570,1,1859
670160,1,1090
778700,4,179
900270,9,2422
930620,3,477
947600,2,39
1020470,6,1083
1083880,4,1860
1238080,3,723
1260820,1,2106
1284540,1,227
1299320,1,63
1299370,2,421
1304550,2,4874
1443820,3,65
1600780,2,331
1860860,2,49
1905950,2,40
1237320,4,15011
2186320,2,9406
2328760,1,63
233700,2,99
293240,2,256
808290,5,175
728540,9,2225
1347430,16,1703
268130,5,10852
304730,1,6939
347000,1,18
462680,5,374
508390,4,135
552590,8,1442
688130,4,1801
732050,1,4943
780210,2,306
805850,5,546
951440,8,6028
1055540,5,590
1062960,1,321
1122120,1,4473
1127400,13,12238
1785820,7,402
394120,1,1
403690,2,11
412400,2,36
449140,9,1044
454540,1,8
585030,5,170
1138190,8,432
1296840,3,7077
1715460,5,252
600130,3,69
930780,2,306
1054490,11,1216
1135810,1,4
657470,1,93
1094780,5,15433
1800790,3,521
480650,6,18650
543870,8,7229
492720,29,29124
341720,10,123
395200,7,2070
828900,1,199
866800,8,7580
1580970,4,11322
1657630,8,3564
485670,5,493
699240,7,23
1504020,10,2019
745920,19,72875
786450,4,943
1457320,1,1903
2208920,18,38569
26000,1,41
15390,5,2714
2290,1,21
206480,7,11947
415420,7,3205
555150,5,393
598700,7,1050
703700,5,1232
312670,26,7186
836490,2,51
885810,3,1729
923910,1,16
356650,5,1696
370280,6,852
1002560,2,532
1038810,1,41
1093910,3,922
1140610,1,58
1144910,1,91
1244950,3,640
1283220,6,99
1365010,1,3
1367080,7,45761
1377360,5,708
1393350,8,349
1437400,1,6111
1528130,1,7
257350,14,16090
1899060,1,23
2594920,2,2052
1812370,1,903
203210,2,190
237590,2,802
243450,13,2197
255870,5,4414
249330,3,1154
278930,3,1119
325100,3,477
453720,2,193
467950,11,3824
528200,4,10412
533950,1,215
556870,12,2370
563810,2,529
567580,12,2699
656600,7,1837
733800,2,219
38740,8,347
248170,1,668
338530,7,1173
438720,1,47
601810,2,2365
684200,1,8
752580,1,606
7760,4,5788
48240,10,10656
213850,7,3273
269950,8,129334
271260,1,149
326130,1,22
336940,4,316
398170,1,400
412450,2,295
419480,5,557
445220,9,31877
465490,1,434
501080,4,1836
541210,2,1527
588030,3,820
588210,7,2784
712190,2,708
732240,1,467
735580,7,1491
979110,7,12245
718850,20,20194
1113120,6,14407
1161580,7,6492
1288320,5,5207
941570,2,315
1622900,2,583
784080,6,2651
1646850,2,948
9870,3,840
347670,1,16
337360,5,1327
771350,4,690
824190,2,12
542590,2,428
414740,2,160
782250,1,1432
821880,4,2692
829660,4,2111
930210,3,2459
965230,5,2050
1034140,10,2364
1142130,8,251
1150950,4,963
1250650,1,1375
1268110,5,881
1286350,13,8707
1336600,1,114
1354230,1,876
978780,5,8427
1401590,4,4456
1547890,5,2194
1924140,1,296
2293900,1,261
2647230,1,477
1588010,5,9079
347950,2,40
376310,2,67
568580,2,5
596940,4,20
612290,6,156
655550,1,2
668170,6,150
673940,2,6
681500,2,108
691730,3,16
946090,2,26
1266800,2,311
1290000,12,8044
1305420,7,2127
1124980,2,548
33520,2,1694
33530,3,833
342570,4,123
331810,1,39
440090,6,38
672680,12,22623
798420,23,10759
819500,2,37
880850,4,38967
1362420,2,88
1408680,10,540
1560500,6,770
2175210,1,14
2337640,2,24
1191330,4,550
1232420,2,193948
1628760,4,8142
260430,12,999
335220,4,633
1005240,2,4
406940,1,363
493440,1,17
623280,2,416
914260,10,1123
1089980,25,6425
1196630,2,2576
1520370,6,23056
2073470,5,259
2102520,1,1023
1259800,2,130
206610,6,755
1528080,15,1483
2671970,4,3043
17440,12,10469
322110,3,1276
328080,5,1232
329130,7,8896
371970,8,1724
448280,7,1057
469610,6,897
587220,2,283
598780,3,760
726830,4,794
780310,7,8777
858210,6,3737
877810,1,4
1099170,1,14
1277400,4,23863
1972440,7,1273
2342950,5,4844
340050,4,847
377260,9,597
384490,6,1429
528450,1,1
543460,17,8218
613880,3,475
652660,3,476
746140,1,128
768200,6,978
787040,4,1109
799240,2,181
885570,2,112
530630,3,279
1019940,2,546
1112400,13,601
764050,7,12705
1336560,6,744
1344110,1,31
1378080,3,79
1431040,1,23
1635450,3,1293
1694200,1,764
2285150,6,3687
2379390,3,390
1661270,12,430
6210,1,3
2780,2,65
7840,1,4
22340,3,232
6830,11,3601
39550,3,237
34010,4,87
57970,1,50
33420,7,5260
73210,4,461
12830,11,1527
210950,1,24
99410,1,7
223330,3,1562
257730,10,2746
242800,4,211
233210,1,4
246740,3,173
250520,3,5430
252870,8,7834
22180,5,420
264280,4,262
237870,9,17960
285500,4,2533
228180,9,110467
297350,1,1
298950,1,24
300080,8,1103
46270,1,26
46280,1,1
9800,3,187
323220,5,4865
369440,1,32
380570,3,327
415030,4,499
19000,5,705
485980,1,67
497180,4,2951
526160,13,6812
362960,9,2225
546230,1,755
606500,2,632
617160,2,36
704450,7,18378
311290,6,2193
871420,4,509
910490,3,740
939520,2,537
999220,6,1676
899440,11,16261
1033950,3,751
1041720,4,2615
1042490,3,600
1104280,1,29
1123770,12,2950
1135230,4,5801
1159560,1,208
1159690,4,4045
1178490,3,30
1254370,1,7
1263070,2,204
1282410,1,304
1358710,1,34
1371690,1,97
826940,4,923
1413660,1,11
1030210,1,408
753650,6,711
774241,7,6823
1481400,8,230
1492070,2,248
1569200,3,75
1671280,1,20
1676130,4,1219
1119980,4,610
1837690,1,48
1097350,3,837
2344520,5,8400
764570,7,140
307960,3,6136
334920,4,1849
587650,4,112
703510,1,271
1269690,1,432
46400,2,34
11200,6,1060
34920,3,38
46440,1,5
46450,1,6
41730,4,312
45450,4,379
41740,1,9
96200,7,785
105300,4,54
46520,2,36
24400,2,1432
9350,9,7070
94200,9,367
99700,5,103
26900,8,394
4300,1,10
6250,1,3
46700,1,1
46710,1,2
46320,1,2
46370,4,97
46380,1,2
399820,4,323
524030,3,215
2338770,13,52280
321800,5,2318
613730,3,128
661790,1,270
963710,2,299
1064460,1,302
1228520,1,186
1245430,2,588
1611490,1,213
29900,2,586
220090,7,1136
36630,3,395
238260,7,1080
253530,2,77
255370,6,1465
258200,6,1646
262150,11,4082
270010,3,399
280140,4,949
285070,14,3267
290470,2,290
303840,2,57
321950,7,1205
317440,5,859
340650,15,3078
363620,9,1944
373680,1,102
403740,10,1946
412880,9,2872
454910,4,2657
457590,8,628
628730,1,24
644540,1,25
661130,4,238
690510,9,1928
734910,1,138
806510,1,101
546050,1,143
862570,9,1201
868980,4,819
921940,1,1
950460,1,20
952040,6,1491
963330,7,1640
1007840,1,18
1047440,5,4926
1078000,7,33
1096720,7,1398
1253870,6,487
1263160,1,103
814200,5,515
1323420,3,111
1343090,1,216
1407420,1,86
1446720,1,12
1555110,2,578
1602490,1,312
2060080,2,3105
202200,11,24339
314970,12,27976
812810,5,105
356040,10,3488
781030,1,1
656970,1,10
10150,20,48442
213330,11,6364
393080,15,3810
1369320,11,7377
1755350,3,247
15210,1,1241
269470,2,671
270090,7,1073
345370,3,168
454670,3,589
454690,4,1048
457680,3,646
463110,8,1501
464960,5,696
466840,15,2859
504210,6,599
513620,8,1457
527750,3,538
547470,4,619
687750,1,2
702050,2,1668
751630,7,2324
786520,5,635
842780,1,9
880950,4,1051
933940,2,178
1021100,2,267
1080020,4,503
878380,13,4441
1218010,1,2
1283960,1,6
1389550,3,733
1416230,3,894
1434480,3,3787
1577620,1,605
1671350,2,584
1730260,1,35
2015620,2,24
2198800,1,7
40720,2,54
202530,1,90
235720,4,66
237630,8,1256
292370,9,1730
301190,9,2039
301200,13,2084
301690,3,6
312450,4,847
340320,7,1281
346500,9,2918
357070,17,2605
336420,3,529
395160,2,500
400370,14,3988
400510,11,1678
421740,4,933
422100,21,3942
230310,1,5
431710,16,2162
448000,5,1047
450850,12,2458
453100,7,1481
461010,9,2930
461360,3,226
463930,7,1498
467310,9,1710
468330,3,522
473670,6,1190
474910,6,1194
491280,9,1253
496640,10,2238
499520,10,2555
501760,8,1199
508990,4,791
522210,18,8185
526540,10,2184
530330,7,367
531910,3,406
533330,7,1288
539750,9,1701
541380,7,1194
547710,3,494
550670,5,1268
574820,6,1323
575580,11,1390
577740,4,583
586340,1,94
588110,4,1069
596380,1,114
596810,9,1208
601010,6,907
375120,3,826
618510,8,1456
626630,1,147
778410,1,1
788510,1,1
816240,1,1
838330,1,90
402390,14,2946
274980,8,367
1349040,13,2606
2010450,2,43
444260,7,2082
488280,10,1399
1010860,5,155
1436990,6,5383
41900,4,1374
90500,1,45
465710,4,609
475630,2,11
366760,16,4733
374670,3,349
433350,16,3122
442710,2,247
205890,6,975
817680,2,158
80350,2,254
337420,4,779
363330,3,796
364390,4,2678
370700,3,484
374510,2,349
399230,3,353
434260,4,443
434310,1,200
487700,10,1440
489360,9,1226
491620,1,227
502740,4,816
508550,4,1160
514360,9,1746
540610,8,1216
554310,4,882
555670,8,1754
586790,3,274
841350,5,1584
860910,12,1671
944220,9,1695
948900,3,569
1035610,11,1383
1035930,7,1264
1109360,5,1067
1119730,12,10205
1153430,8,2566
1212620,17,7228
1227690,7,3523
1290070,4,809
1299120,9,1763
1334700,1,206
1385730,9,1852
1463120,9,2901
1490130,3,652
1794470,2,1244
254320,6,1275
330720,1,1127
338540,9,5669
316430,3,4683
391580,1,69
415880,1,120
418180,11,1569
723790,3,108
858810,12,21202
1205950,1,587
1213740,11,2355
1222730,18,5574
1266840,5,3409
1292690,1,2040
1024650,1,72
2069180,1,233
1669000,10,22470
1826980,10,1419
4540,14,1088
13640,1,244
18300,6,1132
11370,1,125
46430,2,62
104600,2,2
205840,2,71
105800,7,658
225360,2,120
284460,4,329
314650,3,3076
374030,7,1637
384740,5,1128
395350,2,239
436230,2,196
449000,1,20
530890,9,989
567670,1,29
582890,9,1179
202370,1,1
723610,1,43
746710,2,220
748370,2,421
750130,4,3009
837380,4,92
877200,9,1790
1347030,2,94
313500,4,2590
342560,4,1525
388080,5,72644
391270,2,42
363150,2,18424
653950,1,61
726990,8,978
857450,3,3906
860620,1,73
891510,1,10
502500,23,32704
970500,4,84
730310,10,1952
1238680,1,59
1307560,1,1
1389560,2,94
1441840,2,4054
1523390,1,1
1588410,1,252
1674890,2,444
1770600,1,438
1819160,1,521
1856480,1,730
1888070,1,10
2169830,2,313
2258940,2,145
962730,6,34139
1888430,4,510
320040,14,2763
322450,4,913
323460,4,708
343860,7,1139
348360,7,1104
353640,9,1414
355980,5,2754
359230,2,244
375530,2,230
400180,4,628
363890,10,4965
462770,7,2195
471550,9,2957
489370,1,34
495560,8,1388
498240,14,5376
499440,5,464
501320,7,759
523650,8,2022
535230,3,942
558990,3,1301
573080,1,5
581270,7,576
584980,8,1478
598940,2,279
599460,4,581
600090,5,913
600990,2,172
615970,2,137
525360,3,327
638000,3,299
642560,2,226
644550,1,103
646500,2,417
661430,2,144
664180,4,743
666870,2,160
681820,3,864
681830,2,65
687650,1,20
689910,2,248
663300,1,3
695630,1,2415
698540,3,1616
710190,1,13
732370,4,1352
732400,1,2
733790,4,1075
738530,1,31
746850,11,3907
754350,2,186
758190,5,45215
759740,5,504
759940,4,709
595520,6,19121
589780,1,126
782570,1,45
785780,2,697
794540,2,46
696170,1,32
809240,1,1
815210,1,5
816340,5,2753
828740,2,336
834740,9,2037
851800,7,3990
868360,8,4834
742300,2,81
897820,5,211
935270,3,3651
955170,1,21
979120,6,534
368610,3,477
986130,10,4188
991560,2,2065
889510,1,10
1000010,6,1582
1020820,2,40
1040070,2,306
1056390,1,1279
1088710,4,3528
690640,13,5639
1160490,4,153
1178120,2,863
728530,5,15591
1194930,3,885
1072420,4,13336
1220010,4,6225
1267910,13,186355
1295510,3,6128
1354910,1,8
1421790,2,260
955900,11,23603
1530300,5,23413
1735700,2,2472
1859360,1,27
1904540,8,76636
2304640,1,870
529590,3,353
578620,6,3580
746930,1,48
804490,5,839
884320,3,194
1004750,1,333
1514840,2,139
209520,6,1215
254100,16,2905
324750,4,836
329000,12,3307
336030,3,1094
377310,12,2470
391660,11,3001
403560,16,3107
412290,8,1760
412600,17,3132
375910,3,2700
423710,16,3391
438010,12,2529
438030,15,2672
448640,12,2563
449200,13,2287
451880,13,1912
453820,12,2137
454200,14,2094
455710,7,1539
457820,16,2697
462220,7,1814
467000,12,2291
467010,9,1726
468320,7,1701
469730,13,2775
473470,15,2569
485330,14,2720
486150,8,2257
486360,7,1382
487580,7,1830
487590,7,1567
487600,7,1643
489890,7,1664
489900,8,1581
491580,7,1753
493650,12,2305
493700,10,1686
493710,11,1778
497050,11,2507
497260,7,1391
498030,8,1683
498040,7,1810
498050,7,1649
499420,11,1924
500570,7,1743
502140,12,1998
509110,13,2633
509840,11,2041
512640,10,1833
513590,6,1100
514470,7,1499
514480,7,1474
514490,7,1770
514970,10,2200
515690,15,2509
521230,10,2066
526880,7,1393
528510,11,2272
531860,8,1914
532600,7,1896
535690,3,722
540020,11,1967
542690,7,1626
542710,7,1337
542720,7,1361
542730,7,1532
542740,8,1763
544140,7,1731
545700,11,2291
546980,12,1647
546990,12,2642
557680,11,1809
569570,1,329
586620,9,1673
498320,8,1782
1035120,3,1255
1243830,6,3492
1607130,11,3051
1754870,3,1176
1850550,1,212
2299130,1,49
252690,2,2611
468700,7,379
654310,9,644
394380,7,207
1991140,5,129
301760,2,266
304530,7,2882
578330,7,8878
1170760,2,360
1191420,5,147
1510460,10,7640
2158500,1,9
2279510,3,6881
1451810,2,74
903950,9,30264
2316660,1,842
300610,1,109
1054430,8,676
1027820,2,218
1506620,4,270
981600,3,61
386070,19,14976
410700,1,1
503180,1,1301
510500,1,189
573100,12,6360
596970,4,1580
669330,2,1811
738520,12,5682
816090,16,4494
